State,Predicted energy,Original energy,Error,Formula
80,2561.233339329507,2561.0168578103626,8.45295174392556e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
81,2625.6336301604088,2625.419361719461,8.161303450106043e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
82,2690.8339209025166,2690.621834844468,7.882417934096575e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
83,2756.8342115558444,2756.6242779335744,7.615605215062938e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
84,2823.6345021204074,2823.426691708009,7.360219870724432e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
85,2891.2347925962185,2891.029076863318,7.11565769250718e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
86,2959.6350829832927,2959.431434070574,6.881352626523016e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
87,3028.835373281644,3028.633763977508,6.656773972939983e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
88,3098.835663491286,3098.636067209581,6.441423819246423e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
89,3169.6359536122336,3169.438344370996,6.234834685721097e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
90,3241.2362436445,3241.040596045645,6.0365673633857844e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
91,3313.6365335880996,3313.442822798017,5.8462089265517196e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
92,3386.836823443047,3386.645025174043,5.663370904777801e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
93,3460.8371132093553,3460.6472037019043,5.487687599237841e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
94,3535.6374028870396,3535.4493588927903,5.318814531348462e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
95,3611.2376924761134,3611.051491241624,5.156427011388899e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
96,3687.637981976591,3687.453601227743,5.000218817307445e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
97,3764.838271388486,3764.655689315548,4.849900973849704e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
98,3842.838560711814,3842.657755955114,4.7052006236952e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
99,3921.6388499465875,3921.459801582781,4.565859982402968e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
100,4001.239139092821,4001.0618266216984,4.431635370961479e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
101,4081.6394281505295,4081.46383148236,4.302296318662794e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
102,4162.839717119726,4162.665816563096,4.1776247311924196e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
103,4244.840006000425,4244.667782250557,4.0574141182054743e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
104,4327.64029479264,4327.469728920159,3.9414688759454146e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
105,4411.240583496386,4411.071656936519,3.829603620276506e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
106,4495.640872111678,4495.473566653864,3.721642566316775e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
107,4580.841160638527,4580.675458416423,3.617418950732331e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
108,4666.84144907695,4666.677332558797,3.5167744940854666e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
109,4753.64173742696,4753.479189406323,3.419558899086882e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
110,4841.242025688572,4841.081029275399,3.325629383178279e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
111,4929.642313861797,4929.4828524738205,3.2348502418862274e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
112,5018.842601946654,5018.684659301087,3.147092441335835e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
113,5108.842889943153,5108.6864500486945,3.0622332372121476e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
114,5199.64317785131,5199.488225000421,2.9801558188649644e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
115,5291.2434656711375,5291.089984432593,2.9007489760322408e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
116,5383.643753402653,5383.491728614352,2.8239067869805616e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
117,5476.844041045866,5476.693457807891,2.7495283264506473e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
118,5570.844328600794,5570.6951722687,2.677517392025292e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
119,5665.644616067451,5665.496872245789,2.607782247419205e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
120,5761.24490344585,5761.098557981906,2.5402353816808586e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
121,5857.645190736004,5857.500229713747,2.47479328334922e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
122,5954.845477937929,5954.70188767215,2.4113762281845784e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
123,6052.845765051638,6052.703532082295,2.3499080797421484e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
124,6151.646052077146,6151.50516316388,2.29031610198337e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
125,6251.246339014468,6251.106781131302,2.2325307829727424e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
126,6351.646625863616,6351.508386193826,2.1764856689864654e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
127,6452.846912624604,6452.709978555742,2.1221172083770135e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
128,6554.847199297446,6554.711558416532,2.0693646044589627e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
129,6657.647485882158,6657.51312597101,2.0181696769715735e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
130,6761.247772378754,6761.114681409469,1.968476731375367e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
131,6865.648058787248,6865.516224917825,1.920232435620272e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
132,6970.848345107653,6970.717756677744,1.8733857038457697e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
133,7076.8486313399835,7076.719276866771,1.8278875867715287e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
134,7183.648917484252,7183.520785658459,1.7836911678224457e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
135,7291.249203540475,7291.122283222483,1.740751465434126e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
136,7399.649489508665,7399.523769724757,1.6990253402927302e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
137,7508.849775388838,7508.725245327542,1.6584714079521895e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
138,7618.850061181007,7618.726710189553,1.6190499560600937e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
139,7729.650346885186,7729.528164466067,1.5807228658608764e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
140,7841.250632501389,7841.129608309013,1.5434535382262725e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
141,7953.65091802963,7953.531041867072,1.5072068233134672e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
142,8066.851203469923,8066.7324652857715,1.4719489540883587e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
143,8180.8514888222835,8180.733878707568,1.4376474832145199e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
144,8295.651774086724,8295.535282271938,1.404271223280902e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
145,8411.252059263259,8411.136676115459,1.3717901901190532e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
