State,Predicted energy,Original energy,Error,Formula
1,1.7186890947244553,0.5000000000000308,1.2186890947244247,0.40000x² + 0.00016x + 1.31853
2,2.918849878255866,1.8462309376513153,1.0726189406045508,0.40000x² + 0.00016x + 1.31853
3,4.919010641696323,3.9363376097055656,0.9826730319907573,0.40000x² + 0.00016x + 1.31853
4,7.719171385045822,6.799665277815471,0.919506107230351,0.40000x² + 0.00016x + 1.31853
5,11.319332108304367,10.448046575287828,0.8712855330165397,0.40000x² + 0.00016x + 1.31853
6,15.719492811471959,14.887065996873584,0.8324268145983744,0.40000x² + 0.00016x + 1.31853
7,20.919653494548594,20.119720824009175,0.7999326705394196,0.40000x² + 0.00016x + 1.31853
8,26.919814157534276,26.14778384307064,0.7720303144636347,0.40000x² + 0.00016x + 1.31853
9,33.71997480042901,32.97238355306372,0.7475912473652855,0.40000x² + 0.00016x + 1.31853
10,41.32013542323277,40.594280208136695,0.7258552150960753,0.40000x² + 0.00016x + 1.31853
11,49.72029602594559,49.014009378430366,0.7062866475152276,0.40000x² + 0.00016x + 1.31853
12,58.92045660856745,58.231962159249214,0.6884944493182346,0.40000x² + 0.00016x + 1.31853
13,68.92061717109834,68.24843268065894,0.6721844904394061,0.40000x² + 0.00016x + 1.31853
14,79.7207777135383,79.06364764034258,0.6571300731957166,0.40000x² + 0.00016x + 1.31853
15,91.32093823588728,90.67778541941472,0.6431528164725648,0.40000x² + 0.00016x + 1.31853
16,103.72109873814533,103.09098888729196,0.6301098508533727,0.40000x² + 0.00016x + 1.31853
17,116.92125922031242,116.30337423515432,0.6178849851580992,0.40000x² + 0.00016x + 1.31853
18,130.92141968238857,130.3150372269515,0.6063824554370854,0.40000x² + 0.00016x + 1.31853
19,145.72158012437373,145.12605772250683,0.5955224018669014,0.40000x² + 0.00016x + 1.31853
20,161.32174054626796,160.7365030151513,0.5852375311166611,0.40000x² + 0.00016x + 1.31853
21,177.7219009480712,177.14643033780513,0.5754706102660805,0.40000x² + 0.00016x + 1.31853
22,194.92206132978353,194.35588877413647,0.5661725556470572,0.40000x² + 0.00016x + 1.31853
23,212.9222216914049,212.36492073649825,0.5573009549066512,0.40000x² + 0.00016x + 1.31853
24,231.7223820329353,231.1735631233281,0.5488189096071778,0.40000x² + 0.00016x + 1.31853
25,251.32254235437472,250.78184823594472,0.5406941184299967,0.40000x² + 0.00016x + 1.31853
26,271.7227026557232,271.1898045123552,0.5328981433680156,0.40000x² + 0.00016x + 1.31853
27,292.9228629369807,292.3974571202177,0.5254058167629978,0.40000x² + 0.00016x + 1.31853
28,314.9230231981473,314.4048284402005,0.5181947579467874,0.40000x² + 0.00016x + 1.31853
29,337.7231834392229,337.2119384631839,0.511244976038995,0.40000x² + 0.00016x + 1.31853
30,361.3233436602076,360.81880511910214,0.5045385411054895,0.40000x² + 0.00016x + 1.31853
31,385.72350386110134,385.2254445510759,0.49805931002543957,0.40000x² + 0.00016x + 1.31853
32,410.9236640419041,410.4318713454094,0.4917926964947128,0.40000x² + 0.00016x + 1.31853
33,436.9238242026159,436.43809872571416,0.4857254769017345,0.40000x² + 0.00016x + 1.31853
34,463.72398434323674,463.2441387176741,0.479845625562632,0.40000x² + 0.00016x + 1.31853
35,491.3241444637667,490.850002289624,0.4741421741426848,0.40000x² + 0.00016x + 1.31853
36,519.7243045642056,519.2556994730832,0.4686050911224129,0.40000x² + 0.00016x + 1.31853
37,548.9244646445536,548.4612394665784,0.4632251779752323,0.40000x² + 0.00016x + 1.31853
38,578.9246247048106,578.4666307254648,0.4579939793458152,0.40000x² + 0.00016x + 1.31853
39,609.7247847449767,609.2718810399505,0.4529037050261877,0.40000x² + 0.00016x + 1.31853
40,641.3249447650518,640.8769976031358,0.4479471619159767,0.40000x² + 0.00016x + 1.31853
41,673.7251047650359,673.2819870705672,0.44311769446869675,0.40000x² + 0.00016x + 1.31853
42,706.9252647449291,706.4868556125405,0.4384091323886423,0.40000x² + 0.00016x + 1.31853
43,740.9254247047314,740.4916089601913,0.43381574454008387,0.40000x² + 0.00016x + 1.31853
44,775.7255846444427,775.2962524462373,0.42933219820542945,0.40000x² + 0.00016x + 1.31853
45,811.325744564063,810.9007910410986,0.42495352296441524,0.40000x² + 0.00016x + 1.31853
46,847.7259044635924,847.3052293850151,0.42067507857734654,0.40000x² + 0.00016x + 1.31853
47,884.9260643430308,884.5095718166784,0.41649252635238554,0.40000x² + 0.00016x + 1.31853
48,922.9262242023784,922.5138223988264,0.4124018035520294,0.40000x² + 0.00016x + 1.31853
49,961.7263840416349,961.3179849411736,0.4083991004613381,0.40000x² + 0.00016x + 1.31853
50,1001.3265438608005,1000.922063021012,0.40448083978844807,0.40000x² + 0.00016x + 1.31853
51,1041.726703659875,1041.3260600017516,0.40064365812349934,0.40000x² + 0.00016x + 1.31853
52,1082.9268634388584,1082.5299790496488,0.39688438920961744,0.40000x² + 0.00016x + 1.31853
53,1124.9270231977512,1124.533823148931,0.3932000488200629,0.40000x² + 0.00016x + 1.31853
54,1167.727182936553,1167.337595115497,0.3895878210560113,0.40000x² + 0.00016x + 1.31853
55,1211.327342655264,1210.9412976093483,0.38604504591558,0.40000x² + 0.00016x + 1.31853
56,1255.7275023538837,1255.3449331458996,0.3825692079840337,0.40000x² + 0.00016x + 1.31853
57,1300.9276620324124,1300.548504106274,0.3791579261383049,0.40000x² + 0.00016x + 1.31853
58,1346.9278216908504,1346.5520127467037,0.37580894414668364,0.40000x² + 0.00016x + 1.31853
59,1393.7279813291975,1393.3554612071175,0.3725201220800045,0.40000x² + 0.00016x + 1.31853
60,1441.3281409474534,1440.9588515190053,0.3692894284481554,0.40000x² + 0.00016x + 1.31853
61,1489.7283005456186,1489.362185612625,0.36611493299369613,0.40000x² + 0.00016x + 1.31853
62,1538.9284601236925,1538.5654653236256,0.3629948000668719,0.40000x² + 0.00016x + 1.31853
63,1588.9286196816756,1588.5686923991314,0.35992728254427675,0.40000x² + 0.00016x + 1.31853
64,1639.728779219568,1639.3718685033489,0.3569107162190903,0.40000x² + 0.00016x + 1.31853
65,1691.3289387373693,1690.9749952227332,0.35394351463605744,0.40000x² + 0.00016x + 1.31853
66,1743.7290982350796,1743.3780740707616,0.3510241643180052,0.40000x² + 0.00016x + 1.31853
67,1796.9292577126987,1796.5811064923428,0.3481512203559305,0.40000x² + 0.00016x + 1.31853
68,1850.9294171702272,1850.5840938679005,0.34532330232673303,0.40000x² + 0.00016x + 1.31853
69,1905.7295766076647,1905.3870375171543,0.34253909051039955,0.40000x² + 0.00016x + 1.31853
70,1961.3297360250112,1960.9899387026323,0.3397973223788995,0.40000x² + 0.00016x + 1.31853
71,2017.7298954222667,2017.3927986329284,0.33709678933837495,0.40000x² + 0.00016x + 1.31853
72,2074.9300547994317,2074.595618465732,0.3344363336996139,0.40000x² + 0.00016x + 1.31853
73,2132.930214156505,2132.5983993106497,0.33181484585520593,0.40000x² + 0.00016x + 1.31853
74,2191.730373493488,2191.4011422318335,0.3292312616545132,0.40000x² + 0.00016x + 1.31853
75,2251.3305328103793,2251.0038482504287,0.3266845599505359,0.40000x² + 0.00016x + 1.31853
76,2311.73069210718,2311.406518346864,0.32417376031617096,0.40000x² + 0.00016x + 1.31853
77,2372.93085138389,2372.6091534629886,0.32169792090144256,0.40000x² + 0.00016x + 1.31853
78,2434.9310106405087,2434.6117545040684,0.31925613644034456,0.40000x² + 0.00016x + 1.31853
79,2497.7311698770363,2497.41432234066,0.31684753637637186,0.40000x² + 0.00016x + 1.31853
80,2561.3313290934734,2561.0168578103626,0.3144712831108336,0.40000x² + 0.00016x + 1.31853
81,2625.7314882898195,2625.419361719461,0.3121265703584868,0.40000x² + 0.00016x + 1.31853
82,2690.9316474660745,2690.621834844468,0.30981262160639744,0.40000x² + 0.00016x + 1.31853
83,2756.9318066222386,2756.6242779335744,0.30752868866420613,0.40000x² + 0.00016x + 1.31853
84,2823.731965758311,2823.426691708009,0.3052740503021596,0.40000x² + 0.00016x + 1.31853
85,2891.3321248742936,2891.029076863318,0.30304801097554446,0.40000x² + 0.00016x + 1.31853
86,2959.7322839701847,2959.431434070574,0.3008498996105118,0.40000x² + 0.00016x + 1.31853
87,3028.932443045985,3028.633763977508,0.29867906847721315,0.40000x² + 0.00016x + 1.31853
88,3098.9326021016946,3098.636067209581,0.29653489211341366,0.40000x² + 0.00016x + 1.31853
89,3169.7327611373125,3169.438344370996,0.2944167663163171,0.40000x² + 0.00016x + 1.31853
90,3241.33292015284,3241.040596045645,0.29232410719487234,0.40000x² + 0.00016x + 1.31853
91,3313.7330791482764,3313.442822798017,0.29025635025936936,0.40000x² + 0.00016x + 1.31853
92,3386.9332381236222,3386.645025174043,0.2882129495792469,0.40000x² + 0.00016x + 1.31853
93,3460.9333970788766,3460.6472037019043,0.2861933769722782,0.40000x² + 0.00016x + 1.31853
94,3535.7335560140396,3535.4493588927903,0.28419712124923535,0.40000x² + 0.00016x + 1.31853
95,3611.333714929113,3611.051491241624,0.28222368748902227,0.40000x² + 0.00016x + 1.31853
