Matrix Size,Eigenvalue,Kinetic Difference,Log Kinetic Difference
342,1.84623094265351060107237290466814438,0.0037961285202474442056351738024647569065439701080,-2.42065909269115397961513735936023294925689697265625
343,1.84623094260991585265158251387711132,0.0037961284766526957848447830114316969065439701080,-2.4206590976785928859271734836511313915252685546875
344,1.84623094256682619675425804001821012,0.0037961284335630398875203091525304969065439701080,-2.42065910260824690425351946032606065273284912109375
345,1.84623094252423433942232943594399939,0.0037961283909711825555917050783197669065439701080,-2.420659107480950478219483557040803134441375732421875
346,1.84623094248213311273122390343344504,0.0037961283488699558644861725677654169065439701080,-2.42065911229752384059565883944742381572723388671875
347,1.84623094244051547225643977956467213,0.0037961283072523153897020486989925069065439701080,-2.420659117058772569208713321131654083728790283203125
348,1.84623094239937449459815387541193333,0.0037961282661113377314161445462537069065439701080,-2.42065912176548891920901951380074024200439453125
349,1.84623094235870337496237097393639675,0.0037961282254402180956332430707171269065439701080,-2.420659126418451823070654427283443510532379150390625
350,1.84623094231849542479716683610242846,0.0037961281852322679304291052367488369065439701080,-2.420659131018425558323770019342191517353057861328125
351,1.84623094227874406948261684818389368,0.0037961281454809126158791173182140569065439701080,-2.4206591355661633002682719961740076541900634765625
352,1.84623094223944284607304243017507342,0.0037961281061796892063046993093937969065439701080,-2.420659140062403569260141011909581720829010009765625
353,1.84623094220058540109024615897149043,0.0037961280673222442235084281058108069065439701080,-2.420659144507873339335901619051583111286163330078125
354,1.84623094216216548836644366984939118,0.0037961280289023314997059389837115569065439701080,-2.420659148903288038212622268474660813808441162109375
355,1.84623094212417696693563667695005828,0.0037961279909138100688989460843786569065439701080,-2.420659153249349326841866059112362563610076904296875
356,1.84623094208661379897220699291579650,0.0037961279533506421054692620501168769065439701080,-2.420659157546748208034159688395448029041290283203125
357,1.84623094204947004777554503434853915,0.0037961279162068909088073034828595269065439701080,-2.420659161796164138280573752126656472682952880859375
358,1.84623094201273987579955946891454903,0.0037961278794767189328217380488694069065439701080,-2.4206591659982645836635128944180905818939208984375
359,1.84623094197641754272594671107296591,0.0037961278431543858592089802072862869065439701080,-2.4206591701537067962135552079416811466217041015625
360,1.84623094194049740358013018372017342,0.0037961278072342467133924528544937969065439701080,-2.420659174263135593463402983616106212139129638671875
361,1.84623094190497390688880900385404841,0.0037961277717107500220712729883687869065439701080,-2.42065917832718735525077136117033660411834716796875
362,1.84623094186984159287808513832072824,0.0037961277365784360113474074550486169065439701080,-2.420659182346485582826289828517474234104156494140625
363,1.84623094183509509171116645975576593,0.0037961277018319348444287288900863069065439701080,-2.420659186321645339745600722380913794040679931640625
364,1.84623094180072912176467047521591775,0.0037961276674659648979327443502381269065439701080,-2.42065919025327058733410012791864573955535888671875
365,1.84623094176673848794257997247086576,0.0037961276334753310758422416051861369065439701080,-2.42065919414195551695456742891110479831695556640625
366,1.84623094173311808002692807027888192,0.0037961275998549231601903394132022969065439701080,-2.42065919798828499409637515782378613948822021484375
367,1.84623094169986287106431486830730015,0.0037961275665997141975771374416205269065439701080,-2.420659201792834114286279145744629204273223876953125
368,1.84623094166696791578738222176125199,0.0037961275337047589206444908955723669065439701080,-2.4206592055561682030884185223840177059173583984375
369,1.84623094163442834907039701429143576,0.0037961275011651922036592834257561369065439701080,-2.420659209278845036550364966387860476970672607421875
370,1.84623094160223938441811589008520774,0.0037961274689762275513781592195281169065439701080,-2.4206592129614108444002340547740459442138671875
371,1.84623094157039631248712693355053532,0.0037961274371331556203892026848556969065439701080,-2.42065921660440519502799361362121999263763427734375
372,1.84623094153889449963888491313554132,0.0037961274056313427721471822698616969065439701080,-2.420659220208357442771784917567856609821319580078125
373,1.84623094150772938652367807007854729,0.0037961273744662296569403392128676669065439701080,-2.42065922377379028063160149031318724155426025390625
374,1.84623094147689648669478454474984380,0.0037961273436333298280468138841641769065439701080,-2.420659227301216187555610304116271436214447021484375
375,1.84623094144639138525209625163350157,0.0037961273131282283853585207678219469065439701080,-2.42065923079114053706462073023431003093719482421875
376,1.84623094141620973751450711550505365,0.0037961272829465806477693846393740269065439701080,-2.42065923424406026498445498873479664325714111328125
377,1.84623094138634726772038131860706780,0.0037961272530841108536435877413881769065439701080,-2.420659237660464757624367848620750010013580322265625
378,1.84623094135679976775543516020657714,0.0037961272235366108886974293408975169065439701080,-2.420659241040835407687836777768097817897796630859375
379,1.84623094132756309590738350668764766,0.0037961271942999390406457758219680369065439701080,-2.42065924438564561427256194292567670345306396484375
380,1.84623094129863317564671936388148019,0.0037961271653700187799816330158005669065439701080,-2.420659247695362115138095759903080761432647705078125
381,1.84623094127000599443301065127784300,0.0037961271367428375662729204121633769065439701080,-2.420659250970443654438213343382813036441802978515625
382,1.84623094124167760254611562673212116,0.0037961271084144456793778958664415369065439701080,-2.420659254211342759077751907170750200748443603515625
383,1.84623094121364411194173264056277762,0.0037961270803809550749949096970979969065439701080,-2.420659257418503518266561513883061707019805908203125
384,1.84623094118590169513071633758893279,0.0037961270526385382639786067232531669065439701080,-2.4206592605923642480547641753219068050384521484375
385,1.84623094115844658408160578963550975,0.0037961270251834272148680587698301269065439701080,-2.4206592637333557149759144522249698638916015625
386,1.84623094113127506914582581600426792,0.0037961269980119122790880851385882969065439701080,-2.42065926684190291240383885451592504978179931640625
387,1.84623094110438349800503536492281149,0.0037961269711203411382976340571318669065439701080,-2.420659269918422840106586590991355478763580322265625
388,1.84623094107776827464011107434330778,0.0037961269445051177733733434776281569065439701080,-2.420659272963327612870898519759066402912139892578125
389,1.84623094105142585832126697437371634,0.0037961269181627014545292435080367169065439701080,-2.420659275977021795966948047862388193607330322265625
390,1.84623094102535276261882422780033949,0.0037961268920896057520864969346598669065439701080,-2.4206592789599046255943903815932571887969970703125
391,1.84623094099954555443415695148367775,0.0037961268662823975674192206179981269065439701080,-2.42065928191236867661473297630436718463897705078125
392,1.84623094097400085305035241035466452,0.0037961268407376961836146794889848969065439701080,-2.42065928483480075072975523653440177440643310546875
393,1.84623094094871532920213556664585055,0.0037961268154521723353978357801709269065439701080,-2.42065928772758187648150851600803434848785400390625
394,1.84623094092368570416461915632773916,0.0037961267904225472978814254620595369065439701080,-2.42065929059108686516310626757331192493438720703125
395,1.84623094089890874886045197767384560,0.0037961267656455919937142468081659769065439701080,-2.42065929342568519899714374332688748836517333984375
396,1.84623094087438128298494819955909193,0.0037961267411181261182104686934123069065439701080,-2.42065929623174103113569799461401998996734619140625
397,1.84623094085010017414879164915058801,0.0037961267168370172820539182849083869065439701080,-2.4206592990096122974819081719033420085906982421875
398,1.84623094082606233703791865088636696,0.0037961266927991801711809200206873369065439701080,-2.420659301759652048957605074974708259105682373046875
399,1.84623094080226473259019325764718398,0.0037961266690015757234555267815043569065439701080,-2.420659304482208451503311152919195592403411865234375
400,1.84623094077870436718849820588900165,0.0037961266454412103217604750233220269065439701080,-2.42065930717762345381061095395125448703765869140625
401,1.84623094075537829186987418500774090,0.0037961266221151350031364541420612769065439701080,-2.4206593098462345636789905256591737270355224609375
402,1.84623094073228360155034937957756641,0.0037961265990204446836116487118867869065439701080,-2.420659312488373959837417714879848062992095947265625
403,1.84623094070941743426510984400886112,0.0037961265761542773983721131431814969065439701080,-2.420659315104369380122761867824010550975799560546875
404,1.84623094068677697042367005425705832,0.0037961265535138135569323233913786969065439701080,-2.420659317694543677390583980013616383075714111328125
405,1.84623094066435943207971127912488924,0.0037961265310962752129735482592096169065439701080,-2.420659320259213931336716996156610548496246337890625
406,1.84623094064216208221526365632624113,0.0037961265088989253485259254605615069065439701080,-2.420659322798693668943315060460008680820465087890625
407,1.84623094062018222403891575401300609,0.0037961264869190671721780231473264669065439701080,-2.420659325313291532211223966442048549652099609375
408,1.84623094059841720029774301532493017,0.0037961264651540434310052844592505469065439701080,-2.42065932780331127815998115693219006061553955078125
409,1.84623094057686439260265426491019534,0.0037961264436012357359165340445157169065439701080,-2.42065933026905266700623542419634759426116943359375
410,1.84623094055552122076686253069981641,0.0037961264222580639001247998341367869065439701080,-2.4206593327108105739853272098116576671600341796875
411,1.84623094053438514215719365160434528,0.0037961264011219852904559207386656569065439701080,-2.420659335128875877529708304791711270809173583984375
412,1.84623094051345365105795311350104410,0.0037961263801904941912153826353644769065439701080,-2.420659337523535459268941849586553871631622314453125
413,1.84623094049272427804707823028314052,0.0037961263594611211803404994174608969065439701080,-2.420659339895072204029702334082685410976409912109375
414,1.84623094047219458938430941243887119,0.0037961263389314325175716815731915669065439701080,-2.42065934224376366756814604741521179676055908203125
415,1.84623094045186218641112064045009558,0.0037961263185990295443829095844159569065439701080,-2.42065934456988518519438002840615808963775634765625
416,1.84623094043172470496215544903182150,0.0037961262984615480954177181661418769065439701080,-2.420659346873706763147993115126155316829681396484375
417,1.84623094041177981478792094486008102,0.0037961262785166579211832139944013969065439701080,-2.420659349155494854954895345144905149936676025390625
418,1.84623094039202521898849802731060274,0.0037961262587620621217602964449231169065439701080,-2.420659351415512361427317955531179904937744140625
419,1.84623094037245865345803201304878791,0.0037961262391954965912942821831082869065439701080,-2.420659353654018186574603532790206372737884521484375
420,1.84623094035307788633977328193582294,0.0037961262198147294730355510701433169065439701080,-2.42065935587126812578162571298889815807342529296875
421,1.84623094033388071749144300779436764,0.0037961262006175606247052769286880169065439701080,-2.420659358067513533541159631568007171154022216796875
422,1.84623094031486497796070459454391390,0.0037961261816018210939668636782342769065439701080,-2.4206593602430022116323016234673559665679931640625
423,1.84623094029602852947052620471136437,0.0037961261627653726037884738456847469065439701080,-2.42065936239797974138809877331368625164031982421875
424,1.84623094027736926391422518899869867,0.0037961261441061070474874581330190469065439701080,-2.42065936453268637507107996498234570026397705078125
425,1.84623094025888510285998993490875395,0.0037961261256219459932522040430743269065439701080,-2.420659366647360588586934682098217308521270751953125
426,1.84623094024057399706467953694735101,0.0037961261073108401979418060816713869065439701080,-2.420659368742235972860044057597406208515167236328125
427,1.84623094022243392599670617983253191,0.0037961260891707691299684489668522869065439701080,-2.4206593708175443424579498241655528545379638671875
428,1.84623094020446289736780992825388195,0.0037961260711997405010721973882023269065439701080,-2.4206593728735139592345149139873683452606201171875
429,1.84623094018665894667353985033485657,0.0037961260533957898068021194691769469065439701080,-2.420659374910368644151503758621402084827423095703125
430,1.84623094016902013674225977849652499,0.0037961260357569798755220476308453669065439701080,-2.420659376928330441813841389375738799571990966796875
431,1.84623094015154455729250111950496502,0.0037961260182814004257633886392853969065439701080,-2.420659378927618288201983887120150029659271240234375
432,1.84623094013423032449848955000365304,0.0037961260009671676317518191379734169065439701080,-2.420659380908447122493498682160861790180206298828125
433,1.84623094011707558056367587823294634,0.0037961259838124236969381473672667169065439701080,-2.42065938287102966341990395449101924896240234375
434,1.84623094010007849330210581597465383,0.0037961259668153364353680851089742069065439701080,-2.420659384815575521088248933665454387664794921875
435,1.84623094008323725572746680609291661,0.0037961259499740988607290752272369869065439701080,-2.42065938674229119698111389880068600177764892578125
436,1.84623094006655008564965389537860527,0.0037961259332869287829161645129256469065439701080,-2.420659388651381416224239728762768208980560302734375
437,1.84623094005001522527870022676647159,0.0037961259167520684119624959007919669065439701080,-2.42065939054304646305126880179159343242645263671875
438,1.84623094003363094083592137459744168,0.0037961259003677839691836437317620569065439701080,-2.42065939241748484533900409587658941745758056640625
439,1.84623094001739552217212583988615371,0.0037961258841323653053881090204740869065439701080,-2.4206593942748924064289894886314868927001953125
440,1.84623094000130728239274771715413228,0.0037961258680441255260099862884526569065439701080,-2.42065939611546188103829990723170340061187744140625
441,1.84623093998536455748976066618761466,0.0037961258521014006230229353219350369065439701080,-2.420659397939383783437961028539575636386871337890625
442,1.84623093996956570598023538443331956,0.0037961258363025491134976535676399369065439701080,-2.42065939974684596336373942904174327850341796875
443,1.84623093995390910855140609297058333,0.0037961258206459516846683621049037069065439701080,-2.4206594015380336060161425848491489887237548828125
444,1.84623093993839316771211442602134451,0.0037961258051300108453766951556648869065439701080,-2.420659403313129676149628721759654581546783447265625
445,1.84623093992301630745050208010520101,0.0037961257897531505837643492395213869065439701080,-2.420659405072314029894187115132808685302734375
446,1.84623093990777697289782651881639176,0.0037961257745138160310887879507121369065439701080,-2.420659406815765191112177490140311419963836669921875
447,1.84623093989267362999827674376220073,0.0037961257594104731315390128965211069065439701080,-2.420659408543657686863070921390317380428314208984375
448,1.84623093987770476518466893890502541,0.0037961257444416083179312080393457869065439701080,-2.4206594102561656001171286334283649921417236328125
449,1.84623093986286888505990453979430520,0.0037961257296057281931668089286255769065439701080,-2.42065941195345946113093305029906332492828369140625
450,1.84623093984816451608407562805959540,0.0037961257149013592173378971939157769065439701080,-2.420659413635708023804227195796556770801544189453125
451,1.84623093983359020426710536934315130,0.0037961257003270474003676384774716769065439701080,-2.420659415303077377501494993339292705059051513671875
452,1.84623093981914451486681364892245539,0.0037961256858813580000759180567757669065439701080,-2.420659416955731391141171116032637655735015869140625
453,1.84623093980482603209230022214192688,0.0037961256715628752255624912762472569065439701080,-2.420659418593832601374060686794109642505645751953125
454,1.84623093979063335881254047665090936,0.0037961256573702019458027457852297369065439701080,-2.420659420217540880315709728165529668331146240234375
455,1.84623093977656511627009076367377572,0.0037961256433019594033530328080960969065439701080,-2.420659421827013435546405162313021719455718994140625
456,1.84623093976261994379980292614245710,0.0037961256293567869330651952767774769065439701080,-2.42065942342240614237880436121486127376556396484375
457,1.84623093974879649855244946153460420,0.0037961256155333416857117306689245769065439701080,-2.420659425003872655679515446536242961883544921875
458,1.84623093973509345522316323192704462,0.0037961256018302983564255010613649969065439701080,-2.420659426571564853958307139691896736621856689453125
459,1.84623093972150950578459745204272628,0.0037961255882463489178597211770466569065439701080,-2.420659428125631951189689061720855534076690673828125
460,1.84623093970804335922471396888035941,0.0037961255747802023579762380146797869065439701080,-2.420659429666221829080541283474303781986236572265625
461,1.84623093969469374128910956021188464,0.0037961255614305844223718293462050169065439701080,-2.42065943119348059298090447555296123027801513671875
462,1.84623093968145939422779227937503709,0.0037961255481962373610545485093574669065439701080,-2.420659432707551683705560208181850612163543701171875
463,1.84623093966833907654632139760760672,0.0037961255350759196795836667419270969065439701080,-2.420659434208577209801660501398146152496337890625
464,1.84623093965533156276122664969128968,0.0037961255220684058944889188256100569065439701080,-2.420659435696697503459517974988557398319244384765625
465,1.84623093964243564315962411118619406,0.0037961255091724862928863803205144369065439701080,-2.42065943717205112051260584848932921886444091796875
466,1.84623093962965012356294789991021477,0.0037961254963869666962101690445351469065439701080,-2.420659438634773952259138241061009466648101806640625
467,1.84623093961697382509471860747649792,0.0037961254837106682279808766108182969065439701080,-2.4206594400850018899973292718641459941864013671875
468,1.84623093960440558395227098025772954,0.0037961254711424270855332493920499169065439701080,-2.420659441522867272311714259558357298374176025390625
469,1.84623093959194425118236512153476072,0.0037961254586810943156273906690810969065439701080,-2.420659442948501993697618672740645706653594970703125
470,1.84623093957958869246060705342356571,0.0037961254463255355938693225578860869065439701080,-2.4206594443620357282043187296949326992034912109375
471,1.84623093956733778787460598800035052,0.0037961254340746310078682571346708969065439701080,-2.42065944576359637352425124845467507839202880859375
472,1.84623093955519043171079727572774362,0.0037961254219272748440595448620639969065439701080,-2.4206594471533104950822234968654811382293701171875
473,1.84623093954314553224486147340897367,0.0037961254098823753781237425432940469065439701080,-2.42065944853130332603541319258511066436767578125
474,1.84623093953120201153567140683211733,0.0037961253979388546689336759664377069065439701080,-2.420659449897697879094948802958242595195770263671875
475,1.84623093951935880522270058705529470,0.0037961253860956483559628561896150769065439701080,-2.4206594512526162787935390952043235301971435546875
476,1.84623093950761486232682763058103956,0.0037961253743517054600898997153599369065439701080,-2.4206594525961779851286337361671030521392822265625
477,1.84623093949596914505447290561822930,0.0037961253627059881877351747525496769065439701080,-2.4206594539285024580976823926903307437896728515625
478,1.84623093948442062860500465258234645,0.0037961253511574717382669217166668269065439701080,-2.4206594552497069372520854813046753406524658203125
479,1.84623093947296830098135349822656321,0.0037961253397051441146157673608835869065439701080,-2.420659456559906441697194168227724730968475341796875
480,1.84623093946161116280377519142991825,0.0037961253283480059370374605642386269065439701080,-2.420659457859216434627569469739682972431182861328125
481,1.84623093945034822712670289373365951,0.0037961253170850702599651628679798869065439701080,-2.42065945914774882652409360161982476711273193359375
482,1.84623093943917851925863148744032775,0.0037961253059153623918937565746481269065439701080,-2.42065946042561552786764877964742481708526611328125
483,1.84623093942810107658497751261451587,0.0037961252948379197182397817488362469065439701080,-2.420659461692926672782277819351293146610260009765625
484,1.84623093941711494839385955734195962,0.0037961252838517915271218264762799969065439701080,-2.4206594629497910631243939860723912715911865234375
485,1.84623093940621919570474505564134631,0.0037961252729560388380073247756666869065439701080,-2.420659464196316168482780994963832199573516845703125
486,1.84623093939541289109991053664945489,0.0037961252621497342331728057837752669065439701080,-2.420659465432608126178593010990880429744720458984375
487,1.84623093938469511855866343271125850,0.0037961252514319616919257018455788769065439701080,-2.420659466658771297176144798868335783481597900390625
488,1.84623093937406497329427474144025234,0.0037961252408018164275370105745727169065439701080,-2.420659467874909598350541273248381912708282470703125
489,1.84623093936352156159357263055440846,0.0037961252302584047268348996887288369065439701080,-2.420659469081125170220047948532737791538238525390625
490,1.84623093935306400065914837491411284,0.0037961252198008437924106440484332169065439701080,-2.420659470277519265124510638997890055179595947265625
491,1.84623093934269141845412674960821769,0.0037961252094282615873890187425380669065439701080,-2.4206594714641909149577259086072444915771484375
492,1.84623093933240295354945420330422886,0.0037961251991397966827164724385492369065439701080,-2.42065947264123959570270017138682305812835693359375
493,1.84623093932219775497365883190435414,0.0037961251889345981069211010386745169065439701080,-2.420659473808762118807180740986950695514678955078125
494,1.84623093931207498206503729775286125,0.0037961251788118251982995668871816269065439701080,-2.42065947496685485162970508099533617496490478515625
495,1.84623093930203380432622474980635175,0.0037961251687706474594870189406721269065439701080,-2.42065947611561238517197125474922358989715576171875
496,1.84623093929207340128110447742742406,0.0037961251588102444143667465617444369065439701080,-2.420659477255128866346467475523240864276885986328125
497,1.84623093928219296233401508079008222,0.0037961251489298054672773499244025969065439701080,-2.420659478385497553887262256466783583164215087890625
498,1.84623093927239168663121384068620077,0.0037961251391285297644761098205211469065439701080,-2.420659479506809486082374860416166484355926513671875
499,1.84623093926266878292455551766661629,0.0037961251294056260578177868009366669065439701080,-2.420659480619155257130614700145088136196136474609375
500,1.84623093925302346943734695580823477,0.0037961251197603125706092249425551469065439701080,-2.42065948172262412896316163823939859867095947265625
501,1.84623093924345497373233839293087953,0.0037961251101918168656006620651999069065439701080,-2.4206594828173049194219856872223317623138427734375
502,1.84623093923396253258181336627925055,0.0037961251006993757150756354135709269065439701080,-2.420659483903284669992217459366656839847564697265625
503,1.84623093922454539183973965698243326,0.0037961250912822349730019261167536369065439701080,-2.420659484980649533980567866819910705089569091796875
504,1.84623093921520280631594461797413561,0.0037961250819396494492068871084559869065439701080,-2.42065948604948477651532812160439789295196533203125
505,1.84623093920593403965227888856904559,0.0037961250726708827855411577033659669065439701080,-2.420659487109875218635579585679806768894195556640625
506,1.84623093919673836420073318797713854,0.0037961250634752073339954571114589169065439701080,-2.42065948816190346093435437069274485111236572265625
507,1.84623093918761506090347365200075403,0.0037961250543519040367359211350744069065439701080,-2.420659489205652104004684588289819657802581787109375
508,1.84623093917856341917476173789530049,0.0037961250453002623080240070296208669065439701080,-2.420659490241202416171972799929790198802947998046875
509,1.84623093916958273678472553143490200,0.0037961250363195799179878005692223769065439701080,-2.42065949126863433349399201688356697559356689453125
510,1.84623093916067231974494980268203646,0.0037961250274091628782120718163568369065439701080,-2.420659492288027792028515250422060489654541015625
511,1.84623093915183148219585289910835232,0.0037961250185683253291151682426726969065439701080,-2.42065949329946139556568596162833273410797119140625
512,1.84623093914305954629581908560414273,0.0037961250097963894290813547384631069065439701080,-2.4206594943030115274495983612723648548126220703125
513,1.84623093913435584211205569618814262,0.0037961250010926852453179653224629969065439701080,-2.42065949529875634738118606037460267543792724609375
514,1.84623093912571970751314486699037906,0.0037961249924565506464071361246994369065439701080,-2.420659496286770462347703869454562664031982421875
515,1.84623093911715048806326039572658371,0.0037961249838873311965226648609040869065439701080,-2.4206594972671293675148262991569936275482177734375
516,1.84623093910864753691802069617744195,0.0037961249753843800512829653117623269065439701080,-2.42065949823990678169138845987617969512939453125
517,1.84623093910021021472194946963210553,0.0037961249669470578552117387664259069065439701080,-2.420659499205175979597015611943788826465606689453125
518,1.84623093909183788950751619605564131,0.0037961249585747326407784651899616869065439701080,-2.42065950016300934777291331556625664234161376953125
519,1.84623093908352993659572914293327843,0.0037961249502667797289914120675988069065439701080,-2.420659501113477940492657580762170255184173583984375
520,1.84623093907528573849825408301739702,0.0037961249420225816315163521517173969065439701080,-2.4206595020566528120298244175501167774200439453125
521,1.84623093906710468482103238580509506,0.0037961249338415279542946549394154369065439701080,-2.42065950299260368439036028576083481311798095703125
522,1.84623093905898617216937275174431250,0.0037961249257230153026350208786328769065439701080,-2.420659503921399835491001795162446796894073486328125
523,1.84623093905092960405449125761097081,0.0037961249176664471877535267452911869065439701080,-2.420659504843108766891646155272610485553741455078125
524,1.84623093904293439080147489322899046,0.0037961249096712339347371623633108369065439701080,-2.4206595057577988683306102757342159748077392578125
525,1.84623093903499994945864426748333908,0.0037961249017367925919065366176594569065439701080,-2.42065950666553586501095196581445634365081787109375
526,1.84623093902712570370829156640200685,0.0037961248938625468415538355363272269065439701080,-2.420659507566386370314148734905757009983062744140625
527,1.84623093901931108377877037195215361,0.0037961248860479269120326410864739869065439701080,-2.4206595084604156653540485422126948833465576171875
528,1.84623093901155552635791430528348117,0.0037961248782923694911765744178015469065439701080,-2.420659509347687698976869796751998364925384521484375
529,1.84623093900385847450776199260393950,0.0037961248705953176410242617382598769065439701080,-2.42065951022826642002883090754039585590362548828125
530,1.84623093899621937758056616941465716,0.0037961248629562207138284385489775369065439701080,-2.4206595111022153332669404335319995880126953125
531,1.84623093898863769113606526603984288,0.0037961248553745342693275351741632569065439701080,-2.420659511969595723002157683367840945720672607421875
532,1.84623093898111287685999610777980325,0.0037961248478497199932583769141236269065439701080,-2.420659512830469761723861665814183652400970458984375
533,1.84623093897364440248382685293353428,0.0037961248403812456170891220678546569065439701080,-2.420659513684898289653801839449442923069000244140625
534,1.84623093896623174170568966730843113,0.0037961248329685848389519364427515069065439701080,-2.4206595145329412588353079627268016338348388671875
535,1.84623093895887437411249295011186990,0.0037961248256112172457552192461902769065439701080,-2.420659515374658621311709794099442660808563232421875
536,1.84623093895157178510319340104016282,0.0037961248183086282364556701744831969065439701080,-2.42065951621010899685870754183270037174224853515625
537,1.84623093894432346581320849650729635,0.0037961248110603089464707656416167269065439701080,-2.420659517039351005252001414191909134387969970703125
538,1.84623093893712891303995037606761023,0.0037961248038657561732126452019306069065439701080,-2.4206595178624414899104522191919386386871337890625
539,1.84623093892998762916946242341992229,0.0037961247967244723027246925542426669065439701080,-2.4206595186794377383421306149102747440338134765625
540,1.84623093892289912210414023190656910,0.0037961247896359652374025010408894769065439701080,-2.420659519490396149876687559299170970916748046875
541,1.84623093891586290519151893079963717,0.0037961247825997483247811999339575469065439701080,-2.420659520295372235665354310185648500919342041015625
542,1.84623093890887849715410924544986920,0.0037961247756153402873715145841895769065439701080,-2.420659521094421506859362125396728515625
543,1.84623093890194542202026490466118114,0.0037961247686822651535271737955015169065439701080,-2.42065952188759769825310286250896751880645751953125
544,1.84623093889506320905606437846712530,0.0037961247618000521893266476014456769065439701080,-2.42065952267495543281938807922415435314178466796875
545,1.84623093888823139269819028641604764,0.0037961247549682358314525555503680169065439701080,-2.42065952345654711308498008293099701404571533203125
546,1.84623093888144951248778999026647554,0.0037961247481863556210522594007959169065439701080,-2.42065952423242602975506088114343583583831787109375
547,1.84623093887471711300530132161720344,0.0037961247414539561385635907515238169065439701080,-2.420659525002644141267182931187562644481658935546875
548,1.84623093886803374380622759064458314,0.0037961247347705869394898597789035169065439701080,-2.420659525767252961969688840326853096485137939453125
549,1.84623093886139895935784638994933752,0.0037961247281358024911086590836578969065439701080,-2.42065952652630311803250151569955050945281982421875
550,1.84623093885481231897683691559158278,0.0037961247215491621100991847259031569065439701080,-2.42065952727984612380396356456913053989410400390625
551,1.84623093884827338676781084351700073,0.0037961247150102299010731126513211069065439701080,-2.42065952802793038500794864376075565814971923828125
552,1.84623093884178173156273205896825488,0.0037961247085185746959943281025752569065439701080,-2.420659528770606083725169810350053012371063232421875
553,1.84623093883533692686121082521744817,0.0037961247020737699944730943517685469065439701080,-2.420659529507922069768710571224801242351531982421875
554,1.84623093882893855077165820421469380,0.0037961246956753939049204733490141769065439701080,-2.42065953023992630477323473314754664897918701171875
555,1.84623093882258618595328678950630929,0.0037961246893230290865490586406296669065439701080,-2.42065953096666675037340610288083553314208984375
556,1.84623093881627941955894411854816896,0.0037961246830162626922063876824893369065439701080,-2.420659531688190480025468787061981856822967529296875
557,1.84623093881001784317876532432123487,0.0037961246767546863120275934555552469065439701080,-2.4206595324045441230964570422656834125518798828125
558,1.84623093880380105278463183787068736,0.0037961246705378959178941070050077369065439701080,-2.42065953311577430895340512506663799285888671875
559,1.84623093879762864867542319436071953,0.0037961246643654918086854634950399069065439701080,-2.420659533821926334695717741851694881916046142578125
560,1.84623093879150023542304922970070202,0.0037961246582370785563114988350223969065439701080,-2.420659534523045497422799599007703363895416259765625
561,1.84623093878541542181925017350212381,0.0037961246521522649525124426364441869065439701080,-2.420659535219176650144845552858896553516387939453125
562,1.84623093877937382082315236613443892,0.0037961246461106639564146352687592969065439701080,-2.420659535910364201782840609666891396045684814453125
563,1.84623093877337504950956755298678941,0.0037961246401118926428298221211097869065439701080,-2.420659536596651673079350075568072497844696044921875
564,1.84623093876741872901802390342373834,0.0037961246341555721512861725580587169065439701080,-2.420659537278082584776939256698824465274810791015625
565,1.84623093876150448450251713594812418,0.0037961246282413276357794050824445569065439701080,-2.4206595379547000135289636091329157352447509765625
566,1.84623093875563194508197032619447563,0.0037961246223687882152325953287960069065439701080,-2.420659538626546147810358888818882405757904052734375
567,1.84623093874980074379139116371464221,0.0037961246165375869246534328489625869065439701080,-2.420659539293663176096060851705260574817657470703125
568,1.84623093874401051753371563205687420,0.0037961246107473606669779011911945769065439701080,-2.42065953995609195459337570355273783206939697265625
569,1.84623093873826090703232729669366364,0.0037961246049977501655895658279840169065439701080,-2.420659540613874671777239200309850275516510009765625
570,1.84623093873255155678424151154380882,0.0037961245992883999175037806781291969065439701080,-2.420659541267050851587327997549436986446380615234375
571,1.84623093872688211501394414309702304,0.0037961245936189581472064122313434169065439701080,-2.420659541915661794320158151094801723957061767578125
572,1.84623093872125223362787450184248744,0.0037961245879890767611367709768078169065439701080,-2.420659542559746579826196466456167399883270263671875
573,1.84623093871566156816954238425951220,0.0037961245823984113028046533938325769065439701080,-2.420659543199345176134329449268989264965057373046875
574,1.84623093871010977777526931674705054,0.0037961245768466209085315858813709169065439701080,-2.420659543834495774916604204918257892131805419921875
575,1.84623093870459652513054425009018121,0.0037961245713333682638065192245015869065439701080,-2.4206595444652379001126973889768123626708984375
576,1.84623093869912147642698411407066147,0.0037961245658583195602463832049818469065439701080,-2.420659545091609299305446256767027080059051513671875
577,1.84623093869368430131988983288167370,0.0037961245604211444531521020159940769065439701080,-2.420659545713647720077688063611276447772979736328125
578,1.84623093868828467288638853743852905,0.0037961245550215160196508065728494269065439701080,-2.42065954633139046592305021476931869983673095703125
579,1.84623093868292226758415288498935606,0.0037961245496591107174151541236764369065439701080,-2.42065954694487484033516011550091207027435302734375
580,1.84623093867759676521068856150329247,0.0037961245443336083439508306376128469065439701080,-2.420659547554137258629225470940582454204559326171875
581,1.84623093867230784886318115891639796,0.0037961245390446919964434280507183369065439701080,-2.420659548159214136120453986222855746746063232421875
582,1.84623093866705520489889382032821045,0.0037961245337920480321560894625308269065439701080,-2.420659548760141444034843516419641673564910888671875
