Matrix size,Eigenvalue 1,Adjusted Eigenvalue 1,Log(Adjusted Eigenvalue 1),Eigenvalue 2,Adjusted Eigenvalue 2,Log(Adjusted Eigenvalue 2),Eigenvalue 3,Adjusted Eigenvalue 3,Log(Adjusted Eigenvalue 3),Eigenvalue 4,Adjusted Eigenvalue 4,Log(Adjusted Eigenvalue 4)
40,0.500000471325671421628220732496706711,4.71325671421628220732496706711E-7,-6.326678905130819430269184522330760955810546875,1.84623402057799639712369090204142486,0.000003082926648757463557197112775316,-5.511036808202081971330699161626398563385009765625,3.93634669471148014841010428896420927,0.000009085005737414844101729901721546,-5.041674794087722233371096081100404262542724609375,6.79968428466750918390346870705864871,0.000019006851623891771312135928038436,-4.72108981557059426137357149855233728885650634765625
41,0.500000437864171197272015455877817201,4.37864171197272015455877817201E-7,-6.35866059006231498784700306714512407779693603515625,1.84623380142379801365759714917577816,0.000002863772450373997463444247128616,-5.543061493163410347051467397250235080718994140625,3.93634604758704028366397907928834887,0.000008437881297550097976520225861146,-5.0737665884802805038589212927035987377166748046875,6.79968292704799175234277641295605676,0.000017649232106460210619841825446486,-4.7532741854139377579713254817761480808258056640625
42,0.500000407496768541233906735593610504,4.07496768541233906735593610504E-7,-6.38987583087560029326823496376164257526397705078125,1.84623360256584832204538813234144957,0.000002664914500682385254427412800026,-5.5743167200248375792170918430201709270477294921875,3.93634546053972969871782825118314767,0.000007850833986965151825692120659946,-5.10508420609571711423768647364340722560882568359375,6.79968169588797071234144197729120723,0.000016418072085420209285406160596956,-4.784677841846370682787892292253673076629638671875
43,0.500000379873927050613264678947554666,3.79873927050613264678947554666E-7,-6.420360513569864480132309836335480213165283203125,1.84623342170716228880081984703567645,0.000002484055814649140686142107026906,-5.60483865015334714598793652839958667755126953125,3.93634492675130008194356734903645178,0.000007317045557348377564789973964056,-5.13566424095629958657127644983120262622833251953125,6.79968057677974684835629866573764382,0.000015298963861556224142094607033546,-4.8153379812377128388334313058294355869293212890625
44,0.500000354692445993451223549626800532,3.54692445993451223549626800532E-7,-6.45014806074794666557181699317879974842071533203125,1.84623325685587014815623350825873953,0.000002319204522508496099803330089986,-5.634660950766818388046885957010090351104736328125,3.93634444031206215991540663437325912,0.000006830606319426349404075310771396,-5.16554074441598931599628485855646431446075439453125,6.79967955724387433393377819861751721,0.000014279427989041801621627486906936,-4.84528918935104524479129395331256091594696044921875
45,0.500000331688449270504869212029953557,3.31688449270504869212029953557E-7,-6.47926965210254568461323287920095026493072509765625,1.84623310627894680856830090537507898,0.000002168627599168908167200446429436,-5.663815019452673737987424829043447971343994140625,3.93634399608262124978949663574537161,0.000006386376878516223494076682883886,-5.19474545607055659957040916197001934051513671875,6.79967862643430919275931109556401434,0.000013348618423900627154524433404066,-4.87456368126012851149653215543366968631744384765625
46,0.500000310631561081523751457248079302,3.10631561081523751457248079302E-7,-6.50775442076715382455631697666831314563751220703125,1.84623296846379224929494622812455269,0.000002030812444609634812523195903146,-5.692330183947394317556245368905365467071533203125,3.93634358957916205713222140647461762,0.000005979873419323566218847412129896,-5.22330800896662594823283143341541290283203125,6.79967777489403887032692110869388341,0.000012497078153578194764537563273136,-4.90319151420051912992903453414328396320343017578125
47,0.500000291320047010758052649987422802,2.91320047010758052649987422802E-7,-6.5356296286350019641986364149488508701324462890625,1.84623284208619508927230243717089617,0.000001904434847449612168732242246626,-5.720233880381410784821127890609204769134521484375,3.93634321687786200258672018209689592,0.000005607172119269020717623034408196,-5.25125611247623869104472760227508842945098876953125,6.79967699435166350515828138693528714,0.000011716535778213026124815804676866,-4.931200776952781694717486971057951450347900390625
48,0.500000273576744162796904255769240017,2.73576744162796904255769240017E-7,-6.56292082329342552071693717152811586856842041015625,1.84623272598351027920109504623982615,0.000001788332162639540961341311176606,-5.74755181271928794473069501691497862339019775390625,3.93634287453491608330022122152475443,0.000005264829173349734218662462266706,-5.27861571569884713284181998460553586483001708984375,6.79967627755135913962769330259852591,0.000010999735473847495536731467915636,-4.9586177588081117306728629046119749546051025390625
49,0.500000257245639067094701477854181989,2.57245639067094701477854181989E-7,-6.58965197884016529172868104069493710994720458984375,1.84623261913211506372895132486494872,0.000001681480767424068817619936299176,-5.77430809572928449568962605553679168224334716796875,3.93634255951936074425407470902083243,0.000004949813618010688072149958344706,-5.30541115383277972483710982487536966800689697265625,6.79967561811017799565674977413495441,0.000010340294292703524593203004344136,-4.98546710071224996596583878272213041782379150390625
