State,Predicted energy,Original energy,Error,Formula
1,0.4929144574453135,0.5000000000000306,-0.014171085109433454,0.20131ln(0.47276x+-0.08899) + 0.68571
2,0.6545384873022719,0.6462309376513152,0.012855388324721743,0.20131ln(0.47276x+-0.08899) + 0.68571
3,0.7430179817629599,0.7363376097055658,0.009072430865055579,0.20131ln(0.47276x+-0.08899) + 0.68571
4,0.8042736166908406,0.7996652778154713,0.00576283478002003,0.20131ln(0.47276x+-0.08899) + 0.68571
5,0.8511739166964084,0.8480465752878278,0.0036877000623688587,0.20131ln(0.47276x+-0.08899) + 0.68571
6,0.8891859682521916,0.8870659968735847,0.0023898688328474996,0.20131ln(0.47276x+-0.08899) + 0.68571
7,0.9211478663994694,0.9197208240091744,0.0015516038704814332,0.20131ln(0.47276x+-0.08899) + 0.68571
8,0.9487236915371211,0.947783843070635,0.0009916274405366175,0.20131ln(0.47276x+-0.08899) + 0.68571
9,0.9729732486071476,0.9723835530637258,0.0006064433541310243,0.20131ln(0.47276x+-0.08899) + 0.68571
10,0.9946132985827039,0.9942802081366956,0.00033500661411382766,0.20131ln(0.47276x+-0.08899) + 0.68571
11,1.014151295489951,1.0140093784303672,0.00013995635800080454,0.20131ln(0.47276x+-0.08899) + 0.68571
12,1.0319597006593666,1.0319621592492172,-2.3824418643261764e-06,0.20131ln(0.47276x+-0.08899) + 0.68571
13,1.048319987806406,1.0484326806589377,-0.00010748697041841017,0.20131ln(0.47276x+-0.08899) + 0.68571
14,1.0634500605155046,1.0636476403425816,-0.000185756842381923,0.20131ln(0.47276x+-0.08899) + 0.68571
15,1.0775220621095687,1.077785419414738,-0.0002443504063288988,0.20131ln(0.47276x+-0.08899) + 0.68571
16,1.090674354669653,1.0909888872919695,-0.0002883004822325438,0.20131ln(0.47276x+-0.08899) + 0.68571
17,1.1030198178776902,1.1033742351543148,-0.00032121221008480825,0.20131ln(0.47276x+-0.08899) + 0.68571
18,1.1146517462400867,1.1150372269514832,-0.00034571106872409305,0.20131ln(0.47276x+-0.08899) + 0.68571
19,1.1256481332681687,1.1260577225068327,-0.0003637373382175621,0.20131ln(0.47276x+-0.08899) + 0.68571
20,1.1360748447165157,1.1365030151513031,-0.00037674377373339985,0.20131ln(0.47276x+-0.08899) + 0.68571
21,1.1459880095980997,1.146430337805115,-0.00038583086335821417,0.20131ln(0.47276x+-0.08899) + 0.68571
22,1.1554358495323607,1.1558887741365067,-0.0003918409922134457,0.20131ln(0.47276x+-0.08899) + 0.68571
23,1.1644600976744393,1.1649207364982603,-0.0003954250357030777,0.20131ln(0.47276x+-0.08899) + 0.68571
24,1.173097112990918,1.1735631233281227,-0.00039709013340770335,0.20131ln(0.47276x+-0.08899) + 0.68571
25,1.1813787651541678,1.181848235944732,-0.00039723441325684384,0.20131ln(0.47276x+-0.08899) + 0.68571
26,1.1893331444853925,1.1898045123552052,-0.0003961725349987575,0.20131ln(0.47276x+-0.08899) + 0.68571
27,1.1969851368795958,1.1974571202177133,-0.0003941546884214734,0.20131ln(0.47276x+-0.08899) + 0.68571
28,1.204356893400238,1.2048284402005225,-0.00039138086764121705,0.20131ln(0.47276x+-0.08899) + 0.68571
29,1.2114682168840951,1.2119384631839434,-0.00038801169707318103,0.20131ln(0.47276x+-0.08899) + 0.68571
30,1.2183368825569354,1.2188051191021587,-0.0003841767136392169,0.20131ln(0.47276x+-0.08899) + 0.68571
31,1.22497890573135,1.2254445510759409,-0.00037998075407163714,0.20131ln(0.47276x+-0.08899) + 0.68571
32,1.2314087667336389,1.2318713454093864,-0.000375508917770773,0.20131ln(0.47276x+-0.08899) + 0.68571
33,1.2376396010068338,1.2380987257141485,-0.00037083044976874216,0.20131ln(0.47276x+-0.08899) + 0.68571
34,1.2436833606658615,1.24413871767408,-0.0003660017984728475,0.20131ln(0.47276x+-0.08899) + 0.68571
35,1.2495509524996435,1.250002289624039,-0.0003610690381465124,0.20131ln(0.47276x+-0.08899) + 0.68571
36,1.2552523564242115,1.2556994730830962,-0.0003560697989199926,0.20131ln(0.47276x+-0.08899) + 0.68571
37,1.2607967276185903,1.2612394665783224,-0.00035103481255090526,0.20131ln(0.47276x+-0.08899) + 0.68571
38,1.2661924849685782,1.2666307254649043,-0.00034598915652016385,0.20131ln(0.47276x+-0.08899) + 0.68571
39,1.2714473879636685,1.2718810399504927,-0.0003409532599378103,0.20131ln(0.47276x+-0.08899) + 0.68571
