State,Predicted energy,Original energy,Error,Formula
1,0.5336304295121351,0.5000000000000306,0.06726085902420485,0.20146log(0.03601x) + 1.20329
2,0.673273915892177,0.6462309376513152,0.041847235508636796,0.20146log(0.03601x) + 1.20329
3,0.754960118894467,0.7363376097055658,0.02529072119017204,0.20146log(0.03601x) + 1.20329
4,0.8129174022722189,0.7996652778154713,0.01657208937838319,0.20146log(0.03601x) + 1.20329
5,0.8578725638059751,0.8480465752878278,0.011586614231432231,0.20146log(0.03601x) + 1.20329
6,0.8946036052745089,0.8870659968735847,0.008497235185984017,0.20146log(0.03601x) + 1.20329
7,0.9256592583344296,0.9197208240091744,0.006456779242388848,0.20146log(0.03601x) + 1.20329
8,0.9525608886522607,0.947783843070635,0.00504022685821382,0.20146log(0.03601x) + 1.20329
9,0.9762898082767989,0.9723835530637258,0.0040171958902076215,0.20146log(0.03601x) + 1.20329
10,0.997516050186017,0.9942802081366956,0.003254456865218521,0.20146log(0.03601x) + 1.20329
11,1.0167175216319988,1.0140093784303672,0.0026707279629145627,0.20146log(0.03601x) + 1.20329
12,1.0342470916545508,1.0319621592492172,0.0022141629757005017,0.20146log(0.03601x) + 1.20329
13,1.0503727328925367,1.0484326806589377,0.001850430904519054,0.20146log(0.03601x) + 1.20329
14,1.0653027447144714,1.0636476403425816,0.0015560645359554226,0.20146log(0.03601x) + 1.20329
15,1.079202253188307,1.077785419414738,0.0013145787167340882,0.20146log(0.03601x) + 1.20329
16,1.0922043750323025,1.0909888872919695,0.0011141156014430503,0.20146log(0.03601x) + 1.20329
17,1.1044179911132042,1.1033742351543148,0.0009459673115744044,0.20146log(0.03601x) + 1.20329
18,1.1159332946568408,1.1150372269514832,0.0008036213354126335,0.20146log(0.03601x) + 1.20329
19,1.1268258373790996,1.1260577225068327,0.0006821274406403718,0.20146log(0.03601x) + 1.20329
20,1.1371595365660587,1.1365030151513031,0.0005776679920802333,0.20146log(0.03601x) + 1.20329
21,1.1469889477167614,1.146430337805115,0.00048726023136812425,0.20146log(0.03601x) + 1.20329
22,1.1563610080120406,1.1558887741365067,0.00040854612147836895,0.20146log(0.03601x) + 1.20329
23,1.1653163919120582,1.1649207364982603,0.00033964148924600673,0.20146log(0.03601x) + 1.20329
24,1.1738905780345925,1.1735631233281227,0.0002790260702305841,0.20146log(0.03601x) + 1.20329
25,1.182114698099815,1.181848235944732,0.00022546224377952213,0.20146log(0.03601x) + 1.20329
26,1.1900162192725785,1.1898045123552052,0.00017793420278277064,0.20146log(0.03601x) + 1.20329
27,1.1976194976591308,1.1974571202177133,0.0001356018839220958,0.20146log(0.03601x) + 1.20329
28,1.2049462310945134,1.2048284402005225,9.77656984684754e-05,0.20146log(0.03601x) + 1.20329
29,1.2120158324397345,1.2119384631839434,6.383926093730803e-05,0.20146log(0.03601x) + 1.20329
30,1.2188457395683487,1.2188051191021587,3.3328105989533085e-05,0.20146log(0.03601x) + 1.20329
31,1.2254516745056983,1.2254445510759409,5.812935192489723e-06,0.20146log(0.03601x) + 1.20329
32,1.2318478614123445,1.2318713454093864,-1.9063676681333878e-05,0.20146log(0.03601x) + 1.20329
33,1.2380472110143306,1.2380987257141485,-4.1607909569720584e-05,0.20146log(0.03601x) + 1.20329
34,1.244061477493246,1.24413871767408,-6.208325465378456e-05,0.20146log(0.03601x) + 1.20329
35,1.2499013926282696,1.250002289624039,-8.071744876545383e-05,0.20146log(0.03601x) + 1.20329
36,1.2555767810368825,1.2556994730830962,-9.770812908950283e-05,0.20146log(0.03601x) + 1.20329
37,1.2610966596228046,1.2612394665783224,-0.00011322747131062648,0.20146log(0.03601x) + 1.20329
38,1.2664693237591413,1.2666307254649043,-0.00012742601495294742,0.20146log(0.03601x) + 1.20329
39,1.2717024222748685,1.2718810399504927,-0.00014043583480980883,0.20146log(0.03601x) + 1.20329
40,1.2768030229461007,1.276997603135862,-0.00015237318322567853,0.20146log(0.03601x) + 1.20329
41,1.2817776698993864,1.2819870705672147,-0.00016334070181825248,0.20146log(0.03601x) + 1.20329
42,1.2866324340968034,1.286855612540471,-0.0001734292810264177,0.20146log(0.03601x) + 1.20329
43,1.2913729578798787,1.2916089601913916,-0.0001827196301564159,0.20146log(0.03601x) + 1.20329
44,1.2960044943920823,1.2962524462372962,-0.0001912836083230631,0.20146log(0.03601x) + 1.20329
45,1.3005319425706388,1.3007910410985652,-0.00019918535701758474,0.20146log(0.03601x) + 1.20329
46,1.3049598782921,1.3052293850149765,-0.00020648226738592004,0.20146log(0.03601x) + 1.20329
47,1.3092925821681136,1.3095718166784551,-0.00021322580921888457,0.20146log(0.03601x) + 1.20329
48,1.3135340644146345,1.3138223988262228,-0.00021946224379022953,0.20146log(0.03601x) + 1.20329
49,1.317688087156724,1.3179849411736768,-0.0002252332387716316,0.20146log(0.03601x) + 1.20329
50,1.3217581844798567,1.3220630210122029,-0.00023057640029349892,0.20146log(0.03601x) + 1.20329
51,1.325747680495536,1.3260600017516564,-0.0002355257346635162,0.20146log(0.03601x) + 1.20329
52,1.3296597056526203,1.3299790496489077,-0.00024011205016478634,0.20146log(0.03601x) + 1.20329
53,1.3334972114948944,1.3338231489313908,-0.00024436330765249223,0.20146log(0.03601x) + 1.20329
54,1.3372629840391725,1.3375951154970387,-0.0002483049272669705,0.20146log(0.03601x) + 1.20329
55,1.3409596559258385,1.3412976093485092,-0.0002519600574213894,0.20146log(0.03601x) + 1.20329
56,1.3445897174745551,1.3449331458995324,-0.00025534981127077445,0.20146log(0.03601x) + 1.20329
57,1.3481555267614314,1.3485041062740133,-0.00025849347507370975,0.20146log(0.03601x) + 1.20329
58,1.3516593188197763,1.3520127467037215,-0.00026140869219383315,0.20146log(0.03601x) + 1.20329
59,1.3551032140543433,1.3554612071176513,-0.0002641116259381799,0.20146log(0.03601x) + 1.20329
60,1.3584892259483907,1.3588515190051056,-0.00026661710396447464,0.20146log(0.03601x) + 1.20329
61,1.3618192681337038,1.3621856126250025,-0.00026893874660203023,0.20146log(0.03601x) + 1.20329
62,1.3650951608857402,1.3654653236255831,-0.00027108908109073056,0.20146log(0.03601x) + 1.20329
63,1.3683186370990934,1.368692399131485,-0.00027307964348217533,0.20146log(0.03601x) + 1.20329
64,1.3714913477923862,1.3718685033488045,-0.0002749210696926169,0.20146log(0.03601x) + 1.20329
65,1.3746148671863765,1.3749952227332596,-0.00027662317700785194,0.20146log(0.03601x) + 1.20329
66,1.3776906973943723,1.3780740707616996,-0.000278195037161826,0.20146log(0.03601x) + 1.20329
67,1.3807202727599441,1.3811064923429637,-0.00027964504197235677,0.20146log(0.03601x) + 1.20329
68,1.3837049638732877,1.3840938679003123,-0.00028098096237836836,0.20146log(0.03601x) + 1.20329
69,1.38664608129439,1.3870375171543676,-0.0002822100016304978,0.20146log(0.03601x) + 1.20329
70,1.3895448790083114,1.3899387026325447,-0.0002833388432795237,0.20146log(0.03601x) + 1.20329
71,1.392402557635389,1.3927986329283857,-0.0002843736945404903,0.20146log(0.03601x) + 1.20329
72,1.3952202674169243,1.3956184657318762,-0.0002853203255254258,0.20146log(0.03601x) + 1.20329
73,1.3979991109949454,1.3983993106498085,-0.0002861841047941291,0.20146log(0.03601x) + 1.20329
74,1.4007401460028464,1.4011422318334021,-0.0002869700316074663,0.20146log(0.03601x) + 1.20329
75,1.4034443874821467,1.4038482504287875,-0.00028768276522579136,0.20146log(0.03601x) + 1.20329
76,1.406112810139183,1.4065183468644906,-0.0002883266515588448,0.20146log(0.03601x) + 1.20329
77,1.4087463504542932,1.40915346298877,-0.00028890574743606817,0.20146log(0.03601x) + 1.20329
78,1.4113459086549103,1.4117545040684751,-0.0002894238427342338,0.20146log(0.03601x) + 1.20329
79,1.4139123505629745,1.414322340660064,-0.00028988448057618005,0.20146log(0.03601x) + 1.20329
80,1.4164465093261425,1.416857810362466,-0.00029029097578843515,0.20146log(0.03601x) + 1.20329
81,1.4189491870414626,1.4193617194606403,-0.00029064643178799873,0.20146log(0.03601x) + 1.20329
82,1.4214211562794283,1.4218348444679048,-0.0002909537560469897,0.20146log(0.03601x) + 1.20329
83,1.4238631615156592,1.424277933574433,-0.0002912156742701243,0.20146log(0.03601x) + 1.20329
84,1.4262759204768451,1.4266917080086856,-0.0002914347434042352,0.20146log(0.03601x) + 1.20329
85,1.428660125407044,1.4290768633179858,-0.00029161336359075107,0.20146log(0.03601x) + 1.20329
86,1.4310164442599205,1.4314340705739352,-0.0002917537891544772,0.20146log(0.03601x) + 1.20329
87,1.4333455218220663,1.4337639775079007,-0.00029185813871664465,0.20146log(0.03601x) + 1.20329
88,1.4356479807721243,1.436067209581392,-0.00029192840451381497,0.20146log(0.03601x) + 1.20329
89,1.437924422680073,1.4383443709957509,-0.00029196646098542155,0.20146log(0.03601x) + 1.20329
90,1.4401754289506805,1.4405960456452465,-0.0002919740727023514,0.20146log(0.03601x) + 1.20329
91,1.4424015617148311,1.4428227980173347,-0.0002919529016885609,0.20146log(0.03601x) + 1.20329
92,1.4446033646721417,1.4450251740435636,-0.00029190451419026426,0.20146log(0.03601x) + 1.20329
93,1.4467813638880302,1.4472037019043302,-0.0002918303869346396,0.20146log(0.03601x) + 1.20329
94,1.4489360685481554,1.4493588927904717,-0.0002917319129303111,0.20146log(0.03601x) + 1.20329
95,1.4510679716729393,1.451491241624429,-0.0002916104068364673,0.20146log(0.03601x) + 1.20329
96,1.4531775507946763,1.4536012277435408,-0.00029146710994614773,0.20146log(0.03601x) + 1.20329
97,1.4552652685995566,1.4556893155478232,-0.0002913031948077499,0.20146log(0.03601x) + 1.20329
98,1.457331573536766,1.457755955114433,-0.000291119769518407,0.20146log(0.03601x) + 1.20329
99,1.4593769003966623,1.4598015827808464,-0.00029091788171309524,0.20146log(0.03601x) + 1.20329
100,1.4614016708598987,1.4618266216986489,-0.0002906985222750734,0.20146log(0.03601x) + 1.20329
101,1.4634062940192236,1.4638314823596945,-0.00029046262878940917,0.20146log(0.03601x) + 1.20329
102,1.4653911668755777,1.4658165630962723,-0.0002902110887572613,0.20146log(0.03601x) + 1.20329
103,1.4673566748099875,1.4677822505568072,-0.0002899447425925948,0.20146log(0.03601x) + 1.20329
104,1.4693031920326622,1.469728920158519,-0.00028966438641686506,0.20146log(0.03601x) + 1.20329
105,1.4712310820106014,1.4716569365183627,-0.00028937077466492997,0.20146log(0.03601x) + 1.20329
106,1.4731406978749362,1.4735666538634924,-0.0002890646225193925,0.20146log(0.03601x) + 1.20329
107,1.4750323828091454,1.4754584164224034,-0.0002887466081836526,0.20146log(0.03601x) + 1.20329
108,1.4769064704192143,1.4773325587978368,-0.0002884173750080907,0.20146log(0.03601x) + 1.20329
109,1.4787632850867345,1.479189406322453,-0.0002880775334769544,0.20146log(0.03601x) + 1.20329
110,1.4806031423058803,1.481029275398227,-0.0002877276630687504,0.20146log(0.03601x) + 1.20329
111,1.4824263490051364,1.4828524738204452,-0.0002873683139974928,0.20146log(0.03601x) + 1.20329
112,1.484233203854597,1.4846593010871416,-0.00028700000884560533,0.20146log(0.03601x) + 1.20329
113,1.4860239975596083,1.4864500486947454,-0.0002866232440916312,0.20146log(0.03601x) + 1.20329
114,1.4877990131414731,1.4882250004206743,-0.00028623849154581167,0.20146log(0.03601x) + 1.20329
115,1.489558526205898,1.4899844325935607,-0.0002858461996958335,0.20146log(0.03601x) + 1.20329
116,1.491302805199818,1.49172861435175,-0.0002854467949701847,0.20146log(0.03601x) + 1.20329
117,1.4930321116572003,1.4934578078906804,-0.0002850406829245089,0.20146log(0.03601x) + 1.20329
118,1.494746700434385,1.4951722686997138,-0.00028462824935804147,0.20146log(0.03601x) + 1.20329
119,1.4964468199354986,1.4968722457889487,-0.000284209861360581,0.20146log(0.03601x) + 1.20329
120,1.4981327123284325,1.498557981906527,-0.0002837858683007822,0.20146log(0.03601x) + 1.20329
121,1.4998046137518624,1.5002297137468972,-0.00028335660275192695,0.20146log(0.03601x) + 1.20329
122,1.5014627545137456,1.501887672150498,-0.00028292238136818726,0.20146log(0.03601x) + 1.20329
123,1.5031073592817183,1.5035320822952665,-0.0002824835057059427,0.20146log(0.03601x) + 1.20329
124,1.504738647265782,1.5051631638803804,-0.0002820402629997868,0.20146log(0.03601x) + 1.20329
125,1.506356832393655,1.5067811313026076,-0.0002815929268943496,0.20146log(0.03601x) + 1.20329
126,1.5079621234791352,1.5083861938256111,-0.00028114175813318643,0.20146log(0.03601x) + 1.20329
127,1.5095547243838112,1.5099785557425531,-0.0002806870052094784,0.20146log(0.03601x) + 1.20329
128,1.5111348341724282,1.5115584165323075,-0.0002802289049807408,0.20146log(0.03601x) + 1.20329
129,1.5127026472622105,1.513125971009582,-0.000279767683247793,0.20146log(0.03601x) + 1.20329
