State,Predicted energy,Original energy,Error,Formula
1,-0.041859464503145975,-0.0368449291144976,0.13609838610532918,-0.04196x^(-0.95290))+0.00010
2,-0.021574834055117533,-0.0286598303783775,-0.24720998797694438,-0.04196x^(-0.95290))+0.00010
3,-0.014627748630935276,-0.0198932990990553,-0.26468965463702676,-0.04196x^(-0.95290))+0.00010
4,-0.011095939925102535,-0.0143797002784067,-0.2283608343516887,-0.04196x^(-0.95290))+0.00010
5,-0.008950938137537143,-0.0108739851159334,-0.17684841002572824,-0.04196x^(-0.95290))+0.00010
6,-0.007507125583195125,-0.0085334096187468,-0.12026658526939363,-0.04196x^(-0.95290))+0.00010
7,-0.00646758890810897,-0.0068962894986633,-0.06216394927118773,-0.04196x^(-0.95290))+0.00010
8,-0.00568261861913142,-0.0057053747866506,-0.003988549108539606,-0.04196x^(-0.95290))+0.00010
9,-0.005068452780513635,-0.004810505819396,0.053621587999663184,-0.04196x^(-0.95290))+0.00010
10,-0.00457452613018123,-0.0041197834973122,0.11038022584577803,-0.04196x^(-0.95290))+0.00010
11,-0.004168486893653553,-0.0035745216178296,0.16616636835017948,-0.04196x^(-0.95290))+0.00010
12,-0.0038286629536594683,-0.0031358306849855,0.22094058585218934,-0.04196x^(-0.95290))+0.00010
13,-0.003539984886149064,-0.002777101865737,0.27470473079301566,-0.04196x^(-0.95290))+0.00010
14,-0.0032916457873667306,-0.0024796170562874,0.3274815072836845,-0.04196x^(-0.95290))+0.00010
15,-0.003075691426516539,-0.0022298869977987,0.3793037178802335,-0.04196x^(-0.95290))+0.00010
16,-0.0028861357843879723,-0.0020179825886,0.43020846695722187,-0.04196x^(-0.95290))+0.00010
17,-0.002718386770139207,-0.0018364574546906,0.4802340033503207,-0.04196x^(-0.95290))+0.00010
18,-0.002568862131430042,-0.001679633764692,0.5294180108966211,-0.04196x^(-0.95290))+0.00010
19,-0.002434725864256301,-0.0015431175941304,0.5777967107091104,-0.04196x^(-0.95290))+0.00010
20,-0.0023137031779510908,-0.0014234630733488,0.6254044247933573,-0.04196x^(-0.95290))+0.00010
21,-0.002203947975041795,-0.0013179351958403,0.6722734031217549,-0.04196x^(-0.95290))+0.00010
22,-0.0021039462300438045,-0.0012243394128967,0.7184338002041586,-0.04196x^(-0.95290))+0.00010
23,-0.0020124444030540515,-0.0011408972919705,0.7639137345818917,-0.04196x^(-0.95290))+0.00010
24,-0.0019283956278691081,-0.0010661544921192,0.8087393920144047,-0.04196x^(-0.95290))+0.00010
25,-0.0018509187262967849,-0.0009989117682346,0.8529351491853546,-0.04196x^(-0.95290))+0.00010
26,-0.0017792666153958804,-0.0009381726214857,0.8965237043244932,-0.04196x^(-0.95290))+0.00010
27,-0.0017128016865941506,-0.0008831031416397,0.9395262068866719,-0.04196x^(-0.95290))+0.00010
28,-0.001650976423905784,-0.0008330008878909,0.9819623819200731,-0.04196x^(-0.95290))+0.00010
29,-0.001593318004072801,-0.000787270546146,1.0238506468617699,-0.04196x^(-0.95290))+0.00010
30,-0.00153941595500485,-0.0007454047200997,1.0652082197694548,-0.04196x^(-0.95290))+0.00010
31,-0.001488912186033711,-0.0007069686495606,1.1060512187621192,-0.04196x^(-0.95290))+0.00010
32,-0.0014414928742417336,-0.0006715879603759,1.1463947528703522,-0.04196x^(-0.95290))+0.00010
33,-0.0013968818155087664,-0.0006389387744574,1.186253004749989,-0.04196x^(-0.95290))+0.00010
34,-0.0013548349405302501,-0.0006087396717812,1.2256393058233603,-0.04196x^(-0.95290))+0.00010
35,-0.00131513576421754,-0.0005807451164924,1.2645662044663113,-0.04196x^(-0.95290))+0.00010
36,-0.0012775915880877916,-0.0005547400486168,1.3030455278528459,-0.04196x^(-0.95290))+0.00010
37,-0.0012420303140507512,-0.0005305354098803,1.3410884380572816,-0.04196x^(-0.95290))+0.00010
