Matrix size,Lowest energy,Difference,Log
59,0.500000147730062272047867281368009311,1.47730062272047867281368009311E-7,6.8305311191066474615405704629789317016600154009169
60,0.500000140494832351282903617342651668,1.40494832351282903617342651668E-7,6.8523396495852078069897211822224111272795336864389
61,0.500000133724473826091392999559610364,1.33724473826091392999559610364E-7,6.8737891022747819847361857377172458190745025372117
62,0.500000127382242013162611492941968250,1.27382242013162611492941968250E-7,6.8948911115080118910814170918226442513183551642631
63,0.500000121434823207009667038144858580,1.21434823207009667038144858580E-7,6.9156567551224315386334276237415946648167537477978
64,0.500000115851966657415471446893516821,1.15851966657415471446893516821E-7,6.9360965893991347783847299563601041822686665555517
65,0.500000110606160980512809384599792569,1.10606160980512809384599792569E-7,6.9562206813015001984740360651071655804204755184965
66,0.500000105672349057974029833492307782,1.05672349057974029833492307782E-7,6.9760386382605661933082482582596498352885343040525
67,0.500000101027676349771450631374010658,1.01027676349771450631374010658E-7,6.9955596357277638422787137271994538914004574431487
68,0.500000096651268278629280856961518241,9.6651268278629280856961518241E-8,7.0147924426928901923199363847062220576594767771658
69,0.500000092524032962245885874781415368,9.2524032962245885874781415368E-8,7.0337454453450381706209101495478306900233329779729
70,0.500000088628486091936042097312646303,8.8628486091936042097312646303E-8,7.0524266690363482085720411541554080190259484343148
71,0.500000084948595199366302481878132422,8.4948595199366302481878132422E-8,7.0708437986926162246448801391825821161550968470286
72,0.500000081469640929562096795035426639,8.1469640929562096795035426639E-8,7.0890041978007288191475237507091379962549499010885
73,0.500000078178093259101197278668604438,7.8178093259101197278668604438E-8,7.1069149260903806308836403316748659945657948219826
74,0.500000075061500872266589787458366777,7.5061500872266589787458366777E-8,7.1245827560163719836633777409827495258504284358911
75,0.500000072108392142288892021645837502,7.2108392142288892021645837502E-8,7.1420141881378231145312510105741322115139359596754
76,0.500000069308186365799385753060856144,6.9308186365799385753060856144E-8,7.1592154654817322331422927421010552933856971698411
77,0.500000066651114071355437441889789633,6.6651114071355437441889789633E-8,7.1761925869703253442634198938842783150058751366451
78,0.500000064128145371667646855369323205,6.4128145371667646855369323205E-8,7.1929513199844878857626126052788757957926679033066
79,0.500000061730925457536661043382175395,6.1730925457536661043382175395E-8,7.2094972121291380978676245547171861230120914130252
80,0.500000059451716442508056121926007304,5.9451716442508056121926007304E-8,7.2258356022606175658040014019832499543641428625389
81,0.500000057283344863411122293332301283,5.7283344863411122293332301283E-8,7.2419716308309631814066864046448889121346882945357
82,0.500000055219154225400969560975224191,5.5219154225400969560975224191E-8,7.2579102495992240257731064879676772422790911745914
83,0.500000053252962052682312805239658201,5.3252962052682312805239658201E-8,7.2736562307557408015048326947368957465525679154988
84,0.500000051379020969290991539257838141,5.1379020969290991539257838141E-8,7.2892141755014651622722269198500078187672742117065
85,0.500000049591983389447939229570412841,4.9591983389447939229570412841E-8,7.3045885221209188884613979911130607563133830050196
86,0.500000047886869445188194459699170764,4.7886869445188194459699170764E-8,7.3197835535842403593781620267829987756635199316110
87,0.500000046259037821149794201421570488,4.6259037821149794201421570488E-8,7.3348034047109033756574615973701779421766801102159
88,0.500000044704159203391159510692290187,4.4704159203391159510692290187E-8,7.3496520689250932727038074863139356832578745766408
89,0.500000043218192081582268418134453213,4.3218192081582268418134453213E-8,7.3643334046303585475617315722347139636051823272969
90,0.500000041797360672476946253986043577,4.1797360672476946253986043577E-8,7.3788511412290012410647087987209773444611793158043
91,0.500000040438134757730238785832090742,4.0438134757730238785832090742E-8,7.3932088848097043782594700705015802296090164760803
92,0.500000039137211251314272593306457056,3.9137211251314272593306457056E-8,7.4074101235251009183226111355325357512129875013151
93,0.500000037891497331385933784674075802,3.7891497331385933784674075802E-8,7.4214582326793498791971771069188539140603912430884
94,0.500000036698094988796337570020892866,3.6698094988796337570020892866E-8,7.4353564795442864814724406211512068307693902958526
95,0.500000035554286859787580402780469476,3.5554286859787580402780469476E-8,7.4491080279213407994120910996355124851355888693513
96,0.500000034457523224041081964372897085,3.4457523224041081964372897085E-8,7.4627159424651617400945144076922111032855571271630
97,0.500000033405410061336013719708200640,3.3405410061336013719708200640E-8,7.4761831927837297398910476465688115533711999425359
98,0.500000032395698070830224157338112912,3.2395698070830224157338112912E-8,7.4895126573286824133803587962747163878591464226746
99,0.500000031426272566550104470526651511,3.1426272566550104470526651511E-8,7.5027071270886041418483475580836122856781816768517
100,0.500000030495144171209816816711405128,3.0495144171209816816711405128E-8,7.5157693090971355071512546250957666632259016904813
101,0.500000029600440238096307439422043493,2.9600440238096307439422043493E-8,7.5287018297669341818454383055283052312257065823210
102,0.500000028740396937561162767644263539,2.8740396937561162767644263539E-8,7.5415072380597600252756147225657636077091112053913
103,0.500000027913351950747118220624031718,2.7913351950747118220624031718E-8,7.5541880085022566782007271319257882763554738546348
104,0.500000027117737718627644540963201923,2.7117737718627644540963201923E-8,7.5667465440563561322067408408944189623999061991932
105,0.500000026352075199324427580080301821,2.6352075199324427580080301821E-8,7.5791851788526358515211602324348579458665637452306
106,0.500000025614968091052804689600350832,2.5614968091052804689600350832E-8,7.5915061807944065115862604465174794370654380743636
107,0.500000024905097481984885779851172661,2.4905097481984885779851172661E-8,7.6037117540397983118920320198805820018847855615891
108,0.500000024221216891863129733986812657,2.4221216891863129733986812657E-8,7.6158040413686412893721044391097410117665346093749
109,0.500000023562147673386691754601211704,2.3562147673386691754601211704E-8,7.6277851264404976791818687458842475371271683621205
110,0.500000022926774744267066519094230662,2.2926774744267066519094230662E-8,7.6396570359497986953688886975603811640235880864842
111,0.500000022314042623442127336979862283,2.2314042623442127336979862283E-8,7.6514217416836616302068333721779313255045826831299
112,0.500000021722951747278419063445482226,2.1722951747278419063445482226E-8,7.6630811624876139880807866913116687026994431505403
113,0.500000021152555043706987922733865579,2.1152555043706987922733865579E-8,7.6746371661441265935233744949648175035720450027899
114,0.500000020601954744151549632949521060,2.0601954744151549632949521060E-8,7.6860915711685559554912195470021548750538300255433
115,0.500000020070299414840266383001895029,2.0070299414840266383001895029E-8,7.6974461485268155076730705699937444656215124297029
116,0.500000019556781190662358061202672314,1.9556781190662358061202672314E-8,7.7087026232788338858112517937842480338618176795995
117,0.500000019060633196154680270402103844,1.9060633196154680270402103844E-8,7.7198626761516151695446776614675289474922098461380
118,0.500000018581127139495981900873057159,1.8581127139495981900873057159E-8,7.7309279450454891009582485256638616459325872028275
119,0.500000018117571066560900160787522947,1.8117571066560900160787522947E-8,7.7419000264769277084891082182056685983646166601060
120,0.500000017669307263153560565670806116,1.7669307263153560565670806116E-8,7.7527804769611074025991362116194086986364225213534
121,0.500000017235710294512388687528754196,1.7235710294512388687528754196E-8,7.7635708143372112149411426156204000062369548148261
122,0.500000016816185172062756232538976436,1.6816185172062756232538976436E-8,7.7742725190392936031696596782563084497719753730849
123,0.500000016410165638200745046250051234,1.6410165638200745046250051234E-8,7.7848870353153694246545252823259213855815960584642
124,0.500000016017112560627151361713025062,1.6017112560627151361713025062E-8,7.7954157723972378066292068976435209386103754097007
125,0.500000015636512428422560396510671693,1.5636512428422560396510671693E-8,7.8058601056234109916684282124731666479197369121858
126,0.500000015267875942667985513887364329,1.5267875942667985513887364329E-8,7.8162213775173860758266062934100254317923206284453
127,0.500000014910736694976586154239881835,1.4910736694976586154239881835E-8,7.8265008988233740780750144440557145991314440925714
128,0.500000014564649927815263489300890543,1.4564649927815263489300890543E-8,7.8366999495014848086373308843897685582107263897965
129,0.500000014229191370964867848369178773,1.4229191370964867848369178773E-8,7.8468197796842573304585937815138461085494949592205
130,0.500000013903956148898302975413840660,1.3903956148898302975413840660E-8,7.8568616105963238725912775609653470561278092099934
131,0.500000013588557754250556307124481353,1.3588557754250556307124481353E-8,7.8668266354388992784265242086743303337649647282234
132,0.500000013282627082916841148232749430,1.3282627082916841148232749430E-8,7.8767160202406981814235349634153455313397392287597
133,0.500000012985811526647524208733384883,1.2985811526647524208733384883E-8,7.8865309046767975229151088223782442280370596574293
134,0.500000012697774119313952228206369318,1.2697774119313952228206369318E-8,7.8962724028568827387641411717308160286328021124205
135,0.500000012418192733300084972494336105,1.2418192733300084972494336105E-8,7.9059416040842409884689457169734105249391779670177
136,0.500000012146759322733118553691161853,1.2146759322733118553691161853E-8,7.9155395735867947088938974617593758975648462692273
137,0.500000011883179210504022008317657186,1.1883179210504022008317657186E-8,7.9250673532214024100972536972943062238449300682323
138,0.500000011627170416247864800818587284,1.1627170416247864800818587284E-8,7.9345259621525912798607561368070635025995462485097
139,0.500000011378463022655592866197871412,1.1378463022655592866197871412E-8,7.9439163975068275116799534254608839251222020184720
140,0.500000011136798577674984406537598446,1.1136798577674984406537598446E-8,7.9532396350033747325491494645556495726819190878785
141,0.500000010901929530330196101092904339,1.0901929530330196101092904339E-8,7.9624966295627387392166545387950567949172896570181
142,0.500000010673618698047811002525158871,1.0673618698047811002525158871E-8,7.9716883158936473945290660674826909616042299377324
143,0.500000010451638763523710617397829728,1.0451638763523710617397829728E-8,7.9808156090594680684434117204997400732819793003501
144,0.500000010235771799300420901198439714,1.0235771799300420901198439714E-8,7.9898794050249209922046962017331799587170810502967
145,0.500000010025808818349729159106885218,1.0025808818349729159106885218E-8,7.9988805811839053832389241831152368539979156668996
146,0.500000009821549349071166199174256901,9.821549349071166199174256901E-9,8.0078199968692160307340719170115122790448462112233
147,0.500000009622801033224158154063106859,9.622801033224158154063106859E-9,8.0166984938448908125376628378823768305964450132312
148,0.500000009429379245410955391085415530,9.429379245410955391085415530E-9,8.0255168967818946573515012199688298539996342442302
149,0.500000009241106732819485233260251077,9.241106732819485233260251077E-9,8.0342760137178121246005993010371104365127102445630
150,0.500000009057813274020615156271351267,9.057813274020615156271351267E-9,8.0429766365011894718544068829122578055603503319402
151,0.500000008879335355693492338894251525,8.879335355693492338894251525E-9,8.0516195412211372240327087430814691509209605631103
152,0.500000008705515866226117799434057107,8.705515866226117799434057107E-9,8.0602054886227761478803672406124953514423437811514
153,0.500000008536203805206568514852095756,8.536203805206568514852095756E-9,8.0687352245090827287785758107671270874623437789408
154,0.500000008371254007883696688778709401,8.371254007883696688778709401E-9,8.0772094801296650001300273541518391498405219617378
155,0.500000008210526883735088628588617746,8.210526883735088628588617746E-9,8.0856289725569755495398280426799555422238981042997
156,0.500000008053888168334896331913351587,8.053888168334896331913351587E-9,8.0939944050504456720055277317594331792877729479183
157,0.500000007901208687765170460059208455,7.901208687765170460059208455E-9,8.1023064674090031561267516370995832233694873669569
158,0.500000007752364134861820832163211813,7.752364134861820832163211813E-9,8.1105658363124155022346675576498608353457907740060
159,0.500000007607234856630562005998292111,7.607234856630562005998292111E-9,8.1187731756518810311257410251847748631342987893633
160,0.500000007465705652209419780649435398,7.465705652209419780649435398E-9,8.1269291368502717564050679414248545095974206600132
161,0.500000007327665580792796664522777177,7.327665580792796664522777177E-9,8.1350343591724143217057348608701140646660542099422
162,0.500000007193007778967928798716244380,7.193007778967928798716244380E-9,8.1430894700257785383613068241683891520310228122310
163,0.500000007061629286947999320975132071,7.061629286947999320975132071E-9,8.1510950852519272434906457799614407109560883583037
164,0.500000006933430883217382274137835379,6.933430883217382274137835379E-9,8.1590518094090660418719728456949647134839611985877
165,0.500000006808316927133635224854514837,6.808316927133635224854514837E-9,8.1669602360460170790418699376433636641066901701221
166,0.500000006686195209058085236117844698,6.686195209058085236117844698E-9,8.1748209479679273235406494766201160425941133894812
167,0.500000006566976807612299859399209399,6.566976807612299859399209399E-9,8.1826345174940087911744688407117361840563513972344
168,0.500000006450575953681526836405161153,6.450575953681526836405161153E-9,8.1904015067075957993067536605885291825048011918295
169,0.500000006336909900808444202588873543,6.336909900808444202588873543E-9,8.1981224676987923732723872145557900468815965912755
170,0.500000006225898801641386649232194807,6.225898801641386649232194807E-9,8.2057979427999717954527430139617402685837687017379
171,0.500000006117465590120711299267799145,6.117465590120711299267799145E-9,8.2134284648143794885957665348462428142107197783134
172,0.500000006011535869105224873603779298,6.011535869105224873603779298E-9,8.2210145572380801629269741238793274454644492049615
173,0.500000005908037803157698966592620730,5.908037803157698966592620730E-9,8.2285567344754804751342214972597187101564930350667
174,0.500000005806902016224534505380884752,5.806902016224534505380884752E-9,8.2360555020486489836864818642633823771109823123716
175,0.500000005708061493959665192422274495,5.708061493959665192422274495E-9,8.2435113568006465091714790776087471349131206299082
176,0.500000005611451490456891800923791481,5.611451490456891800923791481E-9,8.2509247870930712935859505010580944381522938551697
177,0.500000005517009439168065510186067346,5.517009439168065510186067346E-9,8.2582962729980154348285687640052931836630293821197
178,0.500000005424674867796956890277810336,5.424674867796956890277810336E-9,8.2656262864846212372766429315075031677685162577298
179,0.500000005334389316970306118526082755,5.334389316970306118526082755E-9,8.2729152916004187525402116388944406406959209671250
180,0.500000005246096262498501431840236534,5.246096262498501431840236534E-9,8.2801637446476187480125145572963807049799576940521
181,0.500000005159741041048623992688046461,5.159741041048623992688046461E-9,8.2873720943545285578957438896223812363686329847403
182,0.500000005075270779062269941844811521,5.075270779062269941844811521E-9,8.2945407820422518543990856942857047461564034632680
183,0.500000004992634324759656539646620209,4.992634324759656539646620209E-9,8.3016702417868271594316262273776622456152554773273
184,0.500000004911782183080073799508843583,4.911782183080073799508843583E-9,8.3087609005769540982271913454269077483665755108658
185,0.500000004832666453416794351545055779,4.832666453416794351545055779E-9,8.3158131784674506557612742635157364706060648277201
186,0.500000004755240770012130782305146427,4.755240770012130782305146427E-9,8.3228274887285793607754795728976230482988266221120
187,0.500000004679460244885464280302438175,4.679460244885464280302438175E-9,8.3298042379913751508119560196017950951018424471343
188,0.500000004605281413173788643667373647,4.605281413173788643667373647E-9,8.3367438263891026896627919303811249916210334151911
189,0.500000004532662180770645019401005820,4.532662180770645019401005820E-9,8.3436466476949661688444500472205617399035980626327
190,0.500000004461561774155289401942062501,4.461561774155289401942062501E-9,8.3505130894561901344011420541291429800824166543652
191,0.500000004391940692309561098176863173,4.391940692309561098176863173E-9,8.3573435331245854948547609534443134587148482989943
192,0.500000004323760660625226311489143300,4.323760660625226311489143300E-9,8.3641383541837106581995831640582683943875763448542
193,0.500000004256984586709575042783627368,4.256984586709575042783627368E-9,8.3708979222727338546427359089908514067794999035670
194,0.500000004191576518001773671593613481,4.191576518001773671593613481E-9,8.3776226013070987738799277250084325815857106060222
195,0.500000004127501601116933605146704673,4.127501601116933605146704673E-9,8.3843127495960920090070855789227457659843341106830
196,0.500000004064726042839065864834843920,4.064726042839065864834843920E-9,8.3909687199574073091718713154743449104381646452871
197,0.500000004003217072688068513175523596,4.003217072688068513175523596E-9,8.3975908598287981783066708705141482773458407290820
198,0.500000003942942906989649136559422734,3.942942906989649136559422734E-9,8.4041795113769072606839870029397663744894296828243
199,0.500000003883872714380636955088758954,3.883872714380636955088758954E-9,8.4107350116033576283646216467886528205401086070990
200,0.500000003825976582685493163725798050,3.825976582685493163725798050E-9,8.4172576924481883392649606552271118763809251011098
201,0.500000003769225487103003761083614765,3.769225487103003761083614765E-9,8.4237478808907135622355185431949230532467207847835
202,0.500000003713591259645139856101168378,3.713591259645139856101168378E-9,8.4302058990478819472516614677390475622450924449439
203,0.500000003659046559772911544395699540,3.659046559772911544395699540E-9,8.4366320642702101865167971816581979414450932067276
204,0.500000003605564846176728772323578184,3.605564846176728772323578184E-9,8.4430266892353622592535883238635193297456339778085
205,0.500000003553120349651328526829849938,3.553120349651328526829849938E-9,8.4493900820394432723265865187864730969794996788191
206,0.500000003501688047017735750334154384,3.501688047017735750334154384E-9,8.4557225462860746512682577267958734006868325467768
207,0.500000003451243636047009481744105345,3.451243636047009481744105345E-9,8.4620243811733149776606558819942992487621618247711
208,0.500000003401763511342686968970828454,3.401763511342686968970828454E-9,8.4682958815784887369104008407172756627314366590071
209,0.500000003353224741140887809583448617,3.353224741140887809583448617E-9,8.4745373381409831553123344605303748431010627699008
210,0.500000003305605044988983686798866523,3.305605044988983686798866523E-9,8.4807490373430711805327825605900742657631101956138
211,0.500000003258882772265580311073748540,3.258882772265580311073748540E-9,8.4869312615888168345333217797412811699356567693999
212,0.500000003213036881506305221786339251,3.213036881506305221786339251E-9,8.4930842892811172936649094480528816423487683095405
213,0.500000003168046920501552475121892165,3.168046920501552475121892165E-9,8.4992083948969342418142218847686187923035884925324
214,0.500000003123893007133907876309370811,3.123893007133907876309370811E-9,8.5053038490607653050322961672716042490701992203569
215,0.500000003080555810924470589116765087,3.080555810924470589116765087E-9,8.5113709186164047668920763130161229662156821099496
216,0.500000003038016535258704118789367048,3.038016535258704118789367048E-9,8.5174098666970411424931152341136654261256054153137
217,0.500000002996256900263795385432667986,2.996256900263795385432667986E-9,8.5234209527937376271038417290924111309204311845936
218,0.500000002955259126310778223311830522,2.955259126310778223311830522E-9,8.5294044328223400144028072350335093457310391434524
219,0.500000002915005918115892149034682607,2.915005918115892149034682607E-9,8.5353605591888552130906743654924327555938198193410
220,0.500000002875480449416801317321377688,2.875480449416801317321377688E-9,8.5412895808533420809346364875307099248692235361690
221,0.500000002836666348200394575110118697,2.836666348200394575110118697E-9,8.5471917433923550805744070915629690431469854653432
222,0.500000002798547682459930987467432690,2.798547682459930987467432690E-9,8.5530672890599798742003783075060852143157404690778
223,0.500000002761108946460286492686825942,2.761108946460286492686825942E-9,8.5589164568474987811548468561664317797474813208102
224,0.500000002724335047491000180223564999,2.724335047491000180223564999E-9,8.5647394825417228826034577446178376238724202318974
225,0.500000002688211293087716481749310369,2.688211293087716481749310369E-9,8.5705365987820263340203989943193366493082520662170
226,0.500000002652723378703473127033859538,2.652723378703473127033859538E-9,8.5763080351161173850159294205534951006569096692328
227,0.500000002617857375812097381598739603,2.617857375812097381598739603E-9,8.5820540180545795473353812590827080017558033559452
228,0.500000002583599720426746806238317102,2.583599720426746806238317102E-9,8.5877747711242153224090209052627205032901640751144
229,0.500000002549937202017367764924297412,2.549937202017367764924297412E-9,8.5934705149202238675408481789305625076940804632661
230,0.500000002516856952811546191857815566,2.516856952811546191857815566E-9,8.5991414671572430906591203997306189487710893517951
231,0.500000002484346437463894079527580437,2.484346437463894079527580437E-9,8.6047878427192856583822951451703470480920693437722
232,0.500000002452393443079751496355467100,2.452393443079751496355467100E-9,8.6104098537085976103503118933230599466260982457261
233,0.500000002420986069579591546319974560,2.420986069579591546319974560E-9,8.6160077094934673144778596838360761784180811839325
234,0.500000002390112720391094003337442641,2.390112720391094003337442641E-9,8.6215816167550117207493958878338573957072070737416
235,0.500000002359762093456405255446034501,2.359762093456405255446034501E-9,8.6271317795329660327809726913663122026870872829881
236,0.500000002329923172542627766470276799,2.329923172542627766470276799E-9,8.6326583992705022409925332176741407012047003194818
237,0.500000002300585218844085259469196448,2.300585218844085259469196448E-9,8.6381616748581010001033190430188425552921566964469
238,0.500000002271737762865387123930661531,2.271737762865387123930661531E-9,8.6436418026765008751175503417177775954060091958655
239,0.500000002243370596574773681157678716,2.243370596574773681157678716E-9,8.6490989766387480437117469673851400927102124479288
240,0.500000002215473765817659037212039974,2.215473765817659037212039974E-9,8.6545333882313690350578117889657031489682582493775
241,0.500000002188037562980705058817850242,2.188037562980705058817850242E-9,8.6599452265546883200866881909566470499698275631116
242,0.500000002161052519897157080574231826,2.161052519897157080574231826E-9,8.6653346783623119951217039382325986474171537328509
243,0.500000002134509400984551513384127381,2.134509400984551513384127381E-9,8.6707019280997981772299708848024622419817926654167
244,0.500000002108399196606268077261682148,2.108399196606268077261682148E-9,8.6760471579425341221156649873449732568791835219299
245,0.500000002082713116648745661110529071,2.082713116648745661110529071E-9,8.6813705478328395025907195536685515173368438888109
246,0.500000002057442584306511459650116602,2.057442584306511459650116602E-9,8.6866722755163147792955121589612795454292624963030
247,0.500000002032579230067489634367045163,2.032579230067489634367045163E-9,8.6919525165774529818802996069280679574935494238016
248,0.500000002008114885891357810781796282,2.008114885891357810781796282E-9,8.6972114444745327385262177791024262010579013251372
249,0.500000001984041579574008508393258455,1.984041579574008508393258455E-9,8.7024492305738099314869418145405644092320361730373
250,0.500000001960351529291449230513960995,1.960351529291449230513960995E-9,8.7076660441830248063819760938859314209979326600970
251,0.500000001937037138316739168283403623,1.937037138316739168283403623E-9,8.7128620525842409007021575032641340804575851629846
252,0.500000001914090989903813190995799166,1.914090989903813190995799166E-9,8.7180374210660317176464591345332931707160920614158
253,0.500000001891505842332285379219058302,1.891505842332285379219058302E-9,8.7231923129550306934592633090148794155037134285499
254,0.500000001869274624107556545560362025,1.869274624107556545560362025E-9,8.7283268896468594105782278229129957412838771525707
255,0.500000001847390429310770838227559199,1.847390429310770838227559199E-9,8.7334413106364487849726968542449383535518049269448
256,0.500000001825846513093379128325895157,1.825846513093379128325895157E-9,8.7385357335477674265730782978918082440570609596527
257,0.500000001804636287311269569018065911,1.804636287311269569018065911E-9,8.7436103141629710540707402930758323419444838164379
258,0.500000001783753316293620350105076502,1.783753316293620350105076502E-9,8.7486652064509864108633342596137783273630928658797
259,0.500000001763191312741815608582614204,1.763191312741815608582614204E-9,8.7537005625955428185820919938516504891437329213988
260,0.500000001742944133753943887024504270,1.742944133753943887024504270E-9,8.7587165330226641284566973333668919582750652293811
261,0.500000001723005776970569436313276001,1.723005776970569436313276001E-9,8.7637132664276334746733078357984810491401715200455
262,0.500000001703370376837630303880678525,1.703370376837630303880678525E-9,8.7686909098014429177052311737052534076679116868874
263,0.500000001684032200982474008311976652,1.684032200982474008311976652E-9,8.7736496084567397535630706660147487527170507970853
264,0.500000001664985646699192126505934413,1.664985646699192126505934413E-9,8.7785895060532809187460387789042970599374214970464
265,0.500000001646225237539559104311110172,1.646225237539559104311110172E-9,8.7835107446229066667424779752241992954332612566291
266,0.500000001627745620006019069517336021,1.627745620006019069517336021E-9,8.7884134645940443408413193162589479815805867595687
267,0.500000001609541560343296780759707735,1.609541560343296780759707735E-9,8.7932978048157528396476208220634638181583190288155
268,0.500000001591607941425336217448941422,1.591607941425336217448941422E-9,8.7981639025813180395907696870980481782218790332845
269,0.500000001573939759734392072302772391,1.573939759734392072302772391E-9,8.8030118936514092302860249867934165023769005277911
270,0.500000001556532122429216622112514893,1.556532122429216622112514893E-9,8.8078419122768063115143127002653592681982818258120
271,0.500000001539380244499396717846327448,1.539380244499396717846327448E-9,8.8126540912207072583283795824075809536297655849730
272,0.500000001522479446003003323209893770,1.522479446003003323209893770E-9,8.8174485617806251431908485845733047555722599856060
273,0.500000001505825149384819671465194474,1.505825149384819671465194474E-9,8.8222254538098837168432910603690380939182139431354
274,0.500000001489412876872513254093446060,1.489412876872513254093446060E-9,8.8269848957387203699358892877524234599869130490806
275,0.500000001473238247948212338554391211,1.473238247948212338554391211E-9,8.8317270145950050427696796196300450843377425951595
276,0.500000001457296976893039287071476565,1.457296976893039287071476565E-9,8.8364519360245834364601896385406191679954031023927
277,0.500000001441584870402240894771721007,1.441584870402240894771721007E-9,8.8411597843112526737518050712124774065981366528324
278,0.500000001426097825268640506546988703,1.426097825268640506546988703E-9,8.8458506823963773411508083855492832475489015875470
279,0.500000001410831826132217746130990083,1.410831826132217746130990083E-9,8.8505247518981536784779784152008663336623381678685
280,0.500000001395782943293699903949967636,1.395782943293699903949967636E-9,8.8551821131305294276461657643860647791798111691895
281,0.500000001380947330590123768473206925,1.380947330590123768473206925E-9,8.8598228851217867343778393299963833297273295627906
282,0.500000001366321223330398964850250395,1.366321223330398964850250395E-9,8.8644471856327952469970779468694710432601748913786
283,0.500000001351900936288972952459399325,1.351900936288972952459399325E-9,8.8690551311749424347769241115909883778425929791114
284,0.500000001337682861755764533826443479,1.337682861755764533826443479E-9,8.8736468370277479449314548007065633720932426674877
285,0.500000001323663467640596773569904439,1.323663467640596773569904439E-9,8.8782224172561686470293520183614050535665280122462
286,0.500000001309839295630421757070673217,1.309839295630421757070673217E-9,8.8827819847276008686142548364764604468275268519585
287,0.500000001296206959397688869554719076,1.296206959397688869554719076E-9,8.8873256511285861636165991499168189119402111875874
288,0.500000001282763142858265337549563537,1.282763142858265337549563537E-9,8.8918535269812267756144344052329343330914925047747
289,0.500000001269504598477372468939639245,1.269504598477372468939639245E-9,8.8963657216593168512780229461277870770102320159982
290,0.500000001256428145622053863453151166,1.256428145622053863453151166E-9,8.9008623434041952876229418419937757281489760151858
291,0.500000001243530668958742728033445472,1.243530668958742728033445472E-9,8.9053434993403259220378351460081720977902316140744
292,0.500000001230809116894544017288158022,1.230809116894544017288158022E-9,8.9098092954906107316766010939542824511925269298655
293,0.500000001218260500060894453086241519,1.218260500060894453086241519E-9,8.9142598367914414743060852786703164310897069263099
294,0.500000001205881889838308644979153302,1.205881889838308644979153302E-9,8.9186952271074951112984973508948477391157660966979
295,0.500000001193670416920963060388856428,1.193670416920963060388856428E-9,8.9231155692462782544336478055139326534061267184030
296,0.500000001181623269919911702742145404,1.181623269919911702742145404E-9,8.9275209649724257132686307567223660483728519219892
297,0.500000001169737694003767791298133632,1.169737694003767791298133632E-9,8.9319115150217581007377020428546019826339373464756
298,0.500000001158010989575724552542663564,1.158010989575724552542663564E-9,8.9362873191151033887802705554345203377358781281323
299,0.500000001146440510985825964210562434,1.146440510985825964210562434E-9,8.9406484759718871181260006774034124738922841048758
300,0.500000001135023665277434291810008250,1.135023665277434291810008250E-9,8.9449950833234959133975796450249772398811891741101
301,0.500000001123757910966876153396318195,1.123757910966876153396318195E-9,8.9493272379264188277600200669172882262898075409708
302,0.500000001112640756855282476384089420,1.112640756855282476384089420E-9,8.9536450355751709170073711005652456152186932385398
303,0.500000001101669760871669960968243869,1.101669760871669960968243869E-9,8.9579485711150033840308042355039694360479406876970
304,0.500000001090842528946343001312785702,1.090842528946343001312785702E-9,8.9622379384544044819453794574214417114601684485337
305,0.500000001080156713913724952548316377,1.080156713913724952548316377E-9,8.9665132305773953214718049915843714564176164361812
306,0.500000001069610014443756726246034711,1.069610014443756726246034711E-9,8.9707745395556245977305973220916595763347120459786
307,0.500000001059200174001028677267843005,1.059200174001028677267843005E-9,8.9750219565602661529091902845835555858110772707280
308,0.500000001048924979830838578919925443,1.048924979830838578919925443E-9,8.9792555718737232571163700236734952196584329350317
309,0.500000001038782261971394716566834666,1.038782261971394716566834666E-9,8.9834754749011433142412945650261032849924265794038
310,0.500000001028769892291407969702950512,1.028769892291407969702950512E-9,8.9876817541817467185724253207631073332463811577759
311,0.500000001018885783552341212361445604,1.018885783552341212361445604E-9,8.9918744973999734034832556039051049532368355692272
312,0.500000001009127888494607539059951206,1.009127888494607539059951206E-9,8.9960537913964506181454172932075407066657600475689
313,0.500000000999494198947031445374386772,9.99494198947031445374386772E-10,9.0002197221787853577198925837909410904187771691260
314,0.500000000989982744958908850802447630,9.89982744958908850802447630E-10,9.0043723749321847947380556836603872469204848502763
315,0.500000000980591593954022832753187238,9.80591593954022832753187238E-10,9.0085118340299079926513663431547854128095121883254
316,0.500000000971318849905992201903932355,9.71318849905992201903932355E-10,9.0126381830435521146498980262194435862586982984437
317,0.500000000962162652534349671692668043,9.62162652534349671692668043E-10,9.0167515047531762473185032305252465978788305206461
318,0.500000000953121176520765195298944148,9.53121176520765195298944148E-10,9.0208518811572659231315019129986867219340099342619
319,0.500000000944192630744848351151057426,9.44192630744848351151057426E-10,9.0249393934825413322414681254116234774790744059497
320,0.500000000935375257538981275061738272,9.35375257538981275061738272E-10,9.0290141221936121504070400954246128512108196632911
321,0.500000000926667331961650622356358384,9.26667331961650622356358384E-10,9.0330761470024818623181761246880558115626656284832
322,0.500000000918067161088763507592049826,9.18067161088763507592049826E-10,9.0371255468779043874653939619919493212978098836413
323,0.500000000909573083322448266900311337,9.09573083322448266900311337E-10,9.0411624000545957485814977270449640668757030491617
324,0.500000000901183467716856233795527467,9.01183467716856233795527467E-10,9.0451867840423034634946736055455017629207454419912
325,0.500000000892896713320495493043761359,8.92896713320495493043761359E-10,9.0491987756347363101068344601273354487677219579749
