State,Predicted energy,Original energy,Error,Formula
1,-0.042250714754614366,-0.0368449291144976,0.14671722188195827,-0.04225x^(-0.98468)
2,-0.02135090149809629,-0.0286598303783775,-0.2550234521204793,-0.04225x^(-0.98468)
3,-0.014322633997129576,-0.0198932990990553,-0.280027212891514,-0.04225x^(-0.98468)
4,-0.010789426816303127,-0.0143797002784067,-0.24967651568474708,-0.04225x^(-0.98468)
5,-0.008661101775796537,-0.0108739851159334,-0.20350251692862584,-0.04225x^(-0.98468)
6,-0.007237774542798735,-0.0085334096187468,-0.15183087814063467,-0.04225x^(-0.98468)
7,-0.006218476089411662,-0.0068962894986633,-0.09828668146588362,-0.04225x^(-0.98468)
8,-0.0054523098724773116,-0.0057053747866506,-0.04435552853870492,-0.04225x^(-0.98468)
9,-0.004855251462777398,-0.004810505819396,0.00930165040045945,-0.04225x^(-0.98468)
10,-0.004376785859222005,-0.0041197834973122,0.06238249220559207,-0.04225x^(-0.98468)
11,-0.0039847107427238675,-0.0035745216178296,0.11475357229573238,-0.04225x^(-0.98468)
12,-0.0036575241916315167,-0.0031358306849855,0.1663653299726638,-0.04225x^(-0.98468)
13,-0.0033803191018521154,-0.002777101865737,0.21721105860660636,-0.04225x^(-0.98468)
14,-0.003142433713237835,-0.0024796170562874,0.2673060565016582,-0.04225x^(-0.98468)
15,-0.002936040052034264,-0.0022298869977987,0.31667660959172567,-0.04225x^(-0.98468)
16,-0.002755260631694929,-0.0020179825886,0.365354016065334,-0.04225x^(-0.98468)
17,-0.0025955962622981397,-0.0018364574546906,0.41337130118020454,-0.04225x^(-0.98468)
18,-0.00245354419049033,-0.001679633764692,0.46076141243817176,-0.04225x^(-0.98468)
19,-0.0023263365709768626,-0.0015431175941304,0.5075562483543801,-0.04225x^(-0.98468)
20,-0.002211757228279882,-0.0014234630733488,0.5537861639617829,-0.04225x^(-0.98468)
21,-0.0021080106588922906,-0.0013179351958403,0.5994797510117693,-0.04225x^(-0.98468)
