Matrix size,Eigenvalue 1,Adjusted Eigenvalue 1,Log(Adjusted Eigenvalue 1),Eigenvalue 2,Adjusted Eigenvalue 2,Log(Adjusted Eigenvalue 2),Eigenvalue 3,Adjusted Eigenvalue 3,Log(Adjusted Eigenvalue 3),Eigenvalue 4,Adjusted Eigenvalue 4,Log(Adjusted Eigenvalue 4)
130,0.500000013903956148898302975413840660,1.3903956148898302975413840660E-8,-7.8568616105963240414666870492510497570037841796875,1.84623102842641850893690985273451558,9.07753039890893969772431348116424853008326E-8,-7.04203228804367853399526211433112621307373046875,3.93633787643007617510478636587264002,2.667250909732605871578205614024775511484354E-7,-6.57393612807210647730471464456059038639068603515625,6.79966583360053556739281245294466092,5.557862449011564806558955682560131571043445E-7,-6.25509220573685364996663338388316333293914794921875
131,0.500000013588557754250556307124481353,1.3588557754250556307124481353E-8,-7.8668266354388993732982271467335522174835205078125,1.84623102636699802304538151365628786,8.87158835031978686381649070916424853008326E-8,-7.05199861804602878834202783764339983463287353515625,3.93633787037766328653420075418282847,2.606726780846900015461307498524775511484354E-7,-6.583904486203653760867382516153156757354736328125,6.79966582098539154155301024726028472,5.431711008753166784502111920560131571043445E-7,-6.26506334451594426582232699729502201080322265625
132,0.500000013282627082916841148232749430,1.3282627082916841148232749430E-8,-7.8767160202406980573641703813336789608001708984375,1.84623102436940772567752674673383770,8.67182932058300138712424569316424853008326E-8,-7.0618892785292164404609138728119432926177978515625,3.93633786450700775373900268446975299,2.548020225518948034764176743724775511484354E-7,-6.593797129006855328725578146986663341522216796875,6.79966580874921641412988504141604865,5.309349257478935532443669559860131571043445E-7,-6.274958705134100256373130832798779010772705078125
133,0.500000012985811526647524208733384883,1.2985811526647524208733384883E-8,-7.88653090467679707131765098893083631992340087890625,1.84623102243134442629887972954838523,8.47802299064513668540570044616424853008326E-8,-7.07170541004937636131444378406740725040435791015625,3.93633785881133707264428917524938022,2.491063518708000899671973016024775511484354E-7,-6.6036151984078212962003817665390670299530029296875,6.79966579687788362983759152012427151,5.190635929636012597230751788460131571043445E-7,-6.28477943139759265278598832082934677600860595703125
134,0.500000012697774119313952228206369318,1.2697774119313952228206369318E-8,-7.89627240285688269949559980886988341808319091796875,1.84623102055060712899711113306894448,8.28994926091495982575775637116424853008326E-8,-7.081448127564573979952911031432449817657470703125,3.93633785328417934336922431673243369,2.435791941415250251086803550724775511484354E-7,-6.61335981068376543845488413353450596332550048828125,6.79966578535789394643802664558449467,5.075436032802016948485354020060131571043445E-7,-6.2945266413939950922440402791835367679595947265625
135,0.500000012418192733300084972494336105,1.2418192733300084972494336105E-8,-7.90594160408424073693822720088064670562744140625,1.84623101872509178097224827009738710,8.10739772611247353946060063316424853008326E-8,-7.09111852119524854742849129252135753631591796875,3.93633784791934781704582277516588827,2.382143626152016235671138096524775511484354E-7,-6.62303205722569021673962197382934391498565673828125,6.79966577417634316944225494033982223,4.963620525032059231432907295660131571043445E-7,-6.304201428257950823308419785462319850921630859375
136,0.500000012146759322733118553691161853,1.2146759322733118553691161853E-8,-7.915539573586794830362123320810496807098388671875,1.84623101695278632719971370924474254,7.93016718073522008337533617716424853008326E-8,-7.1007176569566130552857430302537977695465087890625,3.93633784271092634397174166109956675,2.330059411421275424530474881324775511484354E-7,-6.6326330052729201014471982489340007305145263671875,6.79966576332089176984369560679690768,4.855066011036073638097478150160131571043445E-7,-6.31380486090863968229314195923507213592529296875
137,0.500000011883179210504022008317657186,1.1883179210504022008317657186E-8,-7.9250673532214026550946073257364332675933837890625,1.84623101523176605132922290866843835,7.75806515314817100331770575816424853008326E-8,-7.1102465774642542584160764818079769611358642578125,3.93633783765325566437769283117259320,2.279482704625334936231205145824775511484354E-7,-6.64216369862072664176366743049584329128265380859375,6.79966575277973626212994438823701492,4.749654455958936125911879222560131571043445E-7,-6.32333798476018227319173092837445437908172607421875
138,0.500000011627170416247864800818587284,1.1627170416247864800818587284E-8,-7.9345259621525912052675266750156879425048828125,1.84623101356018918431473328056482451,7.59090746644672204050734437416424853008326E-8,-7.1197063026140998687196770333684980869293212890625,3.93633783274092048731025973027328191,2.230359352854660605222212032924775511484354E-7,-6.65162515830221678925227024592459201812744140625,6.79966574254158222864861584708256744,4.647272915624122840500334747760131571043445E-7,-6.3328018224061661811674639466218650341033935546875
139,0.500000011378463022655592866197871412,1.1378463022655592866197871412E-8,-7.9439163975068272094404164818115532398223876953125,1.84623101193629276359043783189697179,7.42851782437429249564055910216424853008326E-8,-7.129097830237864030777927837334573268890380859375,3.93633782796873730701982289043188553,2.182637521051756236823798069124775511484354E-7,-6.66101838324559825110782185220159590244293212890625,6.79966573259561888453751448477797272,4.547813282183011826877288800560131571043445E-7,-6.342197374279425758913930621929466724395751953125
140,0.500000011136798577674984406537598446,1.1136798577674984406537598446E-8,-7.95323963500337516308036356349475681781768798828125,1.84623101035838872682475424895131997,7.27072742069772413734599392016424853008326E-8,-7.13842213673501735371473841951228678226470947265625,3.93633782333174290982913134730137870,2.136267577079849321392493000824775511484354E-7,-6.6703443509078912398990723886527121067047119140625,6.79966572293149508492987353975373969,4.451172044186935417427046470260131571043445E-7,-6.35152561928812797731325190397910773754119873046875
141,0.500000010901929530330196101092904339,1.0901929530330196101092904339E-8,-7.96249662956273862590705903130583465099334716796875,1.84623100882486022540711889823612802,7.11737457055596060227447472516424853008326E-8,-7.147680177682293134466817718930542469024658203125,3.93633781882518352776629775254421165,2.091201983259220985444921330324775511484354E-7,-6.67960401788607871509384494856931269168853759765625,6.79966571353929668306495192712564168,4.357250060168286201300765490160131571043445E-7,-6.36078751542919196282355187577195465564727783203125
142,0.500000010673618698047811002525158871,1.0673618698047811002525158871E-8,-7.971688315893647569509994355030357837677001953125,1.84623100733415814385897758253082267,6.96830436240114647070394419016424853008326E-8,-7.15687288842167301794461309327743947505950927734375,3.93633781444450459830006133727581149,2.047395193964558621292237328724775511484354E-7,-6.68879832050666056630916500580497086048126220703125,6.79966570440952515432159284294349973,4.265952344880852610458944070660131571043445E-7,-6.36998400037999790157527968403883278369903564453125
143,0.500000010451638763523710617397829728,1.0451638763523710617397829728E-8,-7.98081560905946840733804492629133164882659912109375,1.84623100588479781231790622665309217,6.82336832924703933511617114016424853008326E-8,-7.16600118462776247696410791832022368907928466796875,3.93633781018534109233612656952382440,2.004803558904919273614717457824775511484354E-7,-6.69792817539452034480973452446050941944122314453125,6.79966569553307740709190021746562861,4.177187867408555684204165359460131571043445E-7,-6.37911599206930457484077123808674514293670654296875
144,0.500000010235771799300420901198439714,1.0235771799300420901198439714E-8,-7.98987940502492133276746244519017636775970458984375,1.84623100447535590012876576286306440,6.68242413802812528873716836316424853008326E-8,-7.17506596285541764501658690278418362140655517578125,3.93633780604350837524054051954584881,1.963385231733963413114937701924775511484354E-7,-6.70699448002197318174921747413463890552520751953125,6.79966568690122670686425549743127949,4.090869360406279237003821868260131571043445E-7,-6.38818438922824061165783859905786812305450439453125
145,0.500000010025808818349729159106885218,1.0025808818349729159106885218E-8,-7.99888058118390521400442594313062727451324462890625,1.84623100310446747939420919032071366,6.54533529595466963148293328916424853008326E-8,-7.18406810106844151420091293402947485446929931640625,3.93633780201499356806693039235158538,1.923100083662227311842995067624775511484354E-7,-6.7159981132388093527652017655782401561737060546875,6.79966567850560464492636122329286576,4.006913139786900294262437730960131571043445E-7,-6.39719007192220789903558397782035171985626220703125
146,0.500000009821549349071166199174256901,9.821549349071166199174256901E-9,-8.0078199968692160837235860526561737060546875,1.84623100177082324809411697619937885,6.41197087282466041007079980816424853008326E-8,-7.19300845915012221354345456347800791263580322265625,3.93633779809594737839517204058394810,1.883909621765509728325318694824775511484354E-7,-6.72493993578412396772137071820907294750213623046875,6.79966567033818408776313827364031713,3.925238934215268064765912244660131571043445E-7,-6.40613390206447963493019415182061493396759033203125
147,0.500000009622801033224158154063106859,9.622801033224158154063106859E-9,-8.0166984938448901942820157273672521114349365234375,1.84623100047316690308457765530557654,6.28220523832370647798141957716424853008326E-8,-7.2018878793963718720760880387388169765472412109375,3.93633779428267637225398584013025715,1.845776911704097866320781785324775511484354E-7,-6.73382079078067885546943216468207538127899169921875,6.79966566239126304754209242340317166,3.845769723813057606263540789960131571043445E-7,-6.41501672391224619929062100709415972232818603515625
148,0.500000009429379245410955391085415530,9.429379245410955391085415530E-9,-8.0255168967818946157422033138573169708251953125,1.84623099921029265393640401748714730,6.15591781340888911419957665316424853008326E-8,-7.21070718699216239855331878061406314373016357421875,3.93633779057163566051275395618496064,1.808666504586685547481328820224775511484354E-7,-6.74264150421250274547446679207496345043182373046875,6.79966565465744941807763187832329481,3.768431587518413000812742021460131571043445E-7,-6.42383936454581583319622950511984527111053466796875
149,0.500000009241106732819485233260251077,9.241106732819485233260251077E-9,-8.0342760137178128587720493669621646404266357421875,1.84623099798104286917497834184563361,6.03299283493274654663542528416424853008326E-8,-7.2194671904719296406938155996613204479217529296875,3.93633778695942197490036928183241913,1.772544367730561700737803405124775511484354E-7,-6.7514028853864171964005436166189610958099365234375,6.79966564712964652437173220520875392,3.693153558581354004081596612560131571043445E-7,-6.43260263433167533975165497395209968090057373046875
150,0.500000009057813274020615156271351267,9.057813274020615156271351267E-9,-8.0429766365011889917013832018710672855377197265625,1.84623099678430584704127098943120523,5.91331913271937581139398244616424853008326E-8,-7.22816868216460051144167664460837841033935546875,3.93633778344276711045250372648765035,1.737377819086083045184355717324775511484354E-7,-6.7601057273781197665130093810148537158966064453125,6.79966563980103943726422017434475650,3.619867487710278883772956638360131571043445E-7,-6.44130732737002542620530221029184758663177490234375
151,0.500000008879335355693492338894251525,8.879335355693492338894251525E-9,-8.0516195412211377657740740687586367130279541015625,1.84623099561901370341156132034337823,5.79678991835640484448519974616424853008326E-8,-7.23681243862384793175124286790378391742706298828125,3.93633778001853171271344837825399045,1.703135465108692491702019118324775511484354E-7,-6.76875080746345059168334046262316405773162841796875,6.79966563266508200791327227981397123,3.548507913416769404827648785660131571043445E-7,-6.4499542219274417220731265842914581298828125
152,0.500000008705515866226117799434057107,8.705515866226117799434057107E-9,-8.0602054886227758601080495282076299190521240234375,1.84623099448414036999393733401687110,5.68330258501464244585254903316424853008326E-8,-7.24539922104415357040352319017983973026275634765625,3.93633777668369938943385131072990675,1.669787141875896521026778281324775511484354E-7,-6.777338887535425016039880574680864810943603515625,6.79966562571548457978501903669937312,3.479011939135486872396502804560131571043445E-7,-6.4585440808552387892405022284947335720062255859375
153,0.500000008536203805206568514852095756,8.536203805206568514852095756E-9,-8.068735224509083536759135313332080841064453125,1.84623099337869969636590545408517531,5.57275851765183925785937945416424853008326E-8,-7.25392977566324947957809854415245354175567626953125,3.93633777343537112781990007986268526,1.637303859259757008718106066424775511484354E-7,-6.78587071450759804491781324031762778759002685546875,6.79966561894620233857812712265692244,3.411319116723417953256078297760131571043445E-7,-6.46707765199408868284081108868122100830078125
154,0.500000008371254007883696688778709401,8.371254007883696688778709401E-9,-8.0772094801296656640943183447234332561492919921875,1.84623099230174364983207786921172870,5.46506291299845649937203479316424853008326E-8,-7.26240483415145998691286877146922051906585693359375,3.93633777027075999961054695761278843,1.605657747977663477495607098124775511484354E-7,-6.79434702070428020448389361263252794742584228515625,6.79966561235142426306134773663391658,3.345371335968250159395848239160131571043445E-7,-6.47555566856546160892094121663831174373626708984375
155,0.500000008210526883735088628588617746,8.210526883735088628588617746E-9,-8.085628972556975213592522777616977691650390625,1.84623099125236060746632957383479872,5.36012460876188166983434179516424853008326E-8,-7.27082511398845365846455024438910186290740966796875,3.93633776718718613739438587725279890,1.574822009355501866692007202824775511484354E-7,-6.80276852423813860326617941609583795070648193359375,6.79966560592556264217423817882549053,3.281112719759379063817763978660131571043445E-7,-6.48397884955037095977559147286228835582733154296875
156,0.500000008053888168334896331913351587,8.053888168334896331913351587E-9,-8.09399440505044509563958854414522647857666015625,1.84623099022967373506128855099965757,5.25785592152137756755082768016424853008326E-8,-7.279191318827894718879178981296718120574951171875,3.93633776418207196663334273658157954,1.544770867647891435285295009224775511484354E-7,-6.811135929375648601080683874897658824920654296875,6.79966559966324312594734988079876620,3.218489524597110180837496735360131571043445E-7,-6.49234790005592987682803141069598495960235595703125
157,0.500000007901208687765170460059208455,7.901208687765170460059208455E-9,-8.1023064674090026215935722575522959232330322265625,1.84623098923283944804156996674868835,5.15817249281940570912573075816424853008326E-8,-7.287504138850454893372443621046841144561767578125,3.93633776125293767884248851998166666,1.515479524769982893119295880424775511484354E-7,-6.8194499268908703726310704951174557209014892578125,6.79966559355929527985066045797099140,3.157450046136143286609218987360131571043445E-7,-6.50066351167018918744133770815096795558929443359375
158,0.500000007752364134861820832163211813,7.752364134861820832163211813E-9,-8.1105658363124160104007387417368590831756591796875,1.84623098826104594970764831355553923,5.06099314298601354380641584616424853008326E-8,-7.295764251105627096194439218379557132720947265625,3.93633775839739693228954647187280582,1.486924117304453472638207272024775511484354E-7,-6.82771119440800333677543676458299160003662109375,6.79966558760874361408962120183464189,3.097944529478532894047855492260131571043445E-7,-6.50892636280568837037208140827715396881103515625
159,0.500000007607234856630562005998292111,7.607234856630562005998292111E-9,-8.1187731756518815018353052437305450439453125,1.84623098731351184246646011066098752,4.96623973226189472351696067516424853008326E-8,-7.30397231984276995575555702089332044124603271484375,3.93633775561315276742910667755895638,1.459081675655849074695068777624775511484354E-7,-6.83592039673312346081957002752460539340972900390625,6.79966558180679906114747090109632940,3.039925083949111391040472367360131571043445E-7,-6.51713711903216985632525393157266080379486083984375
160,0.500000007465705652209419780649435398,7.465705652209419780649435398E-9,-8.12692913685027207293387618847191333770751953125,1.84623098638948480797425955645442096,4.87383702881267466809630401916424853008326E-8,-7.31212899683177841581027678330428898334503173828125,3.93633775289799372507992930007300063,1.431930085232357300920209220124775511484354E-7,-6.84407818617553598272706949501298367977142333984375,6.79966557614885087653015288006283999,2.983345602102938210830137473260131571043445E-7,-6.525296433398839468509322614409029483795166015625
161,0.500000007327665580792796664522777177,7.327665580792796664522777177E-9,-8.1350343591724136871334849274717271327972412109375,1.84623098548824035236843888876944540,4.78371258325209260132780646316424853008326E-8,-7.32023492167378275752298577572219073772430419921875,3.93633775024979015609319100746782036,1.405448049542489917994157417424775511484354E-7,-6.85218520285910681621999174240045249462127685546875,6.79966557063045893921546810280862087,2.928161682729791363057595282060131571043445E-7,-6.533404946746589558870255132205784320831298828125
162,0.500000007193007778967928798716244380,7.193007778967928798716244380E-9,-8.14308947002577809826107113622128963470458984375,1.84623098460908061299926277282773544,4.69579660931517498973363546716424853008326E-8,-7.328290722102227761070025735534727573394775390625,3.93633774766649071194922589746777310,1.379615055101050266894156944824775511484354E-7,-6.8602420750239598845610089483670890331268310546875,6.79966556524734642974898707630362034,2.874330557635126552792545276760131571043445E-7,-6.5414632880105383350155534571968019008636474609375
163,0.500000007061629286947999320975132071,7.061629286947999320975132071E-9,-8.151095085251927940817040507681667804718017578125,1.84623098375133322329102914914439250,4.61002187034435162736530117316424853008326E-8,-7.33629701427470326535740241524763405323028564453125,3.93633774514611900636371428483332489,1.354411338045195150767812462724775511484354E-7,-6.8682494193188983189202190260402858257293701171875,6.79966555999539286527366442514257765,2.821811021990373326280934849860131571043445E-7,-6.54947207451325308369405320263467729091644287109375
164,0.500000006933430883217382274137835379,6.933430883217382274137835379E-9,-8.1590518094090658252071079914458096027374267578125,1.84623098291435023256617469194066232,4.52632357127186618164492815516424853008326E-8,-7.3442544030558547518694467726163566112518310546875,3.93633774268677043858490110102242524,1.329817852367407018929703466224775511484354E-7,-6.8762078410848754828066375921480357646942138671875,6.79966555487062747203481431270418337,2.770563368057984825156550907060131571043445E-7,-6.55743191224900190405833200202323496341705322265625
165,0.500000006808316927133635224854514837,6.808316927133635224854514837E-9,-8.1669602360460178402945530251599848270416259765625,1.84623098209750707785633649323200926,4.44463925580088236177406284916424853008326E-8,-7.35216348229170346684213654953055083751678466796875,3.93633774028660916962419471926089641,1.305816239677799955112088177924775511484354E-7,-6.88411793462985510672069722204469144344329833984375,6.79966554986922287707382766963571882,2.720549322108374958725866261560131571043445E-7,-6.5653433961593510304055598680861294269561767578125
166,0.500000006686195209058085236117844698,6.686195209058085236117844698E-9,-8.174820947967926798582993797026574611663818359375,1.84623098130020160490236281095340494,4.36490870850548499354620241716424853008326E-8,-7.3600248350756896087432323838584125041961669921875,3.93633773794386524318644853004324235,1.282388800413422493219911637324775511484354E-7,-6.89198028349537228365306873456574976444244384765625,6.79966554498748910191840727175492736,2.671731984356820754747058346960131571043445E-7,-6.573207110400435482233660877682268619537353515625
167,0.500000006566976807612299859399209399,6.566976807612299859399209399E-9,-8.1826345174940087190407211892306804656982421875,1.84623098052185313571159714770094021,4.28707386158640842722095594416424853008326E-8,-7.36783903400672901540247039520181715488433837890625,3.93633773565683184355584343201431710,1.259518466417116442239622384824775511484354E-7,-6.89979546071508398341620704741217195987701416015625,6.79966554022186784210005465427620420,2.624075771758637228572271115360131571043445E-7,-6.58102362860218992324234932311810553073883056640625
168,0.500000006450575953681526836405161153,6.450575953681526836405161153E-9,-8.1904015067075963685283568338491022586822509765625,1.84623097976190158019628033506092892,4.21107870603487674595695481516424853008326E-8,-7.3756066414395764496703122858889400959014892578125,3.93633773342386268315110922718878851,1.237188774813069100191367098924775511484354E-7,-6.90756402906560840193606054526753723621368408203125,6.79966553556892701728582054283071342,2.577546363510494887457816207560131571043445E-7,-6.58879351411983815722805957193486392498016357421875
169,0.500000006336909900808444202588873543,6.336909900808444202588873543E-9,-8.1981224676987931587746061268262565135955810546875,1.84623097901980658956237965895125029,4.13686920697148667834598695216424853008326E-8,-7.3833282097277646016664220951497554779052734375,3.93633773124336951289200533588377875,1.215383843110478061278317001324775511484354E-7,-6.91528654130991693449459489784203469753265380859375,6.79966553102535557770578077016507088,2.532110649114694489731159782160131571043445E-7,-6.596517320277914819826037273742258548736572265625
170,0.500000006225898801641386649232194807,6.225898801641386649232194807E-9,-8.205797942799971878002907033078372478485107421875,1.84623097829504674925428871201110069,4.06439322294067758365197199216424853008326E-8,-7.39100428145938348478694024379365146160125732421875,3.93633772911381974891967659494737113,1.194088345470754773868952925124775511484354E-7,-6.9229635404335549964116580667905509471893310546875,6.79966552658795855339465093889473998,2.487736678871583191418456473160131571043445E-7,-6.6041955906070786141981443506665527820587158203125
171,0.500000006117465590120711299267799145,6.117465590120711299267799145E-9,-8.2134284648143793816643665195442736148834228515625,1.84623097758711880938826386642503826,3.99360042895407509909336574916424853008326E-8,-7.39863538968595779721226790570653975009918212890625,3.93633772703373420958856096449477790,1.173287490077443617564426992824775511484354E-7,-6.93059555987393149933950553531758487224578857421875,6.79966552225365233354940276768694617,2.444393616673130709706378535060131571043445E-7,-6.6118288590739808796570287086069583892822265625
172,0.500000006011535869105224873603779298,6.011535869105224873603779298E-9,-8.2210145572380799450229460489936172962188720703125,1.84623097689553695072680288931663697,3.92444224308792900138252562016424853008326E-8,-7.406222058144646069877126137726008892059326171875,3.93633772500168495699880856347128827,1.152966997551546093554192096524775511484354E-7,-6.9381831237429256731275017955340445041656494140625,6.79966551801946016403834319625948549,2.402051694978020113992103928260131571043445E-7,-6.619417650304423972329459502361714839935302734375
173,0.500000005908037803157698966592620730,5.908037803157698966592620730E-9,-8.2285567344754806384798939689062535762786865234375,1.84623097621983208435797049729676694,3.85687175645104576218053861716424853008326E-8,-7.41376480147401384357408460346050560474395751953125,3.93633772301629323766720679574041970,1.133113080358230075876883410824775511484354E-7,-6.9457267470430412714677004260011017322540283203125,6.79966551388250785178447313035337675,2.360682171855481413333042840860131571043445E-7,-6.62696247980004304878320908755995333194732666015625
174,0.500000005806902016224534505380884752,5.806902016224534505380884752E-9,-8.2360555020486483357444740249775350093841552734375,1.84623097555955118334846330582415009,3.79084366635009504303327693216424853008326E-8,-7.42126412542359314983286822098307311534881591796875,3.93633772107622751724301638470025429,1.113712423153988171766481756724775511484354E-7,-6.95322693587733819953200509189628064632415771484375,6.79966550984001966538996397430816481,2.320257289991536321772590721460131571043445E-7,-6.6344638541487466198987021925859153270721435546875
175,0.500000005708061493959665192422274495,5.708061493959665192422274495E-9,-8.24351135680064572852643323130905628204345703125,1.84623097491425664473744785873942433,3.72631421248899349832480435616424853008326E-8,-7.4287205270574379056824909639544785022735595703125,3.93633771918020160446426524729664846,1.094752164026200660392445698424775511484354E-7,-6.9606841876533440682806030963547527790069580078125,6.79966550588931442197249182589511040,2.280750237557361600288460177360131571043445E-7,-6.64192227122911571512986483867280185222625732421875
176,0.500000005611451490456891800923791481,5.611451490456891800923791481E-9,-8.2509247870930710888615067233331501483917236328125,1.84623097428352568033034440227293334,3.66324111604828315267815525716424853008326E-8,-7.43613449495189282600904334685765206813812255859375,3.93633771732697285982124670393996513,1.076219876579770474958878865124775511484354E-7,-6.968098991281163279154498013667762279510498046875,6.79966550202780175075050641419719484,2.242135110845141746171481021760131571043445E-7,-6.64933822040897926086699953884817659854888916015625
177,0.500000005517009439168065510186067346,5.517009439168065510186067346E-9,-8.2582962729980149418906876235269010066986083984375,1.84623097366694973483819446848179938,3.60158352149906815929904186116424853008326E-8,-7.44350650938775704190675241989083588123321533203125,3.93633771551534048464838126207567679,1.058103552828041820540235981724775511484354E-7,-6.975471827365968380263439030386507511138916015625,6.79966549825297852444588494248373253,2.204386878582095531454346398660131571043445E-7,-6.65671218273836107215402080328203737735748291015625
178,0.500000005424674867796956890277810336,5.424674867796956890277810336E-9,-8.265626286484621942918238346464931964874267578125,1.84623097306413392998939283119080245,3.54130194101418799556994216816424853008326E-8,-7.4508370425370440415235862019471824169158935546875,3.93633771374414388660445971647143648,1.040391586847602605084193578624775511484354E-7,-6.98280316839507531057051892275922000408172607421875,6.79966549456242545007110397900335607,2.167481347838347721819542634060131571043445E-7,-6.66404463113698142251450917683541774749755859375
179,0.500000005334389316970306118526082755,5.334389316970306118526082755E-9,-8.27291529160041960722082876600325107574462890625,1.84623097247469653331676464545026466,3.48235820134692517699588838916424853008326E-8,-7.45812655864451468090692287660203874111175537109375,3.93633771201226111772549435434705786,1.023072759158812951462949792424775511484354E-7,-6.99009347891978105593580039567314088344573974609375,6.79966549095380381113636974638186386,2.131395131449000379493327711960131571043445E-7,-6.6713360305765139202094360371120274066925048828125
180,0.500000005246096262498501431840236534,5.246096262498501431840236534E-9,-8.2801637446476181736443322733975946903228759765625,1.84623097189826845039454388463826865,3.42471539305470310091468878816424853008326E-8,-7.46537551420415734781954597565345466136932373046875,3.93633771031860738144504602060253505,1.006136221796008468125504564324775511484354E-7,-6.9973432157321298063834547065198421478271484375,6.79966548742485235375191421485222327,2.096105616875155824178031306060131571043445E-7,-6.67858683825774956943632787442766129970550537109375
181,0.500000005159741041048623992688046461,5.159741041048623992688046461E-9,-8.2873720943545290396059499471448361873626708984375,1.84623097133449273936705291249444663,3.36833782195195400370030658616424853008326E-8,-7.47258435813078403242570857401005923748016357421875,3.93633770866213360517479626105093116,9.89571484033305970529988525424775511484354E-8,-7.004552828036793243882129900157451629638671875,6.79966548397338430951393531248778231,2.061590936432776035154386896460131571043445E-7,-6.685797503782861639365364680998027324676513671875
182,0.500000005075270779062269941844811521,5.075270779062269941844811521E-9,-8.2945407820422527578330118558369576930999755859375,1.84623097078302414667410243734826632,3.31319096268265895618568855516424853008326E-8,-7.47975353192690040060597311821766197681427001953125,3.93633770704182507522414114219519788,9.73368398733799419341431192624775511484354E-8,-7.0117227576182106218993794755078852176666259765625,6.79966548059728454845106536927441183,2.027829938822147335722253191660131571043445E-7,-6.69296846932291433773798416950739920139312744140625
183,0.500000004992634324759656539646620209,4.992634324759656539646620209E-9,-8.301670241786826665020271320827305316925048828125,1.84623097024352866293756831888432516,3.25924141430900554433929443916424853008326E-8,-7.486883469845015071086891111917793750762939453125,3.93633770545670013101251027192491370,9.57517149291683110638728350824775511484354E-8,-7.01885343900315117338095660670660436153411865234375,6.79966547729450685567342275195915408,1.994802161894370909549100614160131571043445E-7,-6.70010016978078137839247574447654187679290771484375
184,0.500000004911782183080073799508843583,4.911782183080073799508843583E-9,-8.3087609005769547110276107559911906719207763671875,1.84623096971568309802950741982510834,3.20645685781819945443337275716424853008326E-8,-7.49397459904552221132689737714827060699462890625,3.93633770390580891569261536967187783,9.42008237138484161616197992124775511484354E-8,-7.02594529961885339020000174059532582759857177734375,6.79966547406307132570985661039029035,1.962487806594735248133411976860131571043445E-7,-6.70719303294962632122633294784463942050933837890625
185,0.500000004832666453416794351545055779,4.832666453416794351545055779E-9,-8.3158131784674509390242747031152248382568359375,1.84623096919917467439478941505897950,3.15480601545472765395675987316424853008326E-8,-7.50102733975031554791712551377713680267333984375,3.93633770238823218045762947948394714,9.26832469786134302714318685224775511484354E-8,-7.03299875994687084812539978884160518646240234375,6.79966547090106186884212016346892101,1.930867712026057883664198283460131571043445E-7,-6.7142474796670779113583193975500762462615966796875
186,0.500000004755240770012130782305146427,4.755240770012130782305146427E-9,-8.3228274887285795813340882887132465839385986328125,1.84623096869370063775072625379552416,3.10425861179032133783041433916424853008326E-8,-7.5080421053922616891895813751034438610076904296875,3.93633770090308013995101345580756301,9.11980949381068142477554843924775511484354E-8,-7.040014233672781784889593836851418018341064453125,6.79966546780662382404893662734575125,1.899923331578126048302966585860131571043445E-7,-6.72126392396525762507053514127619564533233642578125
187,0.500000004679460244885464280302438175,4.679460244885464280302438175E-9,-8.32980423799137525975311291404068470001220703125,1.84623096819896788433281006567022185,3.05478533644852971901788410816424853008326E-8,-7.51501930276067042768772807903587818145751953125,3.93633769944949137633485817328936931,8.97445061744906589652372906924775511484354E-8,-7.046992127831881447264095186255872249603271484375,6.79966546477796167345932055901424009,1.869636710072229887619651474260131571043445E-7,-6.72824277321677133301136564114131033420562744140625
188,0.500000004605281413173788643667373647,4.605281413173788643667373647E-9,-8.33674382638910316245528520084917545318603515625,1.84623096771469260389957745121271366,3.00635780840520645757213328916424853008326E-8,-7.52195933214289080837033907300792634487152099609375,3.93633769802663178970183768848716940,8.83216465878576384804350907824775511484354E-8,-7.05393284295098776937038564938120543956756591796875,6.79966546181333685348422502278430713,1.839990461872478932257352144660131571043445E-7,-6.7351844282768151828122427104972302913665771484375
189,0.500000004532662180770645019401005820,4.532662180770645019401005820E-9,-8.3436466476949657788964032079093158245086669921875,1.84623096724059993775099375425146864,2.95894854179034808787600878716424853008326E-8,-7.52886258746215286663527876953594386577606201171875,3.93633769663369359263758554559887792,8.69287083907933863375467993024775511484354E-8,-7.0608367731864927208107474143616855144500732421875,6.79966545891106565804973295409039080,1.810967749918134011570412981360131571043445E-7,-6.7420892836215049470638405182398855686187744140625
190,0.500000004461561774155289401942062501,4.461561774155289401942062501E-9,-8.350513089456189419479414937086403369903564453125,1.84623096677642365105374075123468670,2.91253091312062278757433059316424853008326E-8,-7.535729456411775828428289969451725482940673828125,3.93633769526989434685503345064866309,8.55649091450108342425965844724775511484354E-8,-7.0677043064587667942078041960485279560089111328125,6.79966545606951722959450605194265688,1.782552265633581742548935642160131571043445E-7,-6.74895772748255762252256317879073321819305419921875
191,0.500000004391940692309561098176863173,4.391940692309561098176863173E-9,-8.35734353312458466689349734224379062652587890625,1.84623096632190581880354985232784757,2.86707912989560369768364668016424853008326E-8,-7.5425603205858582356313490890897810459136962890625,3.93633769393447603993041631618805854,8.42294908380862171081359799224775511484354E-8,-7.0745358245830427534883710904978215694427490234375,6.79966545328711163371997822029971892,1.754728209674836464232506262560131571043445E-7,-6.7557901419784283092440091422758996486663818359375
