Matrix size,Predicted Coefficient,Original Coefficient,Original - Constant,Log(Original - Constant),Error,Formula
335,0.20832141853834402,0.2083535850062681,0.002864355135692387,-2.5429731372336466,-0.0001543840386673491,0.00283exp(-x^-23.60880) + 0.20549
336,0.20832141853834402,0.2083493002420159,0.0028600703714401765,-2.543623281013557,-0.0001338219213575045,0.00283exp(-x^-23.60880) + 0.20549
337,0.20832141853834402,0.208345033651835,0.0028558037812592696,-2.5442716357067336,-0.00011334617906196124,0.00283exp(-x^-23.60880) + 0.20549
338,0.20832141853834402,0.208340785105542,0.0028515552349662743,-2.5449182116612947,-9.295619764591524e-05,0.00283exp(-x^-23.60880) + 0.20549
339,0.20832141853834402,0.2083365544667965,0.0028473245962207794,-2.54556302027423,-7.265133327763321e-05,0.00283exp(-x^-23.60880) + 0.20549
340,0.20832141853834402,0.2083323416038262,0.0028431117332504696,-2.546206072359997,-5.243096390162518e-05,0.00283exp(-x^-23.60880) + 0.20549
341,0.20832141853834402,0.2083281463888558,0.0028389165182800824,-2.546847378232637,-3.229448650316382e-05,0.00283exp(-x^-23.60880) + 0.20549
342,0.20832141853834402,0.2083239686910382,0.002834738820462479,-2.547486948784186,-1.224128318121077e-05,0.00283exp(-x^-23.60880) + 0.20549
343,0.20832141853834402,0.2083198083827704,0.002830578512194676,-2.5481247945190013,7.72924853436891e-06,0.00283exp(-x^-23.60880) + 0.20549
344,0.20832141853834402,0.2083156653386556,0.0028264354680798687,-2.5487609257095247,2.7617700661526343e-05,0.00283exp(-x^-23.60880) + 0.20549
345,0.20832141853834402,0.2083115394333803,0.002822309562804576,-2.549395352720399,4.742466495420428e-05,0.00283exp(-x^-23.60880) + 0.20549
346,0.20832141853834402,0.208307430608246,0.002818200737670279,-2.550028075755551,6.715041348825384e-05,0.00283exp(-x^-23.60880) + 0.20549
347,0.20832141853834402,0.2083033385439159,0.002814108673340171,-2.5506591352876775,8.67964697758102e-05,0.00283exp(-x^-23.60880) + 0.20549
348,0.20832141853834402,0.2082992633176751,0.002810033447099375,-2.551288510769566,0.0001063624533089913,0.00283exp(-x^-23.60880) + 0.20549
349,0.20832141853834402,0.2082952047403528,0.0028059748697770726,-2.5519162228180003,0.00012584926294343748,0.00283exp(-x^-23.60880) + 0.20549
350,0.20832141853834402,0.2082911626973163,0.002801932826740572,-2.552542280658236,0.00014525743980647684,0.00283exp(-x^-23.60880) + 0.20549
351,0.20832141853834402,0.2082871370687999,0.0027979071982241754,-2.553166694407286,0.00016458754979573853,0.00283exp(-x^-23.60880) + 0.20549
352,0.20832141853834402,0.2082831277388235,0.002793897868247769,-2.5537894736932474,0.00018384014075563634,0.00283exp(-x^-23.60880) + 0.20549
353,0.20832141853834402,0.2082791345919992,0.0027899047214234862,-2.554410628148118,0.0002030157578081104,0.00283exp(-x^-23.60880) + 0.20549
354,0.20832141853834402,0.2082751575143953,0.0027859276438195746,-2.5550301672724136,0.00022211493920260927,0.00283exp(-x^-23.60880) + 0.20549
355,0.20832141853834402,0.2082711963930751,0.002781966522499374,-2.555648100505464,0.0002411382185280148,0.00283exp(-x^-23.60880) + 0.20549
356,0.20832141853834402,0.2082672511160033,0.0027780212454275865,-2.5562644372389056,0.0002600861251610843,0.00283exp(-x^-23.60880) + 0.20549
357,0.20832141853834402,0.2082633215973989,0.0027740917268231913,-2.5568791828465334,0.00027895906249596994,0.00283exp(-x^-23.60880) + 0.20549
358,0.20832141853834402,0.2082594076527684,0.0027701777821926843,-2.5574923582468667,0.0002977579081517653,0.00283exp(-x^-23.60880) + 0.20549
359,0.20832141853834402,0.2082555092509991,0.00276627938042337,-2.5581039604345963,0.0003164828031775698,0.00283exp(-x^-23.60880) + 0.20549
360,0.20832141853834402,0.2082516262544585,0.002762396383882787,-2.558714003171772,0.0003351344003442912,0.00283exp(-x^-23.60880) + 0.20549
361,0.20832141853834402,0.2082477585623493,0.002758528691773593,-2.5593224945359876,0.00035371317560977083,0.00283exp(-x^-23.60880) + 0.20549
362,0.20832141853834402,0.2082439060653529,0.002754676194777178,-2.559929444030462,0.00037221964597031074,0.00283exp(-x^-23.60880) + 0.20549
363,0.20832141853834402,0.2082400686607735,0.0027508387901977738,-2.560534860202464,0.0003906542967148406,0.00283exp(-x^-23.60880) + 0.20549
364,0.20832141853834402,0.2082362462450618,0.002747016374486072,-2.561138751817971,0.00040901761733637724,0.00283exp(-x^-23.60880) + 0.20549
365,0.20832141853834402,0.2082324387386539,0.0027432088680781896,-2.56174112393015,0.00042730998219631144,0.00283exp(-x^-23.60880) + 0.20549
366,0.20832141853834402,0.2082286459714939,0.002739416100918185,-2.56234199600176,0.00044553220051583945,0.00283exp(-x^-23.60880) + 0.20549
367,0.20832141853834402,0.208224867911886,0.002735638041310273,-2.5629413656729363,0.00046368441688185983,0.00283exp(-x^-23.60880) + 0.20549
368,0.20832141853834402,0.2082211044383346,0.0027318745677588907,-2.563539244880962,0.00048176720741156196,0.00283exp(-x^-23.60880) + 0.20549
369,0.20832141853834402,0.2082173554664936,0.0027281255959178685,-2.56413563974925,0.0004997809698297494,0.00283exp(-x^-23.60880) + 0.20549
370,0.20832141853834402,0.2082136208546577,0.0027243909840819758,-2.5647305656122765,0.0005177263775724362,0.00283exp(-x^-23.60880) + 0.20549
371,0.20832141853834402,0.2082099005504524,0.002720670679876691,-2.5653240236623356,0.0005356036749298806,0.00283exp(-x^-23.60880) + 0.20549
372,0.20832141853834402,0.2082061944372019,0.002716964566626179,-2.565916025409518,0.0005534134152616332,0.00283exp(-x^-23.60880) + 0.20549
373,0.20832141853834402,0.2082025024399967,0.0027132725694209714,-2.5665065757741954,0.000571155951315226,0.00283exp(-x^-23.60880) + 0.20549
374,0.20832141853834402,0.2081988244442489,0.002709594573673174,-2.567095686095548,0.0005888318266078983,0.00283exp(-x^-23.60880) + 0.20549
375,0.20832141853834402,0.2081951603648075,0.0027059304942317897,-2.5676833630818092,0.0006064414432846293,0.00283exp(-x^-23.60880) + 0.20549
376,0.20832141853834402,0.2081915101086537,0.0027022802380779753,-2.568269614773664,0.0006239852413891648,0.00283exp(-x^-23.60880) + 0.20549
377,0.20832141853834402,0.2081878735862438,0.002698643715668081,-2.5688544487273073,0.0006414636443505206,0.00283exp(-x^-23.60880) + 0.20549
378,0.20832141853834402,0.2081842507052522,0.002695020834676487,-2.569437873018966,0.0006588770890551847,0.00283exp(-x^-23.60880) + 0.20549
379,0.20832141853834402,0.2081806413767354,0.0026914115061596744,-2.5700198952532194,0.0006762259962196279,0.00283exp(-x^-23.60880) + 0.20549
380,0.20832141853834402,0.2081770455125879,0.0026878156420121757,-2.5706005229703726,0.0006935107826160056,0.00283exp(-x^-23.60880) + 0.20549
381,0.20832141853834402,0.2081734630242415,0.0026842331536657826,-2.5711797638559784,0.0007107318673239659,0.00283exp(-x^-23.60880) + 0.20549
382,0.20832141853834402,0.2081698938231447,0.0026806639525689957,-2.5717576256636274,0.0007278896694256558,0.00283exp(-x^-23.60880) + 0.20549
383,0.20832141853834402,0.2081663378297383,0.0026771079591625946,-2.572334114758831,0.0007449845648557555,0.00283exp(-x^-23.60880) + 0.20549
384,0.20832141853834402,0.2081627949517831,0.0026735650812073908,-2.57290923962976,0.0007620169905849394,0.00283exp(-x^-23.60880) + 0.20549
385,0.20832141853834402,0.2081592651057319,0.0026700352351561873,-2.573483007424589,0.0007789873418785717,0.00283exp(-x^-23.60880) + 0.20549
386,0.20832141853834402,0.2081557482093109,0.0026665183387351854,-2.574055425150387,0.0007958960079570958,0.00283exp(-x^-23.60880) + 0.20549
387,0.20832141853834402,0.2081522441781374,0.0026630143075616897,-2.5746265002233195,0.0008127433882568601,0.00283exp(-x^-23.60880) + 0.20549
388,0.20832141853834402,0.2081487529304912,0.002659523059915486,-2.5751962396917256,0.000829529869489402,0.00283exp(-x^-23.60880) + 0.20549
389,0.20832141853834402,0.2081452743850353,0.0026560445144595823,-2.5757646506059184,0.0008462558365984214,0.00283exp(-x^-23.60880) + 0.20549
390,0.20832141853834402,0.2081418084603729,0.002652578589797172,-2.576331740090287,0.0008629216748893644,0.00283exp(-x^-23.60880) + 0.20549
391,0.20832141853834402,0.2081383550758444,0.002649125205268693,-2.5768975152126607,0.0008795277661961823,0.00283exp(-x^-23.60880) + 0.20549
392,0.20832141853834402,0.2081349141532974,0.0026456842827216887,-2.5774619826929666,0.0008960744803692273,0.00283exp(-x^-23.60880) + 0.20549
393,0.20832141853834402,0.2081314856124531,0.002642255741877375,-2.5780251496621034,0.0009125621975551739,0.00283exp(-x^-23.60880) + 0.20549
394,0.20832141853834402,0.2081280693771648,0.00263883950658908,-2.578587022634179,0.000928991278100194,0.00283exp(-x^-23.60880) + 0.20549
395,0.20832141853834402,0.2081246653689957,0.0026354354984199913,-2.579147608560415,0.0009453620934331477,0.00283exp(-x^-23.60880) + 0.20549
396,0.20832141853834402,0.2081212735115435,0.0026320436409677794,-2.579706914117974,0.0009616750052676275,0.00283exp(-x^-23.60880) + 0.20549
397,0.20832141853834402,0.2081178937288273,0.0026286638582515842,-2.580264945974276,0.0009779303733580072,0.00283exp(-x^-23.60880) + 0.20549
398,0.20832141853834402,0.2081145259446587,0.002625296074082989,-2.580821710890574,0.0009941285585241934,0.00283exp(-x^-23.60880) + 0.20549
399,0.20832141853834402,0.2081111700871339,0.0026219402165581773,-2.5813772149780823,0.001010269901044198,0.00283exp(-x^-23.60880) + 0.20549
400,0.20832141853834402,0.2081078260790348,0.002618596208459084,-2.5819314652853813,0.001026354766822159,0.00283exp(-x^-23.60880) + 0.20549
401,0.20832141853834402,0.2081044938484905,0.0026152639779147835,-2.5824844680335715,0.0010423834961077096,0.00283exp(-x^-23.60880) + 0.20549
402,0.20832141853834402,0.2081011733242211,0.0026119434536453767,-2.5830362294014084,0.0010583564263704566,0.00283exp(-x^-23.60880) + 0.20549
403,0.20832141853834402,0.2080978644321997,0.002608634561623968,-2.583586756080385,0.0010742739083570286,0.00283exp(-x^-23.60880) + 0.20549
404,0.20832141853834402,0.2080945671012205,0.002605337230644794,-2.5841360543494285,0.0010901362793059371,0.00283exp(-x^-23.60880) + 0.20549
405,0.20832141853834402,0.2080912812616521,0.0026020513910763876,-2.5846841302800083,0.001105943868943448,0.00283exp(-x^-23.60880) + 0.20549
406,0.20832141853834402,0.2080880068427877,0.0025987769722119747,-2.585230990177247,0.0011216970122293894,0.00283exp(-x^-23.60880) + 0.20549
407,0.20832141853834402,0.2080847437742281,0.002595513903652369,-2.585776640349636,0.0011373960427042242,0.00283exp(-x^-23.60880) + 0.20549
408,0.20832141853834402,0.2080814920114131,0.0025922621408373814,-2.5863210828312884,0.0011530411696478858,0.00283exp(-x^-23.60880) + 0.20549
409,0.20832141853834402,0.20807825141667,0.002589021546094278,-2.586864335308305,0.0011686330503954795,0.00283exp(-x^-23.60880) + 0.20549
410,0.20832141853834402,0.2080750219907924,0.0025857921202166734,-2.587406392321706,0.0011841716761300085,0.00283exp(-x^-23.60880) + 0.20549
411,0.20832141853834402,0.2080718036436393,0.00258257377306359,-2.5879472636992173,0.0011996574756098096,0.00283exp(-x^-23.60880) + 0.20549
412,0.20832141853834402,0.2080685963091864,0.002579366438610675,-2.5884869552789933,0.0012150907616156244,0.00283exp(-x^-23.60880) + 0.20549
413,0.20832141853834402,0.2080653999203138,0.0025761700497380913,-2.5890254731346554,0.0012304718522553903,0.00283exp(-x^-23.60880) + 0.20549
414,0.20832141853834402,0.2080622143597761,0.002572984489200375,-2.589562831852223,0.0012458013069096428,0.00283exp(-x^-23.60880) + 0.20549
415,0.20832141853834402,0.2080590397035144,0.0025698098329386687,-2.5900990134629054,0.0012610787553548328,0.00283exp(-x^-23.60880) + 0.20549
416,0.20832141853834402,0.208055875779769,0.0025666459091932825,-2.590634041843,0.0012763050194078526,0.00283exp(-x^-23.60880) + 0.20549
417,0.20832141853834402,0.2080527225269789,0.0025634926564031824,-2.591167922338325,0.001291480390650852,0.00283exp(-x^-23.60880) + 0.20549
418,0.20832141853834402,0.208049579899193,0.002560350028617292,-2.591700657693849,0.0013066050855893162,0.00283exp(-x^-23.60880) + 0.20549
419,0.20832141853834402,0.2080464478323579,0.002557217961782182,-2.592232253762852,0.001321679407896862,0.00283exp(-x^-23.60880) + 0.20549
420,0.20832141853834402,0.2080433262646525,0.002554096394076777,-2.592762716068046,0.0013367036505547863,0.00283exp(-x^-23.60880) + 0.20549
421,0.20832141853834402,0.208040215164137,0.002550985293561292,-2.593292045092127,0.0013516779627686215,0.00283exp(-x^-23.60880) + 0.20549
422,0.20832141853834402,0.2080371143819588,0.002547884511383075,-2.593820261268302,0.001366603056525949,0.00283exp(-x^-23.60880) + 0.20549
423,0.20832141853834402,0.2080340239439603,0.002544794073384593,-2.5943473553355267,0.0013814788030111986,0.00283exp(-x^-23.60880) + 0.20549
424,0.20832141853834402,0.2080309437491471,0.0025417138785713833,-2.594873339679487,0.001396305683962009,0.00283exp(-x^-23.60880) + 0.20549
425,0.20832141853834402,0.2080278737764949,0.00253864390591918,-2.595398213084585,0.00141108379622484,0.00283exp(-x^-23.60880) + 0.20549
426,0.20832141853834402,0.2080248139266089,0.0025355840560331855,-2.595921987771878,0.0014258136139458579,0.00283exp(-x^-23.60880) + 0.20549
427,0.20832141853834402,0.2080217641561306,0.0025325342855548882,-2.5964446664310556,0.0014404953415763973,0.00283exp(-x^-23.60880) + 0.20549
428,0.20832141853834402,0.2080187244048348,0.0025294945342590747,-2.596966254679485,0.0014551292648066465,0.00283exp(-x^-23.60880) + 0.20549
429,0.20832141853834402,0.2080156945911949,0.0025264647206191815,-2.5974867618418953,0.001469715771927422,0.00283exp(-x^-23.60880) + 0.20549
430,0.20832141853834402,0.2080126747310776,0.0025234448605018778,-2.5980061805444805,0.0014842547823855925,0.00283exp(-x^-23.60880) + 0.20549
431,0.20832141853834402,0.2080096646949607,0.0025204348243849928,-2.5985245284483747,0.0014987469156324167,0.00283exp(-x^-23.60880) + 0.20549
432,0.20832141853834402,0.2080066644497799,0.0025174345792041697,-2.599041806676946,0.001513192326778171,0.00283exp(-x^-23.60880) + 0.20549
433,0.20832141853834402,0.2080036739414479,0.002514444070872174,-2.59955802000795,0.001527591272188626,0.00283exp(-x^-23.60880) + 0.20549
434,0.20832141853834402,0.2080006931129154,0.0025114632423396954,-2.600073173771945,0.0015419440225350291,0.00283exp(-x^-23.60880) + 0.20549
435,0.20832141853834402,0.2079977219100369,0.0025084920394611854,-2.600587272839764,0.0015562508345505733,0.00283exp(-x^-23.60880) + 0.20549
436,0.20832141853834402,0.2079947602775268,0.0025055304069510898,-2.6011003223204514,0.00157051197050036,0.00283exp(-x^-23.60880) + 0.20549
437,0.20832141853834402,0.2079918081617657,0.002502578291189994,-2.6016123270754425,0.0015847276846689543,0.00283exp(-x^-23.60880) + 0.20549
438,0.20832141853834402,0.2079888655534331,0.002499635682857382,-2.6021232843096986,0.0015988980180551178,0.00283exp(-x^-23.60880) + 0.20549
439,0.20832141853834402,0.2079859322665556,0.0024967023959798773,-2.6026332219604336,0.001613023862394984,0.00283exp(-x^-23.60880) + 0.20549
440,0.20832141853834402,0.2079830083816077,0.002493778511031969,-2.6031421217108006,0.00162710482634915,0.00283exp(-x^-23.60880) + 0.20549
441,0.20832141853834402,0.2079800938003222,0.002490863929746484,-2.603649996339176,0.0016411413793740942,0.00283exp(-x^-23.60880) + 0.20549
442,0.20832141853834402,0.207977188471705,0.00248795860112927,-2.604156850448542,0.0016551337633158771,0.00283exp(-x^-23.60880) + 0.20549
443,0.20832141853834402,0.2079742923451504,0.002485062474574695,-2.60466268861194,0.0016690822181883844,0.00283exp(-x^-23.60880) + 0.20549
444,0.20832141853834402,0.2079714053680705,0.0024821754974947707,-2.605167515786889,0.0016829869935920747,0.00283exp(-x^-23.60880) + 0.20549
445,0.20832141853834402,0.2079685274911202,0.0024792976205444683,-2.6056713364020765,0.0016968483235469257,0.00283exp(-x^-23.60880) + 0.20549
446,0.20832141853834402,0.2079656586618462,0.0024764287912704686,-2.606174155467885,0.0017106664570822156,0.00283exp(-x^-23.60880) + 0.20549
447,0.20832141853834402,0.2079627988316255,0.002473568961049777,-2.6066759773612924,0.0017244416248161456,0.00283exp(-x^-23.60880) + 0.20549
448,0.20832141853834402,0.2079599479515748,0.002470718080999079,-2.607176806541018,0.0017381740586576344,0.00283exp(-x^-23.60880) + 0.20549
449,0.20832141853834402,0.2079571059714668,0.002467876100891081,-2.60767664773848,0.0017518639970264044,0.00283exp(-x^-23.60880) + 0.20549
450,0.20832141853834402,0.2079542728426408,0.0024650429720650957,-2.6081755054463542,0.001765511670832665,0.00283exp(-x^-23.60880) + 0.20549
451,0.20832141853834402,0.2079514484770762,0.002462218606500477,-2.6086733911357483,0.0017791175006343152,0.00283exp(-x^-23.60880) + 0.20549
452,0.20832141853834402,0.2079486329455154,0.0024594030749396922,-2.609170288310302,0.001792681142204381,0.00283exp(-x^-23.60880) + 0.20549
453,0.20832141853834402,0.2079458260819096,0.0024565962113338724,-2.6096662222748703,0.0018062033920627028,0.00283exp(-x^-23.60880) + 0.20549
454,0.20832141853834402,0.2079430278784273,0.0024537980078515875,-2.6101611904623097,0.0018196842845720933,0.00283exp(-x^-23.60880) + 0.20549
455,0.20832141853834402,0.2079402382881066,0.0024510084175308755,-2.6106551972420333,0.001833124042636172,0.00283exp(-x^-23.60880) + 0.20549
456,0.20832141853834402,0.2079374572642015,0.002448227393625768,-2.61114824697971,0.001846522888152259,0.00283exp(-x^-23.60880) + 0.20549
457,0.20832141853834402,0.2079346847609535,0.002445454890377785,-2.6116403439000275,0.0018598810382938822,0.00283exp(-x^-23.60880) + 0.20549
458,0.20832141853834402,0.2079319207274073,0.0024426908568315753,-2.61213149318523,0.0018731987353079059,0.00283exp(-x^-23.60880) + 0.20549
459,0.20832141853834402,0.2079291651323301,0.0024399352617543724,-2.612621696544808,0.001886476126445698,0.00283exp(-x^-23.60880) + 0.20549
460,0.20832141853834402,0.2079264179161555,0.002437188045579769,-2.613110960759071,0.001899713495510753,0.00283exp(-x^-23.60880) + 0.20549
461,0.20832141853834402,0.2079236790393645,0.0024344491687887937,-2.6135992890766016,0.0019129110297447355,0.00283exp(-x^-23.60880) + 0.20549
462,0.20832141853834402,0.2079209484567364,0.002431718586160675,-2.614086685792851,0.0019260689438945692,0.00283exp(-x^-23.60880) + 0.20549
463,0.20832141853834402,0.2079182261242667,0.0024289962536909737,-2.6145731550189093,0.0019391874468780252,0.00283exp(-x^-23.60880) + 0.20549
464,0.20832141853834402,0.2079155119983321,0.0024262821277563906,-2.615058700829779,0.0019522667458076138,0.00283exp(-x^-23.60880) + 0.20549
465,0.20832141853834402,0.207912806036513,0.0024235761659372745,-2.6155433271165953,0.00196530704202638,0.00283exp(-x^-23.60880) + 0.20549
466,0.20832141853834402,0.2079101082153257,0.0024208783447499937,-2.6160270344043126,0.001978308445649617,0.00283exp(-x^-23.60880) + 0.20549
467,0.20832141853834402,0.2079074184290026,0.002418188558426876,-2.616509838011417,0.0019912714633739613,0.00283exp(-x^-23.60880) + 0.20549
468,0.20832141853834402,0.207904736699341,0.0024155068287652903,-2.6169917304023045,0.0020041959871534222,0.00283exp(-x^-23.60880) + 0.20549
469,0.20832141853834402,0.2079020629500004,0.002412833079424692,-2.6174727216851834,0.002017082381931244,0.00283exp(-x^-23.60880) + 0.20549
470,0.20832141853834402,0.2078993971735175,0.0024101673029417736,-2.6179528096149496,0.00202993068072389,0.00283exp(-x^-23.60880) + 0.20549
471,0.20832141853834402,0.2078967392962971,0.002407509425721377,-2.618432003879121,0.0020427412353094345,0.00283exp(-x^-23.60880) + 0.20549
472,0.20832141853834402,0.207894089285665,0.0024048594150892777,-2.6189103068309127,0.002055514200270659,0.00283exp(-x^-23.60880) + 0.20549
473,0.20832141853834402,0.2078914471022729,0.0024022172316971735,-2.6193877220531934,0.0020682497623848804,0.00283exp(-x^-23.60880) + 0.20549
474,0.20832141853834402,0.2078888127057006,0.0023995828351248694,-2.6198642533511913,0.0020809481136238477,0.00283exp(-x^-23.60880) + 0.20549
475,0.20832141853834402,0.207886186055125,0.0023969561845492704,-2.6203399046323423,0.002093609447929444,0.00283exp(-x^-23.60880) + 0.20549
476,0.20832141853834402,0.2078835671092244,0.0023943372386486805,-2.6208146799240404,0.0021062339616751222,0.00283exp(-x^-23.60880) + 0.20549
477,0.20832141853834402,0.2078809558309929,0.0023917259604171737,-2.621288582499923,0.0021188218304577194,0.00283exp(-x^-23.60880) + 0.20549
478,0.20832141853834402,0.2078783521787829,0.0023891223082071755,-2.621761616503871,0.0021313732522762626,0.00283exp(-x^-23.60880) + 0.20549
479,0.20832141853834402,0.2078757561137138,0.002386526243138093,-2.622233785606391,0.0021438884118185272,0.00283exp(-x^-23.60880) + 0.20549
480,0.20832141853834402,0.2078731675976471,0.002383937727071378,-2.622705093370769,0.0021563674902214465,0.00283exp(-x^-23.60880) + 0.20549
481,0.20832141853834402,0.2078705865922751,0.002381356721699368,-2.6231755434184993,0.0021688106694633448,0.00283exp(-x^-23.60880) + 0.20549
482,0.20832141853834402,0.2078680130581909,0.002378783187615169,-2.6236451395992617,0.0021812181368482246,0.00283exp(-x^-23.60880) + 0.20549
483,0.20832141853834402,0.2078654469584819,0.0023762170879061684,-2.6241138853352224,0.002193590067680675,0.00283exp(-x^-23.60880) + 0.20549
484,0.20832141853834402,0.2078628882534575,0.0023736583828817825,-2.624581784583205,0.0022059266506843068,0.00283exp(-x^-23.60880) + 0.20549
485,0.20832141853834402,0.2078603369076799,0.002371107037104192,-2.6250488405496646,0.002218228054103912,0.00283exp(-x^-23.60880) + 0.20549
486,0.20832141853834402,0.2078577928831703,0.0023685630125945822,-2.6255150569321843,0.002230494458460377,0.00283exp(-x^-23.60880) + 0.20549
487,0.20832141853834402,0.2078552561418629,0.0023660262712871805,-2.6259804374715237,0.0022427260447191112,0.00283exp(-x^-23.60880) + 0.20549
488,0.20832141853834402,0.2078527266499447,0.0023634967793689787,-2.6264449851542695,0.002254922973364056,0.00283exp(-x^-23.60880) + 0.20549
489,0.20832141853834402,0.2078502043688417,0.002360974498265972,-2.626908703866712,0.002267085427860012,0.00283exp(-x^-23.60880) + 0.20549
490,0.20832141853834402,0.2078476892245286,0.002358459353952874,-2.6273716040509223,0.0022792137626494154,0.00283exp(-x^-23.60880) + 0.20549
491,0.20832141853834402,0.207845181295076,0.002355951424500291,-2.627833668167177,0.00229130759876457,0.00283exp(-x^-23.60880) + 0.20549
492,0.20832141853834402,0.2078426804314748,0.002353450560899084,-2.6282949205161836,0.002303367652280894,0.00283exp(-x^-23.60880) + 0.20549
493,0.20832141853834402,0.2078401866356911,0.002350956765115375,-2.6287553576230285,0.0023153939112672273,0.00283exp(-x^-23.60880) + 0.20549
494,0.20832141853834402,0.2078376998734299,0.0023484700028541805,-2.6292149827143296,0.002327386538672702,0.00283exp(-x^-23.60880) + 0.20549
495,0.20832141853834402,0.2078352200983524,0.0023459902277766786,-2.6296738012705765,0.0023393457555535555,0.00283exp(-x^-23.60880) + 0.20549
496,0.20832141853834402,0.2078327472560085,0.002343517385432786,-2.6301318203091144,0.0023512718221136084,0.00283exp(-x^-23.60880) + 0.20549
497,0.20832141853834402,0.2078302814357341,0.002341051565158375,-2.630589020213199,0.0023631643051101486,0.00283exp(-x^-23.60880) + 0.20549
498,0.20832141853834402,0.2078278224583437,0.0023385925877679736,-2.631045431160342,0.002375024066372343,0.00283exp(-x^-23.60880) + 0.20549
499,0.20832141853834402,0.2078253703260376,0.002336140455461877,-2.6315010497453013,0.0023868510929547157,0.00283exp(-x^-23.60880) + 0.20549
500,0.20832141853834402,0.2078229250527215,0.002333695182145795,-2.6319558703802834,0.002398645315458066,0.00283exp(-x^-23.60880) + 0.20549
501,0.20832141853834402,0.2078204865573188,0.002331256686743083,-2.632409905158676,0.0024104071226252947,0.00283exp(-x^-23.60880) + 0.20549
502,0.20832141853834402,0.2078180548233285,0.0023288249527527727,-2.632863154192064,0.0024221365917578633,0.00283exp(-x^-23.60880) + 0.20549
503,0.20832141853834402,0.2078156298151957,0.0023263999446199723,-2.6333156211594506,0.0024338338920807303,0.00283exp(-x^-23.60880) + 0.20549
504,0.20832141853834402,0.2078132115029139,0.0023239816323381846,-2.633767308728219,0.0024454991660767815,0.00283exp(-x^-23.60880) + 0.20549
505,0.20832141853834402,0.2078107998533109,0.0023215699827351943,-2.634218220178886,0.0024571325715195677,0.00283exp(-x^-23.60880) + 0.20549
506,0.20832141853834402,0.2078083948324967,0.002319164961920972,-2.6346683589497673,0.0024687342696662834,0.00283exp(-x^-23.60880) + 0.20549
507,0.20832141853834402,0.2078059964109666,0.002316766540390869,-2.6351177276810414,0.0024803044006396586,0.00283exp(-x^-23.60880) + 0.20549
508,0.20832141853834402,0.2078036045544493,0.002314374683873577,-2.6355663299278844,0.0024918431275769448,0.00283exp(-x^-23.60880) + 0.20549
509,0.20832141853834402,0.207801219232583,0.002311989362007272,-2.636014168535319,0.002503350594775817,0.00283exp(-x^-23.60880) + 0.20549
510,0.20832141853834402,0.2077988404139311,0.002309610543355378,-2.636461246571651,0.002514826951738302,0.00283exp(-x^-23.60880) + 0.20549
511,0.20832141853834402,0.2077964680665952,0.0023072381960194954,-2.6369075672141378,0.0025262723502141784,0.00283exp(-x^-23.60880) + 0.20549
512,0.20832141853834402,0.2077941021608188,0.002304872290243093,-2.637353133258829,0.0025376869316391746,0.00283exp(-x^-23.60880) + 0.20549
513,0.20832141853834402,0.2077917426644435,0.0023025127938677836,-2.6377979479755242,0.0025490708490561727,0.00283exp(-x^-23.60880) + 0.20549
514,0.20832141853834402,0.2077893895469214,0.00230015967634567,-2.638242014352515,0.002560424247757317,0.00283exp(-x^-23.60880) + 0.20549
515,0.20832141853834402,0.2077870427793841,0.002297812908808372,-2.638685335081981,0.0025717472649499835,0.00283exp(-x^-23.60880) + 0.20549
516,0.20832141853834402,0.20778470233047,0.002295472459894282,-2.6391279133478376,0.002583040049889712,0.00283exp(-x^-23.60880) + 0.20549
517,0.20832141853834402,0.2077823681706722,0.0022931383000964756,-2.639569752004689,0.002594302742901878,0.00283exp(-x^-23.60880) + 0.20549
518,0.20832141853834402,0.2077800402689157,0.0022908103983399764,-2.6400108542249283,0.002605535491896395,0.00283exp(-x^-23.60880) + 0.20549
519,0.20832141853834402,0.2077777185979668,0.0022884887273910692,-2.6404512224736982,0.00261673842626622,0.00283exp(-x^-23.60880) + 0.20549
520,0.20832141853834402,0.2077754031792611,0.0022861733086853853,-2.6408908499893977,0.002627911440565613,0.00283exp(-x^-23.60880) + 0.20549
521,0.20832141853834402,0.2077730938262686,0.002283863955692883,-2.6413297695380833,0.0026390554329132824,0.00283exp(-x^-23.60880) + 0.20549
522,0.20832141853834402,0.2077707906681456,0.002281560797569887,-2.64176795393611,0.0026501697780891725,0.00283exp(-x^-23.60880) + 0.20549
523,0.20832141853834402,0.2077684936234901,0.0022792637529143733,-2.642205416018627,0.0026612548669477957,0.00283exp(-x^-23.60880) + 0.20549
524,0.20832141853834402,0.2077662026633302,0.002276972792754489,-2.6426421586809425,0.0026723108373573902,0.00283exp(-x^-23.60880) + 0.20549
525,0.20832141853834402,0.2077639177595261,0.002274687888950383,-2.6430781846796054,0.002683337823188279,0.00283exp(-x^-23.60880) + 0.20549
526,0.20832141853834402,0.2077616388839975,0.0022724090134217945,-2.643513496779225,0.0026943359580401346,0.00283exp(-x^-23.60880) + 0.20549
527,0.20832141853834402,0.2077593660289032,0.002270136158327468,-2.6439480938919373,0.0027053052778503294,0.00283exp(-x^-23.60880) + 0.20549
528,0.20832141853834402,0.2077570991058477,0.0022678692352719743,-2.644381990359835,0.0027162462073501313,0.00283exp(-x^-23.60880) + 0.20549
