Matrix size,Predicted Coefficient,Original Coefficient,Error,Formula
69,0.2098619013732825,0.2118003418582871,-0.009152206592289597,0.25400 * exp(-x^0.36775) + 0.20765
70,0.2098069971436852,0.2117530415966829,-0.009190160567819619,0.25400 * exp(-x^0.36775) + 0.20765
71,0.2097539333011541,0.2117068357337149,-0.00922456011301006,0.25400 * exp(-x^0.36775) + 0.20765
72,0.20970263015061372,0.2116616825509973,-0.0092555836123601,0.25400 * exp(-x^0.36775) + 0.20765
73,0.20965301228493446,0.2116175424035587,-0.009283399175281247,0.25400 * exp(-x^0.36775) + 0.20765
74,0.20960500830749865,0.211574377846784,-0.009308166514905339,0.25400 * exp(-x^0.36775) + 0.20765
75,0.2095585505757879,0.2115321533317724,-0.009330036710253876,0.25400 * exp(-x^0.36775) + 0.20765
76,0.20951357496416545,0.2114908350172227,-0.009349152424956115,0.25400 * exp(-x^0.36775) + 0.20765
77,0.2094700206442065,0.2114503907614505,-0.009365648888670875,0.25400 * exp(-x^0.36775) + 0.20765
78,0.20942782988108843,0.2114107899981707,-0.009379654260311995,0.25400 * exp(-x^0.36775) + 0.20765
79,0.209386947844695,0.2113720035992218,-0.009391289862070095,0.25400 * exp(-x^0.36775) + 0.20765
80,0.20934732243421622,0.2113340038648106,-0.009400670948652705,0.25400 * exp(-x^0.36775) + 0.20765
81,0.20930890411513847,0.2112967643280512,-0.009407906549039474,0.25400 * exp(-x^0.36775) + 0.20765
82,0.20927164576762236,0.2112602597860371,-0.009413100317252265,0.25400 * exp(-x^0.36775) + 0.20765
83,0.20923550254535653,0.21122446617943,-0.009416350624760934,0.25400 * exp(-x^0.36775) + 0.20765
84,0.20920043174405822,0.2111893605011346,-0.009417750744435297,0.25400 * exp(-x^0.36775) + 0.20765
85,0.2091663926788652,0.211154920815664,-0.009417389512483944,0.25400 * exp(-x^0.36775) + 0.20765
86,0.20913334656993066,0.2111211262159618,-0.009415351659301893,0.25400 * exp(-x^0.36775) + 0.20765
87,0.209101256435592,0.2110879563252323,-0.009411715970092202,0.25400 * exp(-x^0.36775) + 0.20765
88,0.20907008699253987,0.2110553922087081,-0.00940656002858714,0.25400 * exp(-x^0.36775) + 0.20765
89,0.20903980456246157,0.2110234153642551,-0.009399955916595964,0.25400 * exp(-x^0.36775) + 0.20765
90,0.2090103769846784,0.210992008169107,-0.009391972717944591,0.25400 * exp(-x^0.36775) + 0.20765
91,0.20898177353433622,0.2109611536582367,-0.009382675860348822,0.25400 * exp(-x^0.36775) + 0.20765
92,0.208953964845745,0.2109308356684362,-0.009372128150094994,0.25400 * exp(-x^0.36775) + 0.20765
93,0.20892692284049666,0.2109010386332817,-0.009360389145440183,0.25400 * exp(-x^0.36775) + 0.20765
94,0.2089006206600198,0.2108717475776879,-0.009347515446287603,0.25400 * exp(-x^0.36775) + 0.20765
95,0.20887503260225856,0.2108429481396793,-0.009333561092671822,0.25400 * exp(-x^0.36775) + 0.20765
96,0.20885013406218633,0.2108146266794428,-0.009318578355778024,0.25400 * exp(-x^0.36775) + 0.20765
97,0.20882590147588892,0.2107867697840864,-0.009302615672729523,0.25400 * exp(-x^0.36775) + 0.20765
98,0.20880231226797213,0.2107593647603388,-0.009285720207935192,0.25400 * exp(-x^0.36775) + 0.20765
99,0.2087793448020676,0.2107323993470188,-0.00926793673399518,0.25400 * exp(-x^0.36775) + 0.20765
100,0.2087569783342278,0.210705861746731,-0.009249307999061618,0.25400 * exp(-x^0.36775) + 0.20765
101,0.2087351929690177,0.2106797405884993,-0.00922987475705932,0.25400 * exp(-x^0.36775) + 0.20765
102,0.2087139696181246,0.2106540249291329,-0.009209675968265793,0.25400 * exp(-x^0.36775) + 0.20765
103,0.20869328996132053,0.2106287042149382,-0.00918874880245508,0.25400 * exp(-x^0.36775) + 0.20765
104,0.20867313640962487,0.2106037682300529,-0.009167128568749515,0.25400 * exp(-x^0.36775) + 0.20765
105,0.20865349207052508,0.210579207344755,-0.009144850047218472,0.25400 * exp(-x^0.36775) + 0.20765
106,0.20863434071512416,0.2105550118753949,-0.0091219446317782,0.25400 * exp(-x^0.36775) + 0.20765
107,0.20861566674709278,0.2105311727916388,-0.00909844380357763,0.25400 * exp(-x^0.36775) + 0.20765
108,0.20859745517331285,0.2105076812806119,-0.009074377218343246,0.25400 * exp(-x^0.36775) + 0.20765
109,0.2085796915761072,0.2104845288184764,-0.009049773173647115,0.25400 * exp(-x^0.36775) + 0.20765
110,0.20856236208695722,0.2104617071849364,-0.009024658800805932,0.25400 * exp(-x^0.36775) + 0.20765
111,0.20854545336161778,0.2104392084292761,-0.008999060022100248,0.25400 * exp(-x^0.36775) + 0.20765
112,0.20852895255654422,0.2104170248655979,-0.008973001639290738,0.25400 * exp(-x^0.36775) + 0.20765
113,0.20851284730655228,0.2103951490676124,-0.008946507414271287,0.25400 * exp(-x^0.36775) + 0.20765
114,0.20849712570363788,0.2103735738476795,-0.008919600070112669,0.25400 * exp(-x^0.36775) + 0.20765
115,0.2084817762768872,0.2103522922527076,-0.008892301366382362,0.25400 * exp(-x^0.36775) + 0.20765
116,0.20846678797341356,0.2103312975450522,-0.008864632098983121,0.25400 * exp(-x^0.36775) + 0.20765
117,0.20845215014026094,0.210310583221745,-0.008836612276066904,0.25400 * exp(-x^0.36775) + 0.20765
118,0.20843785250721802,0.2102901429431507,-0.008808260862866162,0.25400 * exp(-x^0.36775) + 0.20765
119,0.20842388517049085,0.21026997062374,-0.008779596286492894,0.25400 * exp(-x^0.36775) + 0.20765
120,0.20841023857718455,0.2102500603262227,-0.008750636010203755,0.25400 * exp(-x^0.36775) + 0.20765
121,0.20839690351054913,0.2102304063087104,-0.008721396825295043,0.25400 * exp(-x^0.36775) + 0.20765
122,0.20838387107594553,0.2102110030022542,-0.008691894811467527,0.25400 * exp(-x^0.36775) + 0.20765
123,0.20837113268749252,0.2101918450090745,-0.008662145391527348,0.25400 * exp(-x^0.36775) + 0.20765
124,0.20835868005535638,0.2101729270864921,-0.008632163315635367,0.25400 * exp(-x^0.36775) + 0.20765
125,0.20834650517364808,0.2101542441542275,-0.008601962752904325,0.25400 * exp(-x^0.36775) + 0.20765
126,0.2083346003088951,0.2101357912769021,-0.008571557263338856,0.25400 * exp(-x^0.36775) + 0.20765
127,0.20832295798905626,0.2101175636663982,-0.00854095986088634,0.25400 * exp(-x^0.36775) + 0.20765
128,0.20831157099305098,0.2100995566691027,-0.008510183002754884,0.25400 * exp(-x^0.36775) + 0.20765
129,0.2083004323407749,0.2100817657717132,-0.008479238664025735,0.25400 * exp(-x^0.36775) + 0.20765
130,0.20828953528357672,0.2100641865808706,-0.008448138286583497,0.25400 * exp(-x^0.36775) + 0.20765
131,0.2082788732951714,0.2100468148348598,-0.008416892877325312,0.25400 * exp(-x^0.36775) + 0.20765
132,0.20826844006296708,0.2100296463868032,-0.008385512969881256,0.25400 * exp(-x^0.36775) + 0.20765
133,0.20825822947978476,0.2100126772090143,-0.00835400868435872,0.25400 * exp(-x^0.36775) + 0.20765
134,0.20824823563594935,0.2099959033768771,-0.008322389688675146,0.25400 * exp(-x^0.36775) + 0.20765
135,0.20823845281173448,0.209979320975015,-0.008290664791166158,0.25400 * exp(-x^0.36775) + 0.20765
136,0.20822887547014177,0.2099629266235055,-0.008258844460065726,0.25400 * exp(-x^0.36775) + 0.20765
137,0.20821949824999852,0.2099467163853656,-0.008226935696373089,0.25400 * exp(-x^0.36775) + 0.20765
138,0.20821031595935763,0.2099306868567136,-0.008194947213840112,0.25400 * exp(-x^0.36775) + 0.20765
139,0.20820132356918422,0.2099148346193078,-0.008162886883297792,0.25400 * exp(-x^0.36775) + 0.20765
140,0.20819251620731555,0.2098991563478068,-0.008130762267873553,0.25400 * exp(-x^0.36775) + 0.20765
141,0.20818388915268005,0.2098836487987037,-0.008098580598119203,0.25400 * exp(-x^0.36775) + 0.20765
142,0.20817543782976325,0.2098683088149874,-0.008066348820280978,0.25400 * exp(-x^0.36775) + 0.20765
143,0.20816715780330824,0.2098531333230113,-0.008034073606649313,0.25400 * exp(-x^0.36775) + 0.20765
144,0.20815904477323982,0.2098381193249754,-0.008001761344111177,0.25400 * exp(-x^0.36775) + 0.20765
145,0.20815109456980105,0.2098232638994201,-0.00796941815956413,0.25400 * exp(-x^0.36775) + 0.20765
146,0.20814330314889243,0.2098085641985838,-0.007937049929550034,0.25400 * exp(-x^0.36775) + 0.20765
147,0.20813566658760405,0.2097940174514406,-0.007904662315837516,0.25400 * exp(-x^0.36775) + 0.20765
148,0.20812818107993142,0.2097796209418862,-0.00787226068261548,0.25400 * exp(-x^0.36775) + 0.20765
149,0.20812084293266678,0.2097653720417043,-0.0078398502719056,0.25400 * exp(-x^0.36775) + 0.20765
150,0.20811364856145712,0.2097512681028586,-0.007807435712848344,0.25400 * exp(-x^0.36775) + 0.20765
151,0.20810659448702187,0.2097373068091093,-0.00777502270290711,0.25400 * exp(-x^0.36775) + 0.20765
152,0.2080996773315224,0.2097234855417241,-0.007742615024766218,0.25400 * exp(-x^0.36775) + 0.20765
153,0.2080928938150766,0.2097098018916038,-0.0077102169852936095,0.25400 * exp(-x^0.36775) + 0.20765
154,0.20808624075241186,0.2096962536037355,-0.007677833168951588,0.25400 * exp(-x^0.36775) + 0.20765
155,0.20807971504965053,0.2096828383727927,-0.007645467485956048,0.25400 * exp(-x^0.36775) + 0.20765
156,0.20807331370122126,0.2096695539660542,-0.007613123768515126,0.25400 * exp(-x^0.36775) + 0.20765
157,0.2080670337868912,0.2096563982174133,-0.007580805756635826,0.25400 * exp(-x^0.36775) + 0.20765
158,0.20806087246891336,0.2096433689970933,-0.007548516968365808,0.25400 * exp(-x^0.36775) + 0.20765
159,0.20805482698928426,0.2096304642288595,-0.007516260794304551,0.25400 * exp(-x^0.36775) + 0.20765
160,0.2080488946671067,0.2096176818311328,-0.007484040231348055,0.25400 * exp(-x^0.36775) + 0.20765
161,0.2080430728960535,0.2096050199927676,-0.007451859200547697,0.25400 * exp(-x^0.36775) + 0.20765
162,0.20803735914192753,0.2095924766060702,-0.007419719874132278,0.25400 * exp(-x^0.36775) + 0.20765
163,0.2080317509403137,0.2095800498371549,-0.007387625387264803,0.25400 * exp(-x^0.36775) + 0.20765
164,0.2080262458943196,0.2095677378287636,-0.007355578441675709,0.25400 * exp(-x^0.36775) + 0.20765
165,0.20802084167240023,0.2095555387775537,-0.007323581682002566,0.25400 * exp(-x^0.36775) + 0.20765
166,0.2080155360062639,0.2095434509104214,-0.007291637593630473,0.25400 * exp(-x^0.36775) + 0.20765
167,0.20801032668885538,0.2095314724092961,-0.007259748155968293,0.25400 * exp(-x^0.36775) + 0.20765
168,0.20800521157241328,0.2095196018432063,-0.007227916898803211,0.25400 * exp(-x^0.36775) + 0.20765
169,0.20800018856659877,0.2095078372922917,-0.007196144760873787,0.25400 * exp(-x^0.36775) + 0.20765
170,0.20799525563669202,0.2094961772267032,-0.007164434262621256,0.25400 * exp(-x^0.36775) + 0.20765
171,0.2079904108018545,0.209484620147715,-0.007132787814240891,0.25400 * exp(-x^0.36775) + 0.20765
172,0.20798565213345332,0.2094731642994806,-0.007101206357395729,0.25400 * exp(-x^0.36775) + 0.20765
173,0.2079809777534462,0.2094618082222328,-0.007069691994711819,0.25400 * exp(-x^0.36775) + 0.20765
174,0.20797638583282374,0.2094505505542902,-0.007038247059104111,0.25400 * exp(-x^0.36775) + 0.20765
175,0.20797187459010702,0.209439389807563,-0.007006873056707977,0.25400 * exp(-x^0.36775) + 0.20765
176,0.20796744228989839,0.2094283244247194,-0.006975570944541159,0.25400 * exp(-x^0.36775) + 0.20765
177,0.20796308724148305,0.2094173531405964,-0.006944342850790402,0.25400 * exp(-x^0.36775) + 0.20765
178,0.20795880779747966,0.2094064745437121,-0.006913190002299861,0.25400 * exp(-x^0.36775) + 0.20765
179,0.2079546023525379,0.2093956872912688,-0.006882113750157436,0.25400 * exp(-x^0.36775) + 0.20765
180,0.207950469342081,0.2093849900677858,-0.006851115379571325,0.25400 * exp(-x^0.36775) + 0.20765
181,0.2079464072410917,0.2093743815916086,-0.006820196146547677,0.25400 * exp(-x^0.36775) + 0.20765
182,0.20794241456293996,0.2093638605954127,-0.006789357191017925,0.25400 * exp(-x^0.36775) + 0.20765
183,0.20793848985825053,0.2093534258482997,-0.00675859964706019,0.25400 * exp(-x^0.36775) + 0.20765
184,0.20793463171380897,0.2093430761350327,-0.006727924549628962,0.25400 * exp(-x^0.36775) + 0.20765
185,0.2079308387515048,0.2093328102667585,-0.006697332890468207,0.25400 * exp(-x^0.36775) + 0.20765
186,0.20792710962731017,0.2093226270851543,-0.006666825642678503,0.25400 * exp(-x^0.36775) + 0.20765
187,0.20792344303029264,0.2093125254404248,-0.006636403661029493,0.25400 * exp(-x^0.36775) + 0.20765
188,0.20791983768166106,0.2093025042176921,-0.006606067811749357,0.25400 * exp(-x^0.36775) + 0.20765
189,0.2079162923338428,0.2092925623166221,-0.006575818880258468,0.25400 * exp(-x^0.36775) + 0.20765
190,0.20791280576959187,0.2092826986609089,-0.006545657620444802,0.25400 * exp(-x^0.36775) + 0.20765
191,0.20790937680112606,0.2092729121927931,-0.006515584732776459,0.25400 * exp(-x^0.36775) + 0.20765
192,0.20790600426929245,0.2092632018769419,-0.00648560088671271,0.25400 * exp(-x^0.36775) + 0.20765
193,0.20790268704276002,0.2092535666937878,-0.006455706692945418,0.25400 * exp(-x^0.36775) + 0.20765
194,0.2078994240172386,0.2092440056720005,-0.006425902861320615,0.25400 * exp(-x^0.36775) + 0.20765
195,0.20789621411472284,0.2092345177580567,-0.006396189585130435,0.25400 * exp(-x^0.36775) + 0.20765
196,0.2078930562827607,0.2092251020634916,-0.006366567718660627,0.25400 * exp(-x^0.36775) + 0.20765
197,0.20788994949374517,0.2092157576212203,-0.006337037623501891,0.25400 * exp(-x^0.36775) + 0.20765
198,0.2078868927442287,0.2092064835031439,-0.006307599730270117,0.25400 * exp(-x^0.36775) + 0.20765
199,0.20788388505425923,0.209197278802181,-0.006278254456472802,0.25400 * exp(-x^0.36775) + 0.20765
200,0.20788092546673734,0.209188142622976,-0.006249002165455831,0.25400 * exp(-x^0.36775) + 0.20765
201,0.20787801304679357,0.2091790740900742,-0.006219843208218686,0.25400 * exp(-x^0.36775) + 0.20765
202,0.2078751468811851,0.2091700723410054,-0.006190777893451251,0.25400 * exp(-x^0.36775) + 0.20765
203,0.20787232607771156,0.2091611365324548,-0.006161806519650768,0.25400 * exp(-x^0.36775) + 0.20765
204,0.20786954976464853,0.2091522658329276,-0.006132929342987417,0.25400 * exp(-x^0.36775) + 0.20765
205,0.207866817090199,0.2091434594248842,-0.006104146590076409,0.25400 * exp(-x^0.36775) + 0.20765
206,0.2078641272219615,0.2091347165094048,-0.0060754584826961016,0.25400 * exp(-x^0.36775) + 0.20765
207,0.2078614793464144,0.2091260362969987,-0.006046865196585885,0.25400 * exp(-x^0.36775) + 0.20765
208,0.20785887266841627,0.2091174180135203,-0.006018366891956644,0.25400 * exp(-x^0.36775) + 0.20765
209,0.20785630641072111,0.2091088608997464,-0.005989963713808364,0.25400 * exp(-x^0.36775) + 0.20765
210,0.20785377981350858,0.2091003642073603,-0.005961655775097136,0.25400 * exp(-x^0.36775) + 0.20765
211,0.20785129213392806,0.2090919272344964,-0.005933443327905137,0.25400 * exp(-x^0.36775) + 0.20765
212,0.2078488426456566,0.2090835491646984,-0.005905325999938971,0.25400 * exp(-x^0.36775) + 0.20765
213,0.20784643063847005,0.2090752293841527,-0.005877304304781487,0.25400 * exp(-x^0.36775) + 0.20765
214,0.20784405541782705,0.2090669671595793,-0.005849378112510699,0.25400 * exp(-x^0.36775) + 0.20765
215,0.20784171630446507,0.2090587618075629,-0.005821547456681558,0.25400 * exp(-x^0.36775) + 0.20765
216,0.20783941263400874,0.2090506126546668,-0.005793812346576807,0.25400 * exp(-x^0.36775) + 0.20765
217,0.20783714375658946,0.2090425190363849,-0.005766172764047317,0.25400 * exp(-x^0.36775) + 0.20765
218,0.20783490903647625,0.2090344802995665,-0.0057386286768152,0.25400 * exp(-x^0.36775) + 0.20765
219,0.20783270785171742,0.2090264958045221,-0.005711180050212772,0.25400 * exp(-x^0.36775) + 0.20765
220,0.20783053959379247,0.2090185649202058,-0.0056838268259417945,0.25400 * exp(-x^0.36775) + 0.20765
221,0.20782840366727431,0.2090106870255511,-0.005656568930048271,0.25400 * exp(-x^0.36775) + 0.20765
222,0.20782629948950113,0.2090028615094848,-0.00562940627456567,0.25400 * exp(-x^0.36775) + 0.20765
223,0.20782422649025756,0.2089950877742458,-0.0056023387748376,0.25400 * exp(-x^0.36775) + 0.20765
224,0.20782218411146522,0.2089873652718541,-0.005575366524541795,0.25400 * exp(-x^0.36775) + 0.20765
225,0.20782017180688186,0.2089796932831148,-0.005548488745564763,0.25400 * exp(-x^0.36775) + 0.20765
226,0.20781818904180913,0.2089720713750784,-0.005521705966144134,0.25400 * exp(-x^0.36775) + 0.20765
227,0.20781623529280868,0.2089644989388688,-0.005495017823080187,0.25400 * exp(-x^0.36775) + 0.20765
228,0.20781431004742618,0.2089569754203476,-0.005468424160633029,0.25400 * exp(-x^0.36775) + 0.20765
229,0.20781241280392312,0.2089495002721244,-0.0054419248034591325,0.25400 * exp(-x^0.36775) + 0.20765
230,0.20781054307101612,0.208942072900051,-0.005415519303171478,0.25400 * exp(-x^0.36775) + 0.20765
231,0.20780870036762344,0.2089346929551496,-0.0053892083291685175,0.25400 * exp(-x^0.36775) + 0.20765
232,0.20780688422261867,0.2089273597361798,-0.005362990825978873,0.25400 * exp(-x^0.36775) + 0.20765
233,0.20780509417459106,0.2089200727921126,-0.005336866882250313,0.25400 * exp(-x^0.36775) + 0.20765
234,0.20780332977161262,0.2089128316174333,-0.005310836281480428,0.25400 * exp(-x^0.36775) + 0.20765
235,0.20780159057101144,0.2089056357169271,-0.005284898811498211,0.25400 * exp(-x^0.36775) + 0.20765
236,0.20779987613915143,0.2088984846004931,-0.005259054240832281,0.25400 * exp(-x^0.36775) + 0.20765
237,0.2077981860512178,0.2088913777875821,-0.005233302340874707,0.25400 * exp(-x^0.36775) + 0.20765
238,0.20779651989100867,0.2088843147565584,-0.005207642645727015,0.25400 * exp(-x^0.36775) + 0.20765
239,0.207794877250732,0.2088772951800308,-0.005182075573919347,0.25400 * exp(-x^0.36775) + 0.20765
240,0.20779325773080826,0.208870318459454,-0.005156600212944211,0.25400 * exp(-x^0.36775) + 0.20765
241,0.2077916609396782,0.2088633841728753,-0.0051312164525211205,0.25400 * exp(-x^0.36775) + 0.20765
242,0.207790086493616,0.2088564919169797,-0.0051059242333132415,0.25400 * exp(-x^0.36775) + 0.20765
243,0.20778853401654712,0.2088496412418644,-0.0050807232370987145,0.25400 * exp(-x^0.36775) + 0.20765
244,0.20778700313987122,0.2088428316291031,-0.005055612783047287,0.25400 * exp(-x^0.36775) + 0.20765
245,0.20778549350228964,0.2088360627260688,-0.005030592944845927,0.25400 * exp(-x^0.36775) + 0.20765
246,0.20778400474963749,0.2088293341547549,-0.005005663640831093,0.25400 * exp(-x^0.36775) + 0.20765
247,0.2077825365347202,0.2088226454233639,-0.004980824213461126,0.25400 * exp(-x^0.36775) + 0.20765
248,0.20778108851715424,0.2088159961527126,-0.004956074508781896,0.25400 * exp(-x^0.36775) + 0.20765
249,0.20777966036321205,0.2088093859358,-0.004931414208097691,0.25400 * exp(-x^0.36775) + 0.20765
250,0.20777825174567105,0.2088028143778303,-0.004906843019391943,0.25400 * exp(-x^0.36775) + 0.20765
251,0.20777686234366657,0.2087962810525644,-0.004882360470018071,0.25400 * exp(-x^0.36775) + 0.20765
252,0.20777549184254845,0.2087897856757481,-0.00485796673394192,0.25400 * exp(-x^0.36775) + 0.20765
253,0.2077741399337415,0.2087833277668015,-0.004833661020037036,0.25400 * exp(-x^0.36775) + 0.20765
254,0.20777280631460948,0.2087769069839669,-0.004809443170046201,0.25400 * exp(-x^0.36775) + 0.20765
255,0.20777149068832249,0.2087705229580919,-0.004785312867037055,0.25400 * exp(-x^0.36775) + 0.20765
256,0.20777019276372785,0.2087641753252585,-0.004761269791533993,0.25400 * exp(-x^0.36775) + 0.20765
257,0.20776891225522423,0.2087578637235568,-0.004737313606744802,0.25400 * exp(-x^0.36775) + 0.20765
258,0.20776764888263893,0.2087515878036313,-0.004713444009431576,0.25400 * exp(-x^0.36775) + 0.20765
259,0.20776640237110827,0.2087453472132549,-0.004689660656946506,0.25400 * exp(-x^0.36775) + 0.20765
