Matrix size,Predicted Coefficient,Original Coefficient,Error,Formula
158,0.21171662798326452,0.2096433689970933,0.009889456537974108,-108.59067 x^0.00003 + 108.81698
159,0.21169844327829423,0.2096304642288595,0.009864878451907927,-108.59067 x^0.00003 + 108.81698
160,0.2116803725817391,0.2096176818311328,0.00984025170294556,-108.59067 x^0.00003 + 108.81698
161,0.21166241447293999,0.2096050199927676,0.009815578273093756,-108.59067 x^0.00003 + 108.81698
162,0.21164456755762728,0.2095924766060702,0.009790861698790848,-108.59067 x^0.00003 + 108.81698
163,0.2116268304673099,0.2095800498371549,0.00976610432026031,-108.59067 x^0.00003 + 108.81698
164,0.21160920185850784,0.2095677378287636,0.009741308709512923,-108.59067 x^0.00003 + 108.81698
165,0.2115916804123401,0.2095555387775537,0.009716477296015562,-108.59067 x^0.00003 + 108.81698
166,0.2115742648337573,0.2095434509104214,0.00969161247708983,-108.59067 x^0.00003 + 108.81698
167,0.2115569538511295,0.2095314724092961,0.009666716978329867,-108.59067 x^0.00003 + 108.81698
168,0.21153974621552152,0.2095196018432063,0.009641791768137188,-108.59067 x^0.00003 + 108.81698
169,0.21152264070029503,0.2095078372922917,0.009616840276922016,-108.59067 x^0.00003 + 108.81698
170,0.21150563610046902,0.2094961772267032,0.009591864158892613,-108.59067 x^0.00003 + 108.81698
171,0.2114887312322935,0.209484620147715,0.0095668650193286,-108.59067 x^0.00003 + 108.81698
172,0.21147192493273792,0.2094731642994806,0.009541845801306206,-108.59067 x^0.00003 + 108.81698
173,0.21145521605897954,0.2094618082222328,0.009516808117266948,-108.59067 x^0.00003 + 108.81698
174,0.21143860348794874,0.2094505505542902,0.009491753200921858,-108.59067 x^0.00003 + 108.81698
175,0.21142208611590263,0.209439389807563,0.009466682987194422,-108.59067 x^0.00003 + 108.81698
176,0.21140566285795614,0.2094283244247194,0.009441599834541561,-108.59067 x^0.00003 + 108.81698
177,0.2113893326476557,0.2094173531405964,0.009416504780935558,-108.59067 x^0.00003 + 108.81698
178,0.21137309443660968,0.2094064745437121,0.009391399655539525,-108.59067 x^0.00003 + 108.81698
179,0.21135694719400533,0.2093956872912688,0.009366286040115097,-108.59067 x^0.00003 + 108.81698
180,0.21134088990626765,0.2093849900677858,0.009341165466773202,-108.59067 x^0.00003 + 108.81698
181,0.2113249215766615,0.2093743815916086,0.009316039384691733,-108.59067 x^0.00003 + 108.81698
182,0.21130904122495053,0.2093638605954127,0.009290909252465559,-108.59067 x^0.00003 + 108.81698
183,0.21129324788702775,0.2093534258482997,0.009265776429823878,-108.59067 x^0.00003 + 108.81698
184,0.21127754061444648,0.2093430761350327,0.009240642275486554,-108.59067 x^0.00003 + 108.81698
185,0.21126191847433518,0.2093328102667585,0.009215508095068077,-108.59067 x^0.00003 + 108.81698
186,0.2112463805487863,0.2093226270851543,0.00919037511816338,-108.59067 x^0.00003 + 108.81698
187,0.21123092593470005,0.2093125254404248,0.009165244603678855,-108.59067 x^0.00003 + 108.81698
188,0.21121555374342904,0.2093025042176921,0.009140117710905277,-108.59067 x^0.00003 + 108.81698
189,0.2112002631004657,0.2092925623166221,0.00911499559624855,-108.59067 x^0.00003 + 108.81698
190,0.211185053145158,0.2092826986609089,0.009089879366145814,-108.59067 x^0.00003 + 108.81698
191,0.21116992303041116,0.2092729121927931,0.009064770102068622,-108.59067 x^0.00003 + 108.81698
192,0.21115487192233218,0.2092632018769419,0.00903966884011787,-108.59067 x^0.00003 + 108.81698
193,0.21113989900013053,0.2092535666937878,0.009014576602668344,-108.59067 x^0.00003 + 108.81698
194,0.21112500345566332,0.2092440056720005,0.008989494239616948,-108.59067 x^0.00003 + 108.81698
195,0.211110184493279,0.2092345177580567,0.008964423056577978,-108.59067 x^0.00003 + 108.81698
196,0.21109544132953317,0.2092251020634916,0.00893936362126377,-108.59067 x^0.00003 + 108.81698
197,0.21108077319296115,0.2092157576212203,0.0089143169374336,-108.59067 x^0.00003 + 108.81698
198,0.2110661793237938,0.2092064835031439,0.008889283876433767,-108.59067 x^0.00003 + 108.81698
199,0.21105165897371592,0.209197278802181,0.008864265262687446,-108.59067 x^0.00003 + 108.81698
200,0.2110372114057526,0.209188142622976,0.00883926191796261,-108.59067 x^0.00003 + 108.81698
201,0.21102283589385706,0.2091790740900742,0.00881427461997912,-108.59067 x^0.00003 + 108.81698
202,0.21100853172286804,0.2091700723410054,0.00878930413556218,-108.59067 x^0.00003 + 108.81698
203,0.21099429818816873,0.2091611365324548,0.008764351189253948,-108.59067 x^0.00003 + 108.81698
204,0.2109801345955873,0.2091522658329276,0.008739416498216716,-108.59067 x^0.00003 + 108.81698
205,0.2109660402610558,0.2091434594248842,0.008714500760308113,-108.59067 x^0.00003 + 108.81698
206,0.21095201451053924,0.2091347165094048,0.008689604631246026,-108.59067 x^0.00003 + 108.81698
207,0.21093805667980803,0.2091260362969987,0.008664728767851385,-108.59067 x^0.00003 + 108.81698
208,0.2109241661141965,0.2091174180135203,0.008639873798362414,-108.59067 x^0.00003 + 108.81698
209,0.21091034216850346,0.2091088608997464,0.00861504032400021,-108.59067 x^0.00003 + 108.81698
210,0.2108965842067363,0.2091003642073603,0.008590228937118034,-108.59067 x^0.00003 + 108.81698
211,0.21088289160199736,0.2090919272344964,0.008565440049210449,-108.59067 x^0.00003 + 108.81698
212,0.21086926373619974,0.2090835491646984,0.00854067466634931,-108.59067 x^0.00003 + 108.81698
213,0.21085570000009568,0.2090752293841527,0.008515932859131537,-108.59067 x^0.00003 + 108.81698
214,0.2108421997929213,0.2090669671595793,0.0084912153146938,-108.59067 x^0.00003 + 108.81698
215,0.21082876252232552,0.2090587618075629,0.008466522519596212,-108.59067 x^0.00003 + 108.81698
216,0.21081538760424223,0.2090506126546668,0.008441854951607798,-108.59067 x^0.00003 + 108.81698
217,0.21080207446263444,0.2090425190363849,0.008417213083541498,-108.59067 x^0.00003 + 108.81698
218,0.21078882252946585,0.2090344802995665,0.008392597371425042,-108.59067 x^0.00003 + 108.81698
219,0.21077563124451615,0.2090264958045221,0.008368008243461225,-108.59067 x^0.00003 + 108.81698
220,0.2107625000551394,0.2090185649202058,0.008343446122115423,-108.59067 x^0.00003 + 108.81698
221,0.2107494284162783,0.2090106870255511,0.008318911417743243,-108.59067 x^0.00003 + 108.81698
222,0.2107364157902083,0.2090028615094848,0.00829440452730274,-108.59067 x^0.00003 + 108.81698
223,0.21072346164649502,0.2089950877742458,0.00826992581814264,-108.59067 x^0.00003 + 108.81698
224,0.21071056546183797,0.2089873652718541,0.008245475451314025,-108.59067 x^0.00003 + 108.81698
225,0.21069772671985731,0.2089796932831148,0.008221054446735208,-108.59067 x^0.00003 + 108.81698
226,0.21068494491110812,0.2089720713750784,0.008196662476275757,-108.59067 x^0.00003 + 108.81698
227,0.2106722195328956,0.2089644989388688,0.00817230009259327,-108.59067 x^0.00003 + 108.81698
228,0.21065955008910464,0.2089569754203476,0.008147967615496231,-108.59067 x^0.00003 + 108.81698
229,0.21064693609017127,0.2089495002721244,0.008123665363335303,-108.59067 x^0.00003 + 108.81698
230,0.21063437705291221,0.208942072900051,0.008099393910343408,-108.59067 x^0.00003 + 108.81698
231,0.2106218725004254,0.2089346929551496,0.008075152677674174,-108.59067 x^0.00003 + 108.81698
232,0.21060942196204735,0.2089273597361798,0.008050942815682733,-108.59067 x^0.00003 + 108.81698
233,0.2105970249731115,0.2089200727921126,0.008026764295968608,-108.59067 x^0.00003 + 108.81698
234,0.21058468107494832,0.2089128316174333,0.008002617381475945,-108.59067 x^0.00003 + 108.81698
235,0.21057238981478577,0.2089056357169271,0.007978502313442399,-108.59067 x^0.00003 + 108.81698
236,0.21056015074557877,0.2088984846004931,0.007954419335609433,-108.59067 x^0.00003 + 108.81698
237,0.21054796342599502,0.2088913777875821,0.007930368672743755,-108.59067 x^0.00003 + 108.81698
238,0.21053582742021604,0.2088843147565584,0.00790635077402717,-108.59067 x^0.00003 + 108.81698
239,0.21052374229797977,0.2088772951800308,0.007882365177746632,-108.59067 x^0.00003 + 108.81698
240,0.21051170763433902,0.208870318459454,0.007858412755777186,-108.59067 x^0.00003 + 108.81698
241,0.2104997230097041,0.2088633841728753,0.007834493553328607,-108.59067 x^0.00003 + 108.81698
242,0.21048778800965806,0.2088564919169797,0.007810607550215907,-108.59067 x^0.00003 + 108.81698
243,0.2104759022249567,0.2088496412418644,0.007786754975599798,-108.59067 x^0.00003 + 108.81698
244,0.21046406525135808,0.2088428316291031,0.007762936413035323,-108.59067 x^0.00003 + 108.81698
245,0.21045227668957978,0.2088360627260688,0.007739151669560854,-108.59067 x^0.00003 + 108.81698
246,0.21044053614525637,0.2088293341547549,0.00771540069800476,-108.59067 x^0.00003 + 108.81698
247,0.2104288432287973,0.2088226454233639,0.0076916840229516725,-108.59067 x^0.00003 + 108.81698
248,0.21041719755528732,0.2088159961527126,0.007668001647745988,-108.59067 x^0.00003 + 108.81698
249,0.21040559874457188,0.2088093859358,0.007644353732559876,-108.59067 x^0.00003 + 108.81698
250,0.2103940464209444,0.2088028143778303,0.007620740399766581,-108.59067 x^0.00003 + 108.81698
251,0.21038254021331682,0.2087962810525644,0.007597161945394409,-108.59067 x^0.00003 + 108.81698
252,0.21037107975489278,0.2087897856757481,0.007573618000645079,-108.59067 x^0.00003 + 108.81698
253,0.21035966468335232,0.2087833277668015,0.007550109165380739,-108.59067 x^0.00003 + 108.81698
254,0.21034829464059612,0.2087769069839669,0.007526635389563972,-108.59067 x^0.00003 + 108.81698
255,0.2103369692727881,0.2087705229580919,0.007503196775584345,-108.59067 x^0.00003 + 108.81698
256,0.21032568823019915,0.2087641753252585,0.007479793420052894,-108.59067 x^0.00003 + 108.81698
257,0.21031445116724967,0.2087578637235568,0.007456425429578722,-108.59067 x^0.00003 + 108.81698
258,0.21030325774231073,0.2087515878036313,0.007433092868922617,-108.59067 x^0.00003 + 108.81698
259,0.21029210761777506,0.2087453472132549,0.007409795835784413,-108.59067 x^0.00003 + 108.81698
260,0.21028100045995757,0.2087391416071084,0.007386534413134968,-108.59067 x^0.00003 + 108.81698
261,0.21026993593895327,0.2087329706475161,0.007363308664986276,-108.59067 x^0.00003 + 108.81698
262,0.21025891372866568,0.2087268339961749,0.007340118676446071,-108.59067 x^0.00003 + 108.81698
263,0.21024793350673576,0.2087207313267657,0.007316964492516745,-108.59067 x^0.00003 + 108.81698
264,0.2102369949544851,0.2087146623106531,0.0072938461868392685,-108.59067 x^0.00003 + 108.81698
265,0.21022609775683065,0.2087086266252278,0.007270763821026623,-108.59067 x^0.00003 + 108.81698
266,0.21021524160222782,0.2087026239562142,0.007247717433255523,-108.59067 x^0.00003 + 108.81698
267,0.21020442618269897,0.2086966539886173,0.007224707082097707,-108.59067 x^0.00003 + 108.81698
268,0.21019365119364863,0.2086907164139813,0.007201732810605525,-108.59067 x^0.00003 + 108.81698
269,0.21018291633396302,0.2086848109267118,0.007178794664540072,-108.59067 x^0.00003 + 108.81698
270,0.21017222130579682,0.208678937227354,0.007155892675531016,-108.59067 x^0.00003 + 108.81698
271,0.2101615658146727,0.2086730950185762,0.007133026880940301,-108.59067 x^0.00003 + 108.81698
272,0.21015094956935343,0.2086672840190331,0.007110197256341396,-108.59067 x^0.00003 + 108.81698
273,0.21014037228179916,0.2086615038645383,0.007087404192298599,-108.59067 x^0.00003 + 108.81698
274,0.21012983366709648,0.2086557544832794,0.007064646683085919,-108.59067 x^0.00003 + 108.81698
275,0.21011933344350098,0.2086500352914529,0.007041926209097864,-108.59067 x^0.00003 + 108.81698
276,0.2101088713323378,0.2086443462209847,0.007019241776155979,-108.59067 x^0.00003 + 108.81698
277,0.21009844705788794,0.2086386869392368,0.0069965936809997485,-108.59067 x^0.00003 + 108.81698
278,0.21008806034747352,0.2086330571768175,0.0069739819295410385,-108.59067 x^0.00003 + 108.81698
279,0.21007771093134409,0.2086274566676797,0.006951406525433867,-108.59067 x^0.00003 + 108.81698
280,0.21006739854264822,0.2086218851456269,0.006928867486804103,-108.59067 x^0.00003 + 108.81698
281,0.21005712291734824,0.2086163423038051,0.006906365041358776,-108.59067 x^0.00003 + 108.81698
282,0.21004688379427705,0.2086108280304427,0.0068838984888396305,-108.59067 x^0.00003 + 108.81698
283,0.21003668091499605,0.2086053419245144,0.006861468538037666,-108.59067 x^0.00003 + 108.81698
