Matrix size,Predicted Coefficient,Original Coefficient,Error,Formula
262,6.0975343934414735e+113,0.2087268339961749,2.921298750477486e+114,1.00000exp(1.00000x) + 1.00000
263,1.6574816940096004e+114,0.2087207313267657,7.941145488871953e+114,1.00000exp(1.00000x) + 1.00000
264,4.505502369829812e+114,0.2087146623106531,2.158689916630665e+115,1.00000exp(1.00000x) + 1.00000
265,1.2247225219987542e+115,0.2087086266252278,5.868097269395357e+115,1.00000exp(1.00000x) + 1.00000
266,3.329140976453747e+115,0.2087026239562142,1.5951600959038256e+116,1.00000exp(1.00000x) + 1.00000
267,9.049543420672623e+115,0.2086966539886173,4.33621874031876e+116,1.00000exp(1.00000x) + 1.00000
268,2.45992094362655e+116,0.2086907164139813,1.1787399966306058e+117,1.00000exp(1.00000x) + 1.00000
269,6.686758400505878e+116,0.2086848109267118,3.204238186196602e+117,1.00000exp(1.00000x) + 1.00000
270,1.8176493851391e+117,0.208678937227354,8.710267597149902e+117,1.00000exp(1.00000x) + 1.00000
271,4.940883294133372e+117,0.2086730950185762,2.36776250129109e+118,1.00000exp(1.00000x) + 1.00000
272,1.3430713274979614e+118,0.2086672840190331,6.436425018957242e+118,1.00000exp(1.00000x) + 1.00000
273,3.6508463838620755e+118,0.2086615038645383,1.7496501828301694e+119,1.00000exp(1.00000x) + 1.00000
274,9.924029383747696e+118,0.2086557544832794,4.75617334797395e+119,1.00000exp(1.00000x) + 1.00000
275,2.6976308738934977e+119,0.2086500352914529,1.292897396410842e+120,1.00000exp(1.00000x) + 1.00000
276,7.33292098439479e+119,0.2086443462209847,3.5145553269045494e+120,1.00000exp(1.00000x) + 1.00000
277,1.993294586140637e+120,0.2086386869392368,9.55381101838106e+120,1.00000exp(1.00000x) + 1.00000
278,5.418336452271886e+120,0.2086330571768175,2.5970651657948053e+121,1.00000exp(1.00000x) + 1.00000
279,1.472856551868792e+121,0.2086274566676797,7.059744558046779e+121,1.00000exp(1.00000x) + 1.00000
280,4.0036392008717847e+121,0.2086218851456269,1.9190887849935183e+122,1.00000exp(1.00000x) + 1.00000
281,1.0883019687436065e+122,0.2086163423038051,5.216762774791283e+122,1.00000exp(1.00000x) + 1.00000
282,2.9583114655119493e+122,0.2086108280304427,1.4181006295033933e+123,1.00000exp(1.00000x) + 1.00000
283,8.04152429962318e+122,0.2086053419245144,3.854898549306121e+123,1.00000exp(1.00000x) + 1.00000
284,2.185912937677754e+123,0.2085998837847217,1.047897485855577e+124,1.00000exp(1.00000x) + 1.00000
285,5.941927417082968e+123,0.2085944533537749,2.848554849637107e+124,1.00000exp(1.00000x) + 1.00000
286,1.6151833323879222e+124,0.2085890504173358,7.743375451186601e+124,1.00000exp(1.00000x) + 1.00000
287,4.390523502060015e+124,0.2085836747028163,2.1049219256087515e+125,1.00000exp(1.00000x) + 1.00000
288,1.1934680253072109e+125,0.208578325983268,5.72191774807393e+125,1.00000exp(1.00000x) + 1.00000
289,3.2441824460394912e+125,0.2085730040218755,1.555418190984695e+126,1.00000exp(1.00000x) + 1.00000
290,8.818602191274965e+125,0.2085677085872552,4.2281723527617244e+126,1.00000exp(1.00000x) + 1.00000
291,2.3971446088951858e+126,0.2085624394487653,1.1493654443393007e+127,1.00000exp(1.00000x) + 1.00000
292,6.516114630548348e+126,0.2085571963795693,3.124377745608533e+127,1.00000exp(1.00000x) + 1.00000
293,1.77126359923757e+127,0.208551979155305,8.493151714079592e+127,1.00000exp(1.00000x) + 1.00000
294,4.814793655218451e+127,0.2085467875554021,2.3087354697033458e+128,1.00000exp(1.00000x) + 1.00000
295,1.3087966100760222e+128,0.2085416213616779,6.275949144013559e+128,1.00000exp(1.00000x) + 1.00000
296,3.55767804231845e+128,0.2085364803556602,1.706021908613212e+129,1.00000exp(1.00000x) + 1.00000
297,9.670771573941992e+128,0.2085313643423156,4.6375621261782446e+129,1.00000exp(1.00000x) + 1.00000
298,2.6287882636624796e+129,0.2085262730612917,1.260650864310899e+130,1.00000exp(1.00000x) + 1.00000
299,7.145787367980123e+129,0.2085212063410988,3.4268876021612165e+130,1.00000exp(1.00000x) + 1.00000
300,1.9424263952412558e+130,0.2085161639929862,9.315471558869617e+130,1.00000exp(1.00000x) + 1.00000
301,5.280062373303513e+130,0.2085111457808423,2.5322686485321867e+131,1.00000exp(1.00000x) + 1.00000
302,1.435269760248128e+131,0.2085061515142495,6.883584727954851e+131,1.00000exp(1.00000x) + 1.00000
303,3.901467708219257e+131,0.2085011809940757,1.8711969350092613e+132,1.00000exp(1.00000x) + 1.00000
304,1.0605288775572162e+132,0.2084962340247031,5.0865613113739134e+132,1.00000exp(1.00000x) + 1.00000
305,2.882816376419849e+132,0.2084913104123991,1.382703370570981e+133,1.00000exp(1.00000x) + 1.00000
306,7.836307370806225e+132,0.2084864099634623,3.7586657913000445e+133,1.00000exp(1.00000x) + 1.00000
307,2.130129192828224e+133,0.20848153248991,1.0217351951455543e+134,1.00000exp(1.00000x) + 1.00000
308,5.790291477135095e+133,0.2084766778038245,2.777428889472102e+134,1.00000exp(1.00000x) + 1.00000
309,1.5739644103777611e+134,0.2084718457198204,7.550009474627666e+134,1.00000exp(1.00000x) + 1.00000
310,4.278478855371123e+134,0.2084670360535299,2.0523527059081423e+135,1.00000exp(1.00000x) + 1.00000
311,1.1630111326001581e+135,0.2084622486276629,5.579001187296157e+135,1.00000exp(1.00000x) + 1.00000
312,3.161392028042583e+135,0.2084574832582971,1.5165644229357507e+136,1.00000exp(1.00000x) + 1.00000
313,8.593554502463442e+135,0.2084527397723707,4.122543321736888e+136,1.00000exp(1.00000x) + 1.00000
314,2.3359703045918785e+136,0.2084480179938695,1.1206488442891214e+137,1.00000exp(1.00000x) + 1.00000
315,6.349825630792043e+136,0.2084433177476758,3.0463080800117644e+137,1.00000exp(1.00000x) + 1.00000
316,1.7260615626065507e+137,0.2084386388661181,8.280909777554318e+137,1.00000exp(1.00000x) + 1.00000
317,4.691921780435012e+137,0.2084339811101515,2.251034958621005e+138,1.00000exp(1.00000x) + 1.00000
318,1.2753965716307703e+138,0.2084293445161358,6.119083541674882e+138,1.00000exp(1.00000x) + 1.00000
319,3.4668873247428877e+138,0.2084247287165795,1.6633761963328435e+139,1.00000exp(1.00000x) + 1.00000
320,9.423976816163585e+138,0.2084201335863126,4.5216249764377264e+139,1.00000exp(1.00000x) + 1.00000
321,2.56170249311968e+139,0.2084155590496757,1.2291320786223546e+140,1.00000exp(1.00000x) + 1.00000
322,6.963429336965459e+139,0.208411004860351,3.341200404283551e+140,1.00000exp(1.00000x) + 1.00000
323,1.8928563430431824e+140,0.2084064708892163,9.082521934020838e+140,1.00000exp(1.00000x) + 1.00000
324,5.145317001177723e+140,0.2084019569806973,2.4689389081189363e+141,1.00000exp(1.00000x) + 1.00000
325,1.3986421705962793e+141,0.2083974629800291,6.711416495172557e+141,1.00000exp(1.00000x) + 1.00000
326,3.801903596848382e+141,0.2083929887320774,1.824391319487403e+142,1.00000exp(1.00000x) + 1.00000
327,1.0334645460866042e+142,0.2083885341275554,4.95931578199987e+142,1.00000exp(1.00000x) + 1.00000
328,2.8092478959838913e+142,0.20838409889645,1.3481104896491454e+143,1.00000exp(1.00000x) + 1.00000
329,7.636327507289818e+142,0.2083796830101967,3.6646219041019217e+143,1.00000exp(1.00000x) + 1.00000
330,2.075769029922787e+143,0.2083752862823319,9.961685317664233e+143,1.00000exp(1.00000x) + 1.00000
331,5.642525234117172e+143,0.2083709085681396,2.707923708204211e+144,1.00000exp(1.00000x) + 1.00000
332,1.533797381052233e+144,0.2083665497257553,7.361053792323974e+144,1.00000exp(1.00000x) + 1.00000
333,4.169293549452358e+144,0.2083622096109069,2.000983555145651e+145,1.00000exp(1.00000x) + 1.00000
334,1.133331489298786e+145,0.2083578880842329,5.439350051583427e+145,1.00000exp(1.00000x) + 1.00000
335,3.080714392981317e+145,0.2083535850062681,1.4785991769177558e+146,1.00000exp(1.00000x) + 1.00000
336,8.374249953113352e+145,0.2083493002420159,4.019331931226037e+146,1.00000exp(1.00000x) + 1.00000
337,2.2763571474522036e+146,0.208345033651835,1.0925900692484084e+147,1.00000exp(1.00000x) + 1.00000
338,6.187780269002192e+146,0.208340785105542,2.9700282956443524e+147,1.00000exp(1.00000x) + 1.00000
339,1.682013066372608e+147,0.2083365544667965,8.073537890061812e+147,1.00000exp(1.00000x) + 1.00000
340,4.572185553551339e+147,0.2083323416038262,2.1946595129459088e+148,1.00000exp(1.00000x) + 1.00000
341,1.2428488906561565e+148,0.2083281463888558,5.965823208239522e+148,1.00000exp(1.00000x) + 1.00000
342,3.378413554991113e+148,0.2083239686910382,1.6217114027822606e+149,1.00000exp(1.00000x) + 1.00000
343,9.183480175552067e+148,0.2083198083827704,4.408356673734157e+149,1.00000exp(1.00000x) + 1.00000
344,2.4963287283217065e+149,0.2083156653386556,1.1983394164156896e+150,1.00000exp(1.00000x) + 1.00000
345,6.785725020057171e+149,0.2083115394333803,3.257488777873153e+150,1.00000exp(1.00000x) + 1.00000
346,1.8445513014941297e+150,0.208307430608246,8.854947210035396e+150,1.00000exp(1.00000x) + 1.00000
347,5.014010284511975e+150,0.2083033385439159,2.407071494658204e+151,1.00000exp(1.00000x) + 1.00000
348,1.362949304409567e+151,0.2082992633176751,6.543226714781737e+151,1.00000exp(1.00000x) + 1.00000
349,3.7048803272874213e+151,0.2082952047403528,1.7786680840327954e+152,1.00000exp(1.00000x) + 1.00000
350,1.0070908870280797e+152,0.2082911626973163,4.835014956883024e+152,1.00000exp(1.00000x) + 1.00000
351,2.7375568578151306e+152,0.2082871370687999,1.314318731507112e+153,1.00000exp(1.00000x) + 1.00000
352,7.441451060972311e+152,0.2082831277388235,3.572757496854721e+153,1.00000exp(1.00000x) + 1.00000
353,2.0227961196408315e+153,0.2082791345919992,9.711947975985755e+153,1.00000exp(1.00000x) + 1.00000
354,5.498529934697141e+153,0.2082751575143953,2.640031581451139e+154,1.00000exp(1.00000x) + 1.00000
355,1.4946554004725342e+154,0.2082711963930751,7.176486361808937e+154,1.00000exp(1.00000x) + 1.00000
356,4.062894614912666e+154,0.2082672511160033,1.9508082010693386e+155,1.00000exp(1.00000x) + 1.00000
357,1.1044092602661211e+155,0.2082633215973989,5.302946538042321e+155,1.00000exp(1.00000x) + 1.00000
358,3.0020956233632933e+155,0.2082594076527684,1.441517411961863e+156,1.00000exp(1.00000x) + 1.00000
359,8.16054198028487e+155,0.2082555092509991,3.9185239370783756e+156,1.00000exp(1.00000x) + 1.00000
360,2.2182652975385555e+156,0.2082516262544585,1.0651851020016052e+157,1.00000exp(1.00000x) + 1.00000
361,6.0298702490003525e+156,0.2082477585623493,2.895527083041814e+157,1.00000exp(1.00000x) + 1.00000
362,1.6390886725823477e+157,0.2082439060653529,7.871004263951689e+157,1.00000exp(1.00000x) + 1.00000
363,4.4555049539136534e+157,0.2082400686607735,2.1396002136225495e+158,1.00000exp(1.00000x) + 1.00000
364,1.211131815283274e+158,0.2082362462450618,5.81614314089181e+158,1.00000exp(1.00000x) + 1.00000
365,3.2921976053531405e+158,0.2082324387386539,1.5810205294118828e+159,1.00000exp(1.00000x) + 1.00000
366,8.949120926327824e+158,0.2082286459714939,4.2977376549588385e+159,1.00000exp(1.00000x) + 1.00000
367,2.4326232794719504e+159,0.208224867911886,1.1682674139101183e+160,1.00000exp(1.00000x) + 1.00000
368,6.612555656075053e+159,0.2082211044383346,3.1757374805556195e+160,1.00000exp(1.00000x) + 1.00000
369,1.7974789879582895e+160,0.2082173554664936,8.632704915165155e+160,1.00000exp(1.00000x) + 1.00000
370,4.8860544700039736e+160,0.2082136208546577,2.34665458001648e+161,1.00000exp(1.00000x) + 1.00000
371,1.3281673078672893e+161,0.2082099005504524,6.378982480448638e+161,1.00000exp(1.00000x) + 1.00000
372,3.6103330581290227e+161,0.2082061944372019,1.7340180813966863e+162,1.00000exp(1.00000x) + 1.00000
373,9.813902746597095e+161,0.2082025024399967,4.713633424951476e+162,1.00000exp(1.00000x) + 1.00000
374,2.66769535023392e+162,0.2081988244442489,1.281321043648962e+163,1.00000exp(1.00000x) + 1.00000
375,7.251547794405553e+162,0.2081951603648075,3.483053007427797e+163,1.00000exp(1.00000x) + 1.00000
376,1.9711750597734883e+163,0.2081915101086537,9.468085700251398e+163,1.00000exp(1.00000x) + 1.00000
377,5.358209345693946e+163,0.2081878735862438,2.573737486911915e+164,1.00000exp(1.00000x) + 1.00000
378,1.4565123097479284e+164,0.2081842507052522,6.996265590762974e+164,1.00000exp(1.00000x) + 1.00000
379,3.959210944514706e+164,0.2081806413767354,1.9018151343620347e+165,1.00000exp(1.00000x) + 1.00000
380,1.0762251165510499e+165,0.2081770455125879,5.169758817073679e+165,1.00000exp(1.00000x) + 1.00000
381,2.9254831776519365e+165,0.2081734630242415,1.4053103287767606e+166,1.00000exp(1.00000x) + 1.00000
382,7.952287761273885e+165,0.2081698938231447,3.82009502681974e+166,1.00000exp(1.00000x) + 1.00000
383,2.161655931614806e+166,0.2081663378297383,1.0384272280289861e+167,1.00000exp(1.00000x) + 1.00000
384,5.875990038289236e+166,0.2081627949517831,2.822785906410555e+167,1.00000exp(1.00000x) + 1.00000
385,1.5972596945288e+167,0.2081592651057319,7.673257751546595e+167,1.00000exp(1.00000x) + 1.00000
386,4.3418020029676826e+167,0.2081557482093109,2.0858429518851366e+168,1.00000exp(1.00000x) + 1.00000
387,1.1802241487434137e+168,0.2081522441781374,5.6700044402758095e+168,1.00000exp(1.00000x) + 1.00000
388,3.2081818570377667e+168,0.2081487529304912,1.5412928551674294e+169,1.00000exp(1.00000x) + 1.00000
389,8.720742444377757e+168,0.2081452743850353,4.189738378708413e+169,1.00000exp(1.00000x) + 1.00000
390,2.370543571722357e+169,0.2081418084603729,1.1389079345746501e+170,1.00000exp(1.00000x) + 1.00000
391,6.443805514583285e+169,0.2081383550758444,3.0959241088626836e+170,1.00000exp(1.00000x) + 1.00000
392,1.7516079436415928e+170,0.2081349141532974,8.415733375475307e+170,1.00000exp(1.00000x) + 1.00000
393,4.7613640437854577e+170,0.2081314856124531,2.2876711948576856e+171,1.00000exp(1.00000x) + 1.00000
394,1.2942729358900287e+171,0.2081280693771648,6.218637110137114e+171,1.00000exp(1.00000x) + 1.00000
395,3.518198602696204e+171,0.2081246653689957,1.6904284729820926e+172,1.00000exp(1.00000x) + 1.00000
396,9.563455330619095e+171,0.2081212735115435,4.595135888445664e+172,1.00000exp(1.00000x) + 1.00000
397,2.5996166842501676e+172,0.2081178937288273,1.2491077233548243e+173,1.00000exp(1.00000x) + 1.00000
398,7.066490793756186e+172,0.2081145259446587,3.3954817722023353e+173,1.00000exp(1.00000x) + 1.00000
399,1.9208713515640576e+173,0.2081111700871339,9.230025234877154e+173,1.00000exp(1.00000x) + 1.00000
400,5.221469689764144e+173,0.2081078260790348,2.5090213031109863e+174,1.00000exp(1.00000x) + 1.00000
401,1.419342617553556e+174,0.2081044938484905,6.8203362229500995e+174,1.00000exp(1.00000x) + 1.00000
402,3.858173245653328e+174,0.2081011733242211,1.8539891842139226e+175,1.00000exp(1.00000x) + 1.00000
403,1.0487602224706297e+175,0.2080978644321997,5.0397452435766155e+175,1.00000exp(1.00000x) + 1.00000
404,2.8508258551525784e+175,0.2080945671012205,1.3699664988206498e+176,1.00000exp(1.00000x) + 1.00000
405,7.749348118162471e+175,0.2080912812616521,3.72401384199202e+176,1.00000exp(1.00000x) + 1.00000
406,2.1064912172004347e+176,0.2080880068427877,1.0123078447245194e+177,1.00000exp(1.00000x) + 1.00000
407,5.726036797524517e+176,0.2080847437742281,2.751781170337632e+177,1.00000exp(1.00000x) + 1.00000
408,1.556498177579872e+177,0.2080814920114131,7.480233645645425e+177,1.00000exp(1.00000x) + 1.00000
409,4.231000712144986e+177,0.20807825141667,2.033369986213765e+178,1.00000exp(1.00000x) + 1.00000
410,1.1501052352020995e+178,0.2080750219907924,5.527358470028148e+178,1.00000exp(1.00000x) + 1.00000
411,3.1263101616654833e+178,0.2080718036436393,1.5025150486126684e+179,1.00000exp(1.00000x) + 1.00000
412,8.498192102582143e+178,0.2080685963091864,4.084322311644749e+179,1.00000exp(1.00000x) + 1.00000
413,2.3100481167203208e+179,0.2080653999203138,1.1102509680153632e+180,1.00000exp(1.00000x) + 1.00000
414,6.279361818546888e+179,0.2080622143597761,3.018021238440137e+180,1.00000exp(1.00000x) + 1.00000
415,1.7069075125675549e+180,0.2080590397035144,8.203957468033642e+180,1.00000exp(1.00000x) + 1.00000
416,4.639855674272614e+180,0.208055875779769,2.2301007635006603e+181,1.00000exp(1.00000x) + 1.00000
417,1.2612435366047836e+181,0.2080527225269789,6.0621342575376966e+181,1.00000exp(1.00000x) + 1.00000
418,3.428415386814204e+181,0.208049579899193,1.6478838306116198e+182,1.00000exp(1.00000x) + 1.00000
419,9.31939924638644e+181,0.2080464478323579,4.4794801081611995e+182,1.00000exp(1.00000x) + 1.00000
420,2.5332753623607178e+182,0.2080433262646525,1.2176672080017272e+183,1.00000exp(1.00000x) + 1.00000
421,6.886156383988143e+182,0.208040215164137,3.3100121428711214e+183,1.00000exp(1.00000x) + 1.00000
422,1.8718513766522217e+183,0.2080371143819588,8.997679967890146e+183,1.00000exp(1.00000x) + 1.00000
423,5.088219582729782e+183,0.2080340239439603,2.445859329289537e+184,1.00000exp(1.00000x) + 1.00000
424,1.3831214830943832e+184,0.2080309437491471,6.648633410817057e+184,1.00000exp(1.00000x) + 1.00000
425,3.759713994046786e+184,0.2080278737764949,1.8073126095045426e+185,1.00000exp(1.00000x) + 1.00000
426,1.0219962230220558e+185,0.2080248139266089,4.912857287220628e+185,1.00000exp(1.00000x) + 1.00000
427,2.778073761794632e+185,0.2080217641561306,1.3354726478088853e+186,1.00000exp(1.00000x) + 1.00000
428,7.551587424805211e+185,0.2080187244048348,3.6302440784651287e+186,1.00000exp(1.00000x) + 1.00000
429,2.052734287286784e+186,0.2080156945911949,9.86817024225476e+186,1.00000exp(1.00000x) + 1.00000
430,5.579910311786494e+186,0.2080126747310776,2.682485727853026e+187,1.00000exp(1.00000x) + 1.00000
431,1.5167768804960472e+187,0.2080096646949607,7.291857725554966e+187,1.00000exp(1.00000x) + 1.00000
432,4.123027032079202e+187,0.2080066644497799,1.982161024977469e+188,1.00000exp(1.00000x) + 1.00000
433,1.1207549459546325e+188,0.2080036739414479,5.388149760614902e+188,1.00000exp(1.00000x) + 1.00000
434,3.046527803744077e+188,0.2080006931129154,1.464671948035402e+189,1.00000exp(1.00000x) + 1.00000
435,8.281321168812768e+188,0.2079977219100369,3.9814480143174844e+189,1.00000exp(1.00000x) + 1.00000
436,2.2510964848816967e+189,0.2079947602775268,1.0822851892413372e+190,1.00000exp(1.00000x) + 1.00000
437,6.119114668961948e+189,0.2079918081617657,2.941997919554026e+190,1.00000exp(1.00000x) + 1.00000
438,1.663347821089645e+190,0.2079888655534331,7.997292627485988e+190,1.00000exp(1.00000x) + 1.00000
439,4.521448156474929e+190,0.2079859322665556,2.1739201816208527e+191,1.00000exp(1.00000x) + 1.00000
440,1.229057036206545e+191,0.2079830083816077,5.909410801249054e+191,1.00000exp(1.00000x) + 1.00000
441,3.340923407659982e+191,0.2079800938003222,1.6063669107042233e+192,1.00000exp(1.00000x) + 1.00000
442,9.0815713893156e+191,0.207977188471705,4.3666189816539113e+192,1.00000exp(1.00000x) + 1.00000
443,2.4686270481430163e+192,0.2079742923451504,1.186986632004559e+193,1.00000exp(1.00000x) + 1.00000
444,6.710424046209653e+192,0.2079714053680705,3.226608982294204e+193,1.00000exp(1.00000x) + 1.00000
445,1.8240823746066321e+193,0.2079685274911202,8.770953935251171e+193,1.00000exp(1.00000x) + 1.00000
446,4.958369972505633e+193,0.2079656586618462,2.3842253593262638e+194,1.00000exp(1.00000x) + 1.00000
447,1.3478246995039038e+194,0.2079627988316255,6.481085593559228e+194,1.00000exp(1.00000x) + 1.00000
448,3.663767388609735e+194,0.2079599479515748,1.7617658711199879e+195,1.00000exp(1.00000x) + 1.00000
449,9.959152316158692e+194,0.2079571059714668,4.789041600494844e+195,1.00000exp(1.00000x) + 1.00000
450,2.7071782767869983e+195,0.2079542728426408,1.3018142112595698e+196,1.00000exp(1.00000x) + 1.00000
451,7.35887351618917e+195,0.2079514484770762,3.5387459765640366e+196,1.00000exp(1.00000x) + 1.00000
452,2.000349215698554e+196,0.2079486329455154,9.619439124770131e+196,1.00000exp(1.00000x) + 1.00000
453,5.437512923605682e+196,0.2079458260819096,2.6148699524576427e+197,1.00000exp(1.00000x) + 1.00000
454,1.4780692572248542e+197,0.2079430278784273,7.108049124344765e+197,1.00000exp(1.00000x) + 1.00000
455,4.017808803118279e+197,0.2079402382881066,1.932193997754057e+198,1.00000exp(1.00000x) + 1.00000
456,1.0921536659739205e+198,0.2079374572642015,5.252318078441492e+198,1.00000exp(1.00000x) + 1.00000
457,2.968781464101838e+198,0.2079346847609535,1.4277471156458662e+199,1.00000exp(1.00000x) + 1.00000
458,8.069984706534065e+198,0.2079319207274073,3.881070630378864e+199,1.00000exp(1.00000x) + 1.00000
459,2.193649278371395e+199,0.2079291651323301,1.054998358203052e+200,1.00000exp(1.00000x) + 1.00000
460,5.962956971409261e+199,0.2079264179161555,2.867820756578306e+200,1.00000exp(1.00000x) + 1.00000
461,1.6208997579264978e+200,0.2079236790393645,7.795647736781465e+200,1.00000exp(1.00000x) + 1.00000
462,4.4060623577252635e+200,0.2079209484567364,2.119104587791001e+201,1.00000exp(1.00000x) + 1.00000
463,1.1976919242062002e+201,0.2079182261242667,5.760398915150298e+201,1.00000exp(1.00000x) + 1.00000
464,3.255664193661862e+201,0.2079155119983321,1.5658592100083322e+202,1.00000exp(1.00000x) + 1.00000
465,8.849812817195809e+201,0.207912806036513,4.256502033665802e+202,1.00000exp(1.00000x) + 1.00000
466,2.405628536624732e+202,0.2079101082153257,1.1570522266927498e+203,1.00000exp(1.00000x) + 1.00000
467,6.539176337129533e+202,0.2079074184290026,3.145234733104326e+203,1.00000exp(1.00000x) + 1.00000
468,1.777532421030859e+203,0.207904736699341,8.549744701590983e+203,1.00000exp(1.00000x) + 1.00000
469,4.831834079584997e+203,0.2079020629500004,2.3240914549015483e+204,1.00000exp(1.00000x) + 1.00000
470,1.3134286776665033e+204,0.2078993971735175,6.317616575724297e+204,1.00000exp(1.00000x) + 1.00000
471,3.5702693074778485e+204,0.2078967392962971,1.717328188774262e+205,1.00000exp(1.00000x) + 1.00000
472,9.704998181222095e+204,0.207894089285665,4.668241514017536e+205,1.00000exp(1.00000x) + 1.00000
473,2.6380920201244107e+205,0.2078914471022729,1.268975735604261e+206,1.00000exp(1.00000x) + 1.00000
474,7.1710776001069995e+205,0.2078888127057006,3.4494773945622515e+206,1.00000exp(1.00000x) + 1.00000
475,1.9493009930840557e+206,0.207886186055125,9.376770193701862e+206,1.00000exp(1.00000x) + 1.00000
476,5.298749467697559e+206,0.2078835671092244,2.5489025137391142e+207,1.00000exp(1.00000x) + 1.00000
477,1.4403494391599313e+207,0.2078809558309929,6.928722419050904e+207,1.00000exp(1.00000x) + 1.00000
478,3.9152757070996186e+207,0.2078783521787829,1.883445614256332e+208,1.00000exp(1.00000x) + 1.00000
479,1.0642822808016033e+208,0.2078757561137138,5.119799926160756e+208,1.00000exp(1.00000x) + 1.00000
480,2.8930191842539453e+208,0.2078731675976471,1.3917232405163442e+209,1.00000exp(1.00000x) + 1.00000
481,7.86404147794091e+208,0.2078705865922751,3.783142967391402e+209,1.00000exp(1.00000x) + 1.00000
482,2.137668104773499e+209,0.2078680130581909,1.028377610063111e+210,1.00000exp(1.00000x) + 1.00000
483,5.810784364482288e+209,0.2078654469584819,2.795454679701003e+210,1.00000exp(1.00000x) + 1.00000
484,1.5795349547066147e+210,0.2078628882534575,7.598927196569162e+210,1.00000exp(1.00000x) + 1.00000
485,4.2936211647948715e+210,0.2078603369076799,2.0656279253034508e+211,1.00000exp(1.00000x) + 1.00000
486,1.167127239054906e+211,0.2078577928831703,5.61502757662258e+211,1.00000exp(1.00000x) + 1.00000
487,3.172580765422527e+211,0.2078552561418629,1.5263413705820433e+212,1.00000exp(1.00000x) + 1.00000
488,8.623968643966744e+211,0.2078527266499447,4.149076503812628e+212,1.00000exp(1.00000x) + 1.00000
489,2.3442377254095393e+212,0.2078502043688417,1.1278496129114021e+213,1.00000exp(1.00000x) + 1.00000
490,6.372298810568915e+212,0.2078476892245286,3.065850207112577e+213,1.00000exp(1.00000x) + 1.00000
491,1.732170406228067e+213,0.207845181295076,8.333945465730667e+213,1.00000exp(1.00000x) + 1.00000
492,4.708527339044277e+213,0.2078426804314748,2.2654285102893804e+214,1.00000exp(1.00000x) + 1.00000
493,1.279910430452668e+214,0.2078401866356911,6.158147041583136e+214,1.00000exp(1.00000x) + 1.00000
494,3.4791572651546824e+214,0.2078376998734299,1.6739779487905408e+215,1.00000exp(1.00000x) + 1.00000
495,9.457329972221242e+214,0.2078352200983524,4.55039813162842e+215,1.00000exp(1.00000x) + 1.00000
496,2.5707688209230085e+215,0.2078327472560085,1.2369411725844791e+216,1.00000exp(1.00000x) + 1.00000
497,6.9880741710841e+215,0.2078302814357341,3.362394605256296e+216,1.00000exp(1.00000x) + 1.00000
498,1.8995555035181914e+216,0.2078278224583437,9.140044297480584e+216,1.00000exp(1.00000x) + 1.00000
499,5.1635272073628715e+216,0.2078253703260376,2.484550947395066e+217,1.00000exp(1.00000x) + 1.00000
500,1.4035922178528375e+217,0.2078229250527215,6.753789157268225e+217,1.00000exp(1.00000x) + 1.00000
501,3.8153592203558975e+217,0.2078204865573188,1.835891775425897e+218,1.00000exp(1.00000x) + 1.00000
502,1.0371221637737106e+218,0.2078180548233285,4.990529646980841e+218,1.00000exp(1.00000x) + 1.00000
503,2.8191903316782035e+218,0.2078156298151957,1.3565824352024082e+219,1.00000exp(1.00000x) + 1.00000
504,7.663353849568289e+218,0.2078132115029139,3.6876162945303575e+219,1.00000exp(1.00000x) + 1.00000
505,2.0831155514333153e+219,0.2078107998533109,1.002409669229771e+220,1.00000exp(1.00000x) + 1.00000
506,5.662495150041624e+219,0.2078083948324967,2.724863523731012e+220,1.00000exp(1.00000x) + 1.00000
507,1.5392257670095623e+220,0.2078059964109666,7.407032489887921e+220,1.00000exp(1.00000x) + 1.00000
508,4.184049432358029e+220,0.2078036045544493,2.013463357062082e+221,1.00000exp(1.00000x) + 1.00000
509,1.1373425541353215e+221,0.207801219232583,5.47322368143732e+221,1.00000exp(1.00000x) + 1.00000
510,3.091617597639242e+221,0.2077988404139311,1.487793479251762e+222,1.00000exp(1.00000x) + 1.00000
511,8.403887936206959e+221,0.2077964680665952,4.0442881509967036e+222,1.00000exp(1.00000x) + 1.00000
512,2.2844135865397565e+222,0.2077941021608188,1.0993640160064661e+223,1.00000exp(1.00000x) + 1.00000
513,6.209679940975975e+222,0.2077917426644435,2.9884151609449644e+223,1.00000exp(1.00000x) + 1.00000
514,1.687966014410163e+223,0.2077893895469214,8.123446621074941e+223,1.00000exp(1.00000x) + 1.00000
515,4.588367344027585e+223,0.2077870427793841,2.20820667287673e+224,1.00000exp(1.00000x) + 1.00000
516,1.2472475573565076e+224,0.20778470233047,6.002595683742059e+224,1.00000exp(1.00000x) + 1.00000
517,3.3903703707521256e+224,0.2077823681706722,1.631693006774896e+225,1.00000exp(1.00000x) + 1.00000
518,9.215982170561459e+224,0.2077800402689157,4.4354511427728256e+225,1.00000exp(1.00000x) + 1.00000
519,2.505163686563976e+225,0.2077777185979668,1.2056940963007045e+226,1.00000exp(1.00000x) + 1.00000
520,6.809740926502327e+225,0.2077754031792611,3.2774528757030636e+226,1.00000exp(1.00000x) + 1.00000
