State,Predicted energy,Original energy,Error,Formula
1,-0.00528740222169688,-0.0368449291144976,-0.8564957960628451,41.57212x^(0.00002)+-41.57741
2,-0.004691372121783388,-0.0286598303783775,-0.8363084477526145,41.57212x^(0.00002)+-41.57741
3,-0.004342712902619894,-0.0198932990990553,-0.7816997130040576,41.57212x^(0.00002)+-41.57741
4,-0.004095333476435314,-0.0143797002784067,-0.7152003590377277,41.57212x^(0.00002)+-41.57741
5,-0.0039034500725207977,-0.0108739851159334,-0.6410285621228998,41.57212x^(0.00002)+-41.57741
6,-0.0037466692584544603,-0.0085334096187468,-0.5609411213281604,41.57212x^(0.00002)+-41.57741
7,-0.0036141125076412095,-0.0068962894986633,-0.47593375998183823,41.57212x^(0.00002)+-41.57741
8,-0.0034992862855318663,-0.0057053747866506,-0.3866684632673958,41.57212x^(0.00002)+-41.57741
9,-0.0033980021163202423,-0.004810505819396,-0.2936289355228573,41.57212x^(0.00002)+-41.57741
10,-0.0033074001305308798,-0.0041197834973122,-0.19719079104795914,41.57212x^(0.00002)+-41.57741
11,-0.0032254404948588444,-0.0035745216178296,-0.0976581373097732,41.57212x^(0.00002)+-41.57741
12,-0.0031506170686554924,-0.0031358306849855,0.004715300395774075,41.57212x^(0.00002)+-41.57741
13,-0.003081786069955683,-0.002777101865737,0.10971300980269395,41.57212x^(0.00002)+-41.57741
14,-0.0030180584173535863,-0.0024796170562874,0.21714698231361826,41.57212x^(0.00002)+-41.57741
15,-0.00295872930436758,-0.0022298869977987,0.326851677815234,41.57212x^(0.00002)+-41.57741
16,-0.002903230548945146,-0.0020179825886,0.4386796820478503,41.57212x^(0.00002)+-41.57741
17,-0.0028510974142790246,-0.0018364574546906,0.5524984839680741,41.57212x^(0.00002)+-41.57741
18,-0.002801944927597333,-0.001679633764692,0.668188021994863,41.57212x^(0.00002)+-41.57741
19,-0.002755450610287369,-0.0015431175941304,0.7856387748855657,41.57212x^(0.00002)+-41.57741
20,-0.0027113416428221626,-0.0014234630733488,0.9047502485916513,41.57212x^(0.00002)+-41.57741
21,-0.0026693851645518407,-0.0013179351958403,1.0254297578340883,41.57212x^(0.00002)+-41.57741
22,-0.002629380832075867,-0.0012243394128967,1.1475914312477609,41.57212x^(0.00002)+-41.57741
23,-0.0025911550331798594,-0.0011408972919705,1.271155389197697,41.57212x^(0.00002)+-41.57741
24,-0.0025545563331093035,-0.0010661544921192,1.3960470569622614,41.57212x^(0.00002)+-41.57741
25,-0.0025194518510289754,-0.0009989117682346,1.5221965854718693,41.57212x^(0.00002)+-41.57741
26,-0.0024857243475508994,-0.0009381726214857,1.6495383585320158,41.57212x^(0.00002)+-41.57741
27,-0.0024532698623147553,-0.0008831031416397,1.7780105704976334,41.57212x^(0.00002)+-41.57741
28,-0.002421995781283215,-0.0008330008878909,1.9075548615746842,41.57212x^(0.00002)+-41.57741
29,-0.0023918192434351226,-0.000787270546146,2.0381160010926633,41.57212x^(0.00002)+-41.57741
30,-0.0023626658176709725,-0.0007454047200997,2.1696416107412886,41.57212x^(0.00002)+-41.57741
31,-0.002334468396689715,-0.0007069686495606,2.3020819213704176,41.57212x^(0.00002)+-41.57741
32,-0.0023071662665543613,-0.0006715879603759,2.4353895582985117,41.57212x^(0.00002)+-41.57741
33,-0.002280704319538529,-0.0006389387744574,2.5695193510134833,41.57212x^(0.00002)+-41.57741
34,-0.0022550323844399145,-0.0006087396717812,2.704428163588529,41.57212x^(0.00002)+-41.57741
35,-0.002230104653996534,-0.0005807451164924,2.8400747430576434,41.57212x^(0.00002)+-41.57741
36,-0.0022058791930561483,-0.0005547400486168,2.976419583472172,41.57212x^(0.00002)+-41.57741
37,-0.0021823175140411877,-0.0005305354098803,3.113424803320036,41.57212x^(0.00002)+-41.57741
38,-0.0021593842091434112,-0.0005079644227945,3.2510540349732384,41.57212x^(0.00002)+-41.57741
39,-0.0021370466302172986,-0.0004868794807631,3.3892723243703857,41.57212x^(0.00002)+-41.57741
40,-0.002115274609273854,-0.0004671495365968,3.5280460399975992,41.57212x^(0.00002)+-41.57741
41,-0.0020940402134357328,-0.0004486578997352,3.667342789844211,41.57212x^(0.00002)+-41.57741
42,-0.002073317529458052,-0.0004313003703009,3.8071313456364204,41.57212x^(0.00002)+-41.57741
43,-0.002053082473629786,-0.0004149836520841,3.9473815735124695,41.57212x^(0.00002)+-41.57741
44,-0.002033312623431982,-0.0003996239975549,4.088064370189999,41.57212x^(0.00002)+-41.57741
45,-0.002013987068274048,-0.0003851460467293,4.229151604636823,41.57212x^(0.00002)+-41.57741
46,-0.0019950862764872568,-0.0003714818286622,4.370616063972946,41.57212x^(0.00002)+-41.57741
47,-0.0019765919766996376,-0.0003585698999127,4.512431403698059,41.57212x^(0.00002)+-41.57741
48,-0.0019584870516951014,-0.000346354598807,4.6545721016582595,41.57212x^(0.00002)+-41.57741
49,-0.00194075544320782,-0.000334785397954,4.797013415365513,41.57212x^(0.00002)+-41.57741
50,-0.0019233820663089318,-0.0003238163404144,4.9397313423019575,41.57212x^(0.00002)+-41.57741
51,-0.0019063527323481821,-0.0003134055473301,5.082702583245222,41.57212x^(0.00002)+-41.57741
52,-0.001889654079270997,-0.0003035147867911,5.225904507814271,41.57212x^(0.00002)+-41.57741
53,-0.0018732735086928187,-0.0002941090953436,5.369315122690517,41.57212x^(0.00002)+-41.57741
54,-0.0018571991287217315,-0.0002851564448778,5.512913041532726,41.57212x^(0.00002)+-41.57741
55,-0.001841419702167002,-0.0002766274487501,5.6566774573065075,41.57212x^(0.00002)+-41.57741
56,-0.0018259245993021977,-0.0002684951019176,5.800588115989417,41.57212x^(0.00002)+-41.57741
57,-0.0018107037548702465,-0.0002607345506342,5.944625292144693,41.57212x^(0.00002)+-41.57741
58,-0.0017957476288046337,-0.0002533228879067,6.088769765904516,41.57212x^(0.00002)+-41.57741
59,-0.0017810471703469943,-0.0002462389714514,6.233002801502192,41.57212x^(0.00002)+-41.57741
60,-0.0017665937850708247,-0.0002394632613513,6.377306126634502,41.57212x^(0.00002)+-41.57741
61,-0.0017523793047971026,-0.000232977675001,6.521661913698731,41.57212x^(0.00002)+-41.57741
62,-0.0017383959598120668,-0.0002267654572553,6.6660527615320335,41.57212x^(0.00002)+-41.57741
63,-0.001724636353380049,-0.0002208110639784,6.810461678445401,41.57212x^(0.00002)+-41.57741
64,-0.00171109343823872,-0.0002151000574258,6.9548720661265815,41.57212x^(0.00002)+-41.57741
65,-0.0016977604949488523,-0.0002096190120982,7.099267704560616,41.57212x^(0.00002)+-41.57741
66,-0.001684631111828594,-0.0002043554298799,7.243632737425447,41.57212x^(0.00002)+-41.57741
67,-0.0016716991664935676,-0.0001992976634234,7.387951658731236,41.57212x^(0.00002)+-41.57741
68,-0.0016589588086688423,-0.0001944348468719,7.532209299713741,41.57212x^(0.00002)+-41.57741
69,-0.0016464044442940917,-0.0001897568331241,7.676390816542304,41.57212x^(0.00002)+-41.57741
70,-0.0016340307208295712,-0.0001852541369396,7.820481678972321,41.57212x^(0.00002)+-41.57741
71,-0.0016218325134929046,-0.0001809178832685,7.964467658987282,41.57212x^(0.00002)+-41.57741
72,-0.00160980491255458,-0.0001767397602613,8.108334820498635,41.57212x^(0.00002)+-41.57741
73,-0.0015979432114505698,-0.0001727119764782,8.252069509217069,41.57212x^(0.00002)+-41.57741
74,-0.0015862428957333918,-0.0001688272218717,8.395658343172022,41.57212x^(0.00002)+-41.57741
75,-0.0015746996327479224,-0.0001650786321643,8.539088203618324,41.57212x^(0.00002)+-41.57741
76,-0.0015633092620319644,-0.000161459756288,8.682346226532442,41.57212x^(0.00002)+-41.57741
